chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr1	1330000	1332000	chr1	1344000	1346000	665	672	0	0	0.4149351615	0.0000000000	0.0000000000
chr1	1344000	1346000	chr1	1380000	1382000	672	690	0	0	0.6404075760	0.0000000000	0.0000000000
chr1	1384000	1386000	chr1	1406000	1408000	692	703	0	0	0.4259858983	0.0000000000	0.0000000000
chr1	1406000	1408000	chr1	1428000	1430000	703	714	0	0	0.5027995856	0.0000000000	0.0000000000
chr1	1426000	1428000	chr1	1448000	1450000	713	724	0	0	0.5161556148	0.0000000000	0.0000000000
chr1	1448000	1450000	chr1	1464000	1466000	724	732	0	0	0.4207916655	0.0000000000	0.0000000000
chr1	1462000	1464000	chr1	1508000	1510000	731	754	0	0	0.3477825024	0.0000000026	0.0000000034
chr1	1484000	1486000	chr1	1506000	1508000	742	753	0	0	0.5347671163	0.0000000000	0.0000000000
chr1	1506000	1508000	chr1	1528000	1530000	753	764	0	0	0.3870604766	0.0000000008	0.0000000010
chr1	1528000	1530000	chr1	1540000	1542000	764	770	0	0	0.3777094515	0.0000000366	0.0000000418
chr1	1540000	1542000	chr1	1568000	1570000	770	784	0	0	0.5500553756	0.0000000000	0.0000000000
chr1	1568000	1570000	chr1	1584000	1586000	784	792	0	0	0.3891724084	0.0000000007	0.0000000010
chr1	1616000	1618000	chr1	1642000	1644000	808	821	0	0	0.5021349315	0.0000000000	0.0000000000
chr1	1664000	1666000	chr1	1690000	1692000	832	845	0	0	0.4739572380	0.0000000000	0.0000000000
chr1	1696000	1698000	chr1	1714000	1716000	848	857	0	0	0.3277454370	0.0000001272	0.0000001393
chr1	1714000	1716000	chr1	1748000	1750000	857	874	0	0	0.3831060803	0.0000000000	0.0000000001
chr1	1822000	1824000	chr1	1846000	1848000	911	923	0	0	0.6005777784	0.0000000000	0.0000000000
chr1	1846000	1848000	chr1	1862000	1864000	923	931	0	0	0.4726770428	0.0000000000	0.0000000000
chr1	1864000	1866000	chr1	1896000	1898000	932	948	0	0	0.3052783644	0.0000002319	0.0000002479
chr1	1952000	1954000	chr1	1974000	1976000	976	987	0	0	0.4799279059	0.0000000000	0.0000000000
chr1	1998000	2000000	chr1	2006000	2008000	999	1003	0	0	0.4845717630	0.0000000001	0.0000000002
chr1	2026000	2028000	chr1	2060000	2062000	1013	1030	0	0	0.4157619162	0.0000000000	0.0000000001
chr1	2106000	2108000	chr1	2130000	2132000	1053	1065	0	0	0.4372716437	0.0000000000	0.0000000000
chr1	2140000	2142000	chr1	2160000	2162000	1070	1080	0	0	0.5371775814	0.0000000000	0.0000000000
chr1	2166000	2168000	chr1	2184000	2186000	1083	1092	0	0	0.4102042505	0.0000000000	0.0000000000
chr1	2184000	2186000	chr1	2204000	2206000	1092	1102	0	0	0.3490917615	0.0000000030	0.0000000038
chr1	2202000	2204000	chr1	2252000	2254000	1101	1126	0	0	0.6600629392	0.0000000000	0.0000000000
chr1	2254000	2256000	chr1	2264000	2266000	1127	1132	0	0	0.4018108872	0.0000000021	0.0000000027
chr1	2274000	2276000	chr1	2298000	2300000	1137	1149	0	0	0.3461371249	0.0000000534	0.0000000599
chr1	2280000	2282000	chr1	2298000	2300000	1140	1149	0	0	0.3497844063	0.0000000461	0.0000000519
chr1	2298000	2300000	chr1	2320000	2322000	1149	1160	0	0	0.4048959814	0.0000000003	0.0000000004
chr1	2320000	2322000	chr1	2340000	2342000	1160	1170	0	0	0.4499410644	0.0000000000	0.0000000000
chr1	2338000	2340000	chr1	2366000	2368000	1169	1183	0	0	0.6422007967	0.0000000000	0.0000000000
chr1	2372000	2374000	chr1	2388000	2390000	1186	1194	0	0	0.4376979407	0.0000000000	0.0000000001
chr1	2444000	2446000	chr1	2472000	2474000	1222	1236	0	0	0.4844149782	0.0000000000	0.0000000000
chr1	2564000	2566000	chr1	2578000	2580000	1282	1289	0	0	0.5135805667	0.0000000000	0.0000000000
chr1	2580000	2582000	chr1	2610000	2612000	1290	1305	0	0	0.5143936495	0.0000000000	0.0000000000
chr1	2608000	2610000	chr1	2634000	2636000	1304	1317	0	0	0.4818523725	0.0000000000	0.0000000000
chr1	2656000	2658000	chr1	2682000	2684000	1328	1341	0	0	0.6142093182	0.0000000000	0.0000000000
chr1	2712000	2714000	chr1	2730000	2732000	1356	1365	0	0	0.3297014664	0.0000004813	0.0000005050
chr1	2730000	2732000	chr1	2740000	2742000	1365	1370	0	0	0.3261268471	0.0000014162	0.0000014517
chr1	2740000	2742000	chr1	2764000	2766000	1370	1382	0	0	0.5880411042	0.0000000000	0.0000000000
chr1	2764000	2766000	chr1	2782000	2784000	1382	1391	0	0	0.4694284224	0.0000000000	0.0000000000
chr1	2790000	2792000	chr1	2814000	2816000	1395	1407	0	0	0.3851249032	0.0000000001	0.0000000001
chr1	2814000	2816000	chr1	2834000	2836000	1407	1417	0	0	0.3386573335	0.0000000282	0.0000000326
chr1	2876000	2878000	chr1	2900000	2902000	1438	1450	0	0	0.4810686096	0.0000000000	0.0000000000
chr1	2900000	2902000	chr1	2924000	2926000	1450	1462	0	0	0.4417472973	0.0000000000	0.0000000000
chr1	2916000	2918000	chr1	2926000	2928000	1458	1463	0	0	0.4699121859	0.0000000000	0.0000000000
chr1	2930000	2932000	chr1	2962000	2964000	1465	1481	0	0	0.5514272934	0.0000000000	0.0000000000
chr1	2988000	2990000	chr1	3008000	3010000	1494	1504	0	0	0.3835122156	0.0000000002	0.0000000003
chr1	3034000	3036000	chr1	3054000	3056000	1517	1527	0	0	0.5531533698	0.0000000000	0.0000000000
chr1	3054000	3056000	chr1	3080000	3082000	1527	1540	0	0	0.5305246535	0.0000000000	0.0000000000
chr1	3076000	3078000	chr1	3108000	3110000	1538	1554	0	0	0.6003675525	0.0000000000	0.0000000000
chr1	3116000	3118000	chr1	3142000	3144000	1558	1571	0	0	0.5502227345	0.0000000000	0.0000000000
chr1	3152000	3154000	chr1	3182000	3184000	1576	1591	0	0	0.5972403490	0.0000000000	0.0000000000
chr1	3180000	3182000	chr1	3198000	3200000	1590	1599	0	0	0.5695603891	0.0000000000	0.0000000000
chr1	3216000	3218000	chr1	3246000	3248000	1608	1623	0	0	0.4453600494	0.0000000000	0.0000000000
chr1	3296000	3298000	chr1	3340000	3342000	1648	1670	0	0	0.5155038743	0.0000000000	0.0000000000
chr1	3340000	3342000	chr1	3354000	3356000	1670	1677	0	0	0.5087261937	0.0000000000	0.0000000000
chr1	3382000	3384000	chr1	3404000	3406000	1691	1702	0	0	0.5079367732	0.0000000000	0.0000000000
chr1	3398000	3400000	chr1	3430000	3432000	1699	1715	0	0	0.3293478546	0.0000000201	0.0000000236
chr1	3428000	3430000	chr1	3460000	3462000	1714	1730	0	0	0.3993272774	0.0000000000	0.0000000000
chr1	3456000	3458000	chr1	3466000	3468000	1728	1733	0	0	0.3780183557	0.0000000218	0.0000000255
chr1	3482000	3484000	chr1	3500000	3502000	1741	1750	0	0	0.3873871406	0.0000000001	0.0000000001
chr1	3536000	3538000	chr1	3564000	3566000	1768	1782	0	0	0.5140330420	0.0000000000	0.0000000000
chr1	3636000	3638000	chr1	3644000	3646000	1818	1822	0	0	0.3581934401	0.0000038191	0.0000038560
chr1	3714000	3716000	chr1	3736000	3738000	1857	1868	0	0	0.3555583767	0.0000000009	0.0000000012
chr1	3738000	3740000	chr1	3752000	3754000	1869	1876	0	0	0.4920200140	0.0000000000	0.0000000000
chr1	3756000	3758000	chr1	3786000	3788000	1878	1893	0	0	0.3700241777	0.0000000007	0.0000000010
chr1	3786000	3788000	chr1	3810000	3812000	1893	1905	0	0	0.3686439579	0.0000000012	0.0000000016
chr1	3810000	3812000	chr1	3826000	3828000	1905	1913	0	0	0.5974214240	0.0000000000	0.0000000000
chr1	3826000	3828000	chr1	3850000	3852000	1913	1925	0	0	0.6089061878	0.0000000000	0.0000000000
chr1	3846000	3848000	chr1	3864000	3866000	1923	1932	0	0	0.4470067642	0.0000000000	0.0000000000
chr1	3868000	3870000	chr1	3878000	3880000	1934	1939	0	0	0.4848036089	0.0000000000	0.0000000000
chr1	3878000	3880000	chr1	3904000	3906000	1939	1952	0	0	0.5225464238	0.0000000000	0.0000000000
chr1	3900000	3902000	chr1	3926000	3928000	1950	1963	0	0	0.3581335309	0.0000000012	0.0000000016
chr1	3926000	3928000	chr1	3944000	3946000	1963	1972	0	0	0.3904499611	0.0000000000	0.0000000001
chr1	3964000	3966000	chr1	3978000	3980000	1982	1989	0	0	0.3675682219	0.0000000079	0.0000000096
chr1	3962000	3964000	chr1	4002000	4004000	1981	2001	0	0	0.3878401100	0.0000000004	0.0000000005
chr1	4004000	4006000	chr1	4038000	4040000	2002	2019	0	0	0.5877010461	0.0000000000	0.0000000000
chr1	4036000	4038000	chr1	4056000	4058000	2018	2028	0	0	0.4256141102	0.0000000000	0.0000000000
chr1	4056000	4058000	chr1	4074000	4076000	2028	2037	0	0	0.4516210945	0.0000000000	0.0000000000
chr1	4076000	4078000	chr1	4106000	4108000	2038	2053	0	0	0.5647471173	0.0000000000	0.0000000000
chr1	4106000	4108000	chr1	4128000	4130000	2053	2064	0	0	0.4560792775	0.0000000000	0.0000000000
chr1	4120000	4122000	chr1	4150000	4152000	2060	2075	0	0	0.3099023803	0.0000008538	0.0000008848
chr1	4162000	4164000	chr1	4186000	4188000	2081	2093	0	0	0.4600687553	0.0000000000	0.0000000000
chr1	4198000	4200000	chr1	4216000	4218000	2099	2108	0	0	0.4504598971	0.0000000000	0.0000000000
chr1	4220000	4222000	chr1	4248000	4250000	2110	2124	0	0	0.4460706761	0.0000000000	0.0000000000
chr1	4248000	4250000	chr1	4266000	4268000	2124	2133	0	0	0.4939633085	0.0000000000	0.0000000000
chr1	4274000	4276000	chr1	4298000	4300000	2137	2149	0	0	0.5876312316	0.0000000000	0.0000000000
chr1	4342000	4344000	chr1	4374000	4376000	2171	2187	0	0	0.6645115131	0.0000000000	0.0000000000
chr1	4434000	4436000	chr1	4444000	4446000	2217	2222	0	0	0.3597919376	0.0000000803	0.0000000890
chr1	4532000	4534000	chr1	4548000	4550000	2266	2274	0	0	0.4218357894	0.0000000001	0.0000000001
chr1	4568000	4570000	chr1	4592000	4594000	2284	2296	0	0	0.4151448044	0.0000000000	0.0000000000
chr1	4656000	4658000	chr1	4672000	4674000	2328	2336	0	0	0.3447394911	0.0000000132	0.0000000158
chr1	4672000	4674000	chr1	4704000	4706000	2336	2352	0	0	0.5529587063	0.0000000000	0.0000000000
chr1	4736000	4738000	chr1	4754000	4756000	2368	2377	0	0	0.4756959955	0.0000000000	0.0000000000
chr1	4752000	4754000	chr1	4772000	4774000	2376	2386	0	0	0.4813792372	0.0000000000	0.0000000000
chr1	4772000	4774000	chr1	4802000	4804000	2386	2401	0	0	0.4831732654	0.0000000000	0.0000000000
chr1	4810000	4812000	chr1	4826000	4828000	2405	2413	0	0	0.4885665852	0.0000000000	0.0000000000
chr1	4826000	4828000	chr1	4856000	4858000	2413	2428	0	0	0.5269641279	0.0000000000	0.0000000000
chr1	4854000	4856000	chr1	4874000	4876000	2427	2437	0	0	0.3778305276	0.0000000009	0.0000000012
chr1	4870000	4872000	chr1	4900000	4902000	2435	2450	0	0	0.5137487165	0.0000000000	0.0000000000
chr1	4898000	4900000	chr1	4910000	4912000	2449	2455	0	0	0.3756855311	0.0000018139	0.0000018553
chr2	100000	102000	chr2	120000	122000	2512	2522	0	0	0.3403701755	0.0000000079	0.0000000096
chr2	144000	146000	chr2	172000	174000	2534	2548	0	0	0.3587352050	0.0000000003	0.0000000004
chr2	170000	172000	chr2	192000	194000	2547	2558	0	0	0.3754078549	0.0000000001	0.0000000001
chr2	228000	230000	chr2	256000	258000	2576	2590	0	0	0.4780068226	0.0000000000	0.0000000000
chr2	452000	454000	chr2	488000	490000	2688	2706	0	0	0.6227312165	0.0000000000	0.0000000000
chr2	594000	596000	chr2	620000	622000	2759	2772	0	0	0.3711804254	0.0000000001	0.0000000001
chr2	618000	620000	chr2	652000	654000	2771	2788	0	0	0.4807193495	0.0000000000	0.0000000000
chr2	652000	654000	chr2	682000	684000	2788	2803	0	0	0.4804743929	0.0000000000	0.0000000000
chr2	690000	692000	chr2	712000	714000	2807	2818	0	0	0.4109732608	0.0000000001	0.0000000002
chr2	712000	714000	chr2	728000	730000	2818	2826	0	0	0.4731229334	0.0000000000	0.0000000000
chr2	740000	742000	chr2	760000	762000	2832	2842	0	0	0.3286626063	0.0000001396	0.0000001522
chr2	766000	768000	chr2	802000	804000	2845	2863	0	0	0.6907121015	0.0000000000	0.0000000000
chr2	814000	816000	chr2	834000	836000	2869	2879	0	0	0.3705371654	0.0000000009	0.0000000012
chr2	898000	900000	chr2	914000	916000	2911	2919	0	0	0.5512164567	0.0000000000	0.0000000000
chr2	930000	932000	chr2	964000	966000	2927	2944	0	0	0.4712161472	0.0000000000	0.0000000000
chr2	980000	982000	chr2	996000	998000	2952	2960	0	0	0.3856116495	0.0000000293	0.0000000337
chr2	996000	998000	chr2	1018000	1020000	2960	2971	0	0	0.4918251366	0.0000000000	0.0000000000
chr2	1016000	1018000	chr2	1040000	1042000	2970	2982	0	0	0.4489083843	0.0000000000	0.0000000000
chr2	1056000	1058000	chr2	1070000	1072000	2990	2997	0	0	0.4210988427	0.0000000000	0.0000000000
chr2	1072000	1074000	chr2	1090000	1092000	2998	3007	0	0	0.4190574450	0.0000000000	0.0000000000
chr2	1094000	1096000	chr2	1124000	1126000	3009	3024	0	0	0.6949924691	0.0000000000	0.0000000000
chr2	1124000	1126000	chr2	1158000	1160000	3024	3041	0	0	0.5826778968	0.0000000000	0.0000000000
chr2	1162000	1164000	chr2	1180000	1182000	3043	3052	0	0	0.4730391832	0.0000000000	0.0000000000
chr2	1206000	1208000	chr2	1238000	1240000	3065	3081	0	0	0.7209086711	0.0000000000	0.0000000000
chr2	1238000	1240000	chr2	1250000	1252000	3081	3087	0	0	0.3664763151	0.0000000052	0.0000000064
chr2	1262000	1264000	chr2	1280000	1282000	3093	3102	0	0	0.3565377307	0.0000000021	0.0000000027
chr2	1306000	1308000	chr2	1324000	1326000	3115	3124	0	0	0.4213518189	0.0000000000	0.0000000000
chr2	1324000	1326000	chr2	1342000	1344000	3124	3133	0	0	0.3819320546	0.0000000001	0.0000000002
chr2	1342000	1344000	chr2	1364000	1366000	3133	3144	0	0	0.6100024396	0.0000000000	0.0000000000
chr2	1364000	1366000	chr2	1382000	1384000	3144	3153	0	0	0.5559493114	0.0000000000	0.0000000000
chr2	1392000	1394000	chr2	1408000	1410000	3158	3166	0	0	0.5441174963	0.0000000000	0.0000000000
chr2	1414000	1416000	chr2	1424000	1426000	3169	3174	0	0	0.3172579843	0.0000028442	0.0000028809
chr2	1424000	1426000	chr2	1446000	1448000	3174	3185	0	0	0.4372398845	0.0000000000	0.0000000000
chr2	1450000	1452000	chr2	1460000	1462000	3187	3192	0	0	0.4309765596	0.0000000044	0.0000000055
chr2	1466000	1468000	chr2	1496000	1498000	3195	3210	0	0	0.4753512476	0.0000000000	0.0000000000
chr2	1520000	1522000	chr2	1552000	1554000	3222	3238	0	0	0.5749579240	0.0000000000	0.0000000000
chr2	1592000	1594000	chr2	1612000	1614000	3258	3268	0	0	0.3970300789	0.0000000016	0.0000000021
chr2	1616000	1618000	chr2	1634000	1636000	3270	3279	0	0	0.5787097573	0.0000000000	0.0000000000
chr2	1642000	1644000	chr2	1664000	1666000	3283	3294	0	0	0.7062828387	0.0000000000	0.0000000000
chr2	1664000	1666000	chr2	1674000	1676000	3294	3299	0	0	0.3906429231	0.0000000042	0.0000000052
chr2	1680000	1682000	chr2	1706000	1708000	3302	3315	0	0	0.6050562743	0.0000000000	0.0000000000
chr2	1706000	1708000	chr2	1740000	1742000	3315	3332	0	0	0.4999233650	0.0000000000	0.0000000000
chr2	1730000	1732000	chr2	1740000	1742000	3327	3332	0	0	0.4425545817	0.0000000000	0.0000000000
chr2	1744000	1746000	chr2	1776000	1778000	3334	3350	0	0	0.3426190205	0.0000000047	0.0000000059
chr2	1756000	1758000	chr2	1776000	1778000	3340	3350	0	0	0.3291014030	0.0000001340	0.0000001462
chr2	1788000	1790000	chr2	1802000	1804000	3356	3363	0	0	0.3292409251	0.0000012449	0.0000012831
chr2	1844000	1846000	chr2	1876000	1878000	3384	3400	0	0	0.5258990133	0.0000000000	0.0000000000
chr2	1880000	1882000	chr2	1904000	1906000	3402	3414	0	0	0.5126041065	0.0000000000	0.0000000000
chr2	1912000	1914000	chr2	1946000	1948000	3418	3435	0	0	0.5290037059	0.0000000000	0.0000000000
chr2	1944000	1946000	chr2	1980000	1982000	3434	3452	0	0	0.6524325116	0.0000000000	0.0000000000
chr2	1980000	1982000	chr2	2010000	2012000	3452	3467	0	0	0.6909888489	0.0000000000	0.0000000000
chr2	2014000	2016000	chr2	2024000	2026000	3469	3474	0	0	0.4208112002	0.0000000000	0.0000000000
chr2	2022000	2024000	chr2	2048000	2050000	3473	3486	0	0	0.5971882464	0.0000000000	0.0000000000
chr2	2048000	2050000	chr2	2068000	2070000	3486	3496	0	0	0.5467756967	0.0000000000	0.0000000000
chr2	2068000	2070000	chr2	2112000	2114000	3496	3518	0	0	0.3515578203	0.0000000052	0.0000000064
chr2	2068000	2070000	chr2	2092000	2094000	3496	3508	0	0	0.3170398586	0.0000001262	0.0000001384
chr2	2124000	2126000	chr2	2146000	2148000	3524	3535	0	0	0.4355902418	0.0000000000	0.0000000000
chr2	2150000	2152000	chr2	2166000	2168000	3537	3545	0	0	0.3611726170	0.0000000078	0.0000000095
chr2	2170000	2172000	chr2	2208000	2210000	3547	3566	0	0	0.5235554855	0.0000000000	0.0000000000
chr2	2232000	2234000	chr2	2258000	2260000	3578	3591	0	0	0.4737021574	0.0000000006	0.0000000009
chr2	3774000	3776000	chr2	3794000	3796000	4349	4359	0	0	0.4673533521	0.0000000009	0.0000000012
chr2	3794000	3796000	chr2	3814000	3816000	4359	4369	0	0	0.4110174153	0.0000000000	0.0000000000
chr2	3830000	3832000	chr2	3850000	3852000	4377	4387	0	0	0.5193088585	0.0000000000	0.0000000000
chr2	3848000	3850000	chr2	3874000	3876000	4386	4399	0	0	0.6335571007	0.0000000000	0.0000000000
chr2	3880000	3882000	chr2	3892000	3894000	4402	4408	0	0	0.3801108596	0.0000000012	0.0000000016
chr2	3920000	3922000	chr2	3944000	3946000	4422	4434	0	0	0.5082730771	0.0000000000	0.0000000000
chr2	3944000	3946000	chr2	3978000	3980000	4434	4451	0	0	0.5323867780	0.0000000000	0.0000000000
chr2	3980000	3982000	chr2	4002000	4004000	4452	4463	0	0	0.6130717781	0.0000000000	0.0000000000
chr2	4002000	4004000	chr2	4036000	4038000	4463	4480	0	0	0.6769156147	0.0000000000	0.0000000000
chr2	4092000	4094000	chr2	4104000	4106000	4508	4514	0	0	0.3853159426	0.0000000181	0.0000000213
chr2	4104000	4106000	chr2	4130000	4132000	4514	4527	0	0	0.7218708742	0.0000000000	0.0000000000
chr2	4226000	4228000	chr2	4250000	4252000	4575	4587	0	0	0.3863099551	0.0000000001	0.0000000001
chr2	4278000	4280000	chr2	4302000	4304000	4601	4613	0	0	0.3917097614	0.0000000000	0.0000000000
chr2	4306000	4308000	chr2	4334000	4336000	4615	4629	0	0	0.6626837553	0.0000000000	0.0000000000
chr2	4334000	4336000	chr2	4354000	4356000	4629	4639	0	0	0.4780499237	0.0000000000	0.0000000000
chr2	4356000	4358000	chr2	4386000	4388000	4640	4655	0	0	0.5476423861	0.0000000000	0.0000000000
chr2	4400000	4402000	chr2	4420000	4422000	4662	4672	0	0	0.3501256004	0.0000000257	0.0000000299
chr2	4420000	4422000	chr2	4436000	4438000	4672	4680	0	0	0.5548545640	0.0000000000	0.0000000000
chr2	4436000	4438000	chr2	4458000	4460000	4680	4691	0	0	0.4403041717	0.0000000000	0.0000000000
chr2	4464000	4466000	chr2	4472000	4474000	4694	4698	0	0	0.3420260051	0.0000008421	0.0000008737
chr2	4518000	4520000	chr2	4544000	4546000	4721	4734	0	0	0.5963633003	0.0000000000	0.0000000000
chr2	4544000	4546000	chr2	4572000	4574000	4734	4748	0	0	0.4702657472	0.0000000000	0.0000000000
chr2	4572000	4574000	chr2	4590000	4592000	4748	4757	0	0	0.4991801851	0.0000000000	0.0000000000
chr2	4606000	4608000	chr2	4628000	4630000	4765	4776	0	0	0.5284627139	0.0000000000	0.0000000000
chr2	4640000	4642000	chr2	4660000	4662000	4782	4792	0	0	0.4646197906	0.0000000000	0.0000000000
chr2	4660000	4662000	chr2	4678000	4680000	4792	4801	0	0	0.3609618905	0.0000000013	0.0000000017
chr2	4730000	4732000	chr2	4756000	4758000	4827	4840	0	0	0.5684761489	0.0000000000	0.0000000000
chr2	4782000	4784000	chr2	4808000	4810000	4853	4866	0	0	0.3782554069	0.0000000000	0.0000000000
chr2	4808000	4810000	chr2	4838000	4840000	4866	4881	0	0	0.5874306992	0.0000000000	0.0000000000
chr2	4836000	4838000	chr2	4850000	4852000	4880	4887	0	0	0.3060756820	0.0000009159	0.0000009482
chr2	4854000	4856000	chr2	4888000	4890000	4889	4906	0	0	0.5774198905	0.0000000000	0.0000000000
chr2	4888000	4890000	chr2	4916000	4918000	4906	4920	0	0	0.5654601439	0.0000000000	0.0000000000
chr2	4928000	4930000	chr2	4958000	4960000	4926	4941	0	0	0.4774515806	0.0000000000	0.0000000000
chr2	4996000	4998000	chr2	5014000	5016000	4960	4969	0	0	0.3885973960	0.0000000036	0.0000000046
chr2	5014000	5016000	chr2	5034000	5036000	4969	4979	0	0	0.3479786472	0.0000000034	0.0000000043
chr2	5064000	5066000	chr2	5094000	5096000	4994	5009	0	0	0.5786354489	0.0000000000	0.0000000000
chr2	5094000	5096000	chr2	5118000	5120000	5009	5021	0	0	0.5450339527	0.0000000000	0.0000000000
chr2	5116000	5118000	chr2	5140000	5142000	5020	5032	0	0	0.5311603731	0.0000000000	0.0000000000
chr2	5138000	5140000	chr2	5164000	5166000	5031	5044	0	0	0.5940608758	0.0000000000	0.0000000000
chr2	5206000	5208000	chr2	5214000	5216000	5065	5069	0	0	0.3314914254	0.0000019252	0.0000019627
chr2	5214000	5216000	chr2	5242000	5244000	5069	5083	0	0	0.4753936309	0.0000000000	0.0000000000
chr2	5292000	5294000	chr2	5312000	5314000	5108	5118	0	0	0.4979703408	0.0000000000	0.0000000000
chr2	5330000	5332000	chr2	5350000	5352000	5127	5137	0	0	0.3489754502	0.0000000288	0.0000000333
chr2	5366000	5368000	chr2	5394000	5396000	5145	5159	0	0	0.5046008584	0.0000000000	0.0000000000
chr2	5430000	5432000	chr2	5452000	5454000	5177	5188	0	0	0.4887964492	0.0000000000	0.0000000000
chr2	5540000	5542000	chr2	5566000	5568000	5232	5245	0	0	0.3509875258	0.0000000009	0.0000000012
chr2	5568000	5570000	chr2	5586000	5588000	5246	5255	0	0	0.4689056938	0.0000000000	0.0000000000
chr2	5588000	5590000	chr2	5608000	5610000	5256	5266	0	0	0.3476908321	0.0000000035	0.0000000045
chr2	5606000	5608000	chr2	5630000	5632000	5265	5277	0	0	0.3180445629	0.0000000441	0.0000000498
chr2	5626000	5628000	chr2	5652000	5654000	5275	5288	0	0	0.5288986173	0.0000000000	0.0000000000
chr2	5652000	5654000	chr2	5672000	5674000	5288	5298	0	0	0.5551993944	0.0000000000	0.0000000000
chr2	5672000	5674000	chr2	5690000	5692000	5298	5307	0	0	0.5926537083	0.0000000000	0.0000000000
chr2	5692000	5694000	chr2	5726000	5728000	5308	5325	0	0	0.4858858287	0.0000000000	0.0000000000
chr2	5726000	5728000	chr2	5744000	5746000	5325	5334	0	0	0.4086014990	0.0000000002	0.0000000003
chr2	5746000	5748000	chr2	5780000	5782000	5335	5352	0	0	0.5847065642	0.0000000000	0.0000000000
chr2	5746000	5748000	chr2	5754000	5756000	5335	5339	0	0	0.4243956424	0.0000000153	0.0000000181
chr2	5780000	5782000	chr2	5794000	5796000	5352	5359	0	0	0.5274440945	0.0000000000	0.0000000000
chr2	5794000	5796000	chr2	5818000	5820000	5359	5371	0	0	0.4869522493	0.0000000000	0.0000000000
chr2	5816000	5818000	chr2	5844000	5846000	5370	5384	0	0	0.5731044459	0.0000000000	0.0000000000
chr2	5840000	5842000	chr2	5856000	5858000	5382	5390	0	0	0.3218118872	0.0000003521	0.0000003718
chr2	5860000	5862000	chr2	5870000	5872000	5392	5397	0	0	0.4296429139	0.0000000000	0.0000000000
chr2	5872000	5874000	chr2	5892000	5894000	5398	5408	0	0	0.4779765629	0.0000000000	0.0000000000
chr2	5908000	5910000	chr2	5928000	5930000	5416	5426	0	0	0.4241751675	0.0000000000	0.0000000000
chr2	5936000	5938000	chr2	5966000	5968000	5430	5445	0	0	0.4483145991	0.0000000000	0.0000000000
