chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr1	956000	958000	chr1	990000	992000	478	495	0	0	0.4509954620	0.0000000000	0.0000000000
chr1	986000	988000	chr1	1012000	1014000	493	506	0	0	0.3411214306	0.0000000027	0.0000000035
chr1	1010000	1012000	chr1	1028000	1030000	505	514	0	0	0.4907451801	0.0000000000	0.0000000000
chr1	1102000	1104000	chr1	1138000	1140000	551	569	0	0	0.4348472514	0.0000000000	0.0000000000
chr1	1186000	1188000	chr1	1212000	1214000	593	606	0	0	0.3655639352	0.0000000005	0.0000000007
chr1	1212000	1214000	chr1	1234000	1236000	606	617	0	0	0.5318183470	0.0000000000	0.0000000000
chr1	1236000	1238000	chr1	1274000	1276000	618	637	0	0	0.6170951183	0.0000000000	0.0000000000
chr1	1276000	1278000	chr1	1296000	1298000	638	648	0	0	0.5221411310	0.0000000000	0.0000000000
chr1	1292000	1294000	chr1	1318000	1320000	646	659	0	0	0.6683816840	0.0000000000	0.0000000000
chr1	1328000	1330000	chr1	1344000	1346000	664	672	0	0	0.4444135629	0.0000000000	0.0000000000
chr1	1344000	1346000	chr1	1382000	1384000	672	691	0	0	0.6514225424	0.0000000000	0.0000000000
chr1	1384000	1386000	chr1	1406000	1408000	692	703	0	0	0.4009793347	0.0000000000	0.0000000000
chr1	1406000	1408000	chr1	1428000	1430000	703	714	0	0	0.5154726645	0.0000000000	0.0000000000
chr1	1426000	1428000	chr1	1450000	1452000	713	725	0	0	0.5327198938	0.0000000000	0.0000000000
chr1	1448000	1450000	chr1	1464000	1466000	724	732	0	0	0.3876885189	0.0000000001	0.0000000001
chr1	1466000	1468000	chr1	1484000	1486000	733	742	0	0	0.3163733238	0.0000001423	0.0000001532
chr1	1484000	1486000	chr1	1506000	1508000	742	753	0	0	0.4900851158	0.0000000000	0.0000000000
chr1	1506000	1508000	chr1	1528000	1530000	753	764	0	0	0.3974190621	0.0000000002	0.0000000003
chr1	1540000	1542000	chr1	1568000	1570000	770	784	0	0	0.4717737922	0.0000000000	0.0000000000
chr1	1566000	1568000	chr1	1586000	1588000	783	793	0	0	0.4473544180	0.0000000000	0.0000000000
chr1	1616000	1618000	chr1	1640000	1642000	808	820	0	0	0.4939626120	0.0000000000	0.0000000000
chr1	1664000	1666000	chr1	1688000	1690000	832	844	0	0	0.4936083762	0.0000000000	0.0000000000
chr1	1714000	1716000	chr1	1748000	1750000	857	874	0	0	0.3189408754	0.0000000596	0.0000000668
chr1	1720000	1722000	chr1	1750000	1752000	860	875	0	0	0.3545926724	0.0000000013	0.0000000017
chr1	1822000	1824000	chr1	1846000	1848000	911	923	0	0	0.5996088949	0.0000000000	0.0000000000
chr1	1846000	1848000	chr1	1862000	1864000	923	931	0	0	0.4517728625	0.0000000000	0.0000000000
chr1	1938000	1940000	chr1	1948000	1950000	969	974	0	0	0.3750170884	0.0000024227	0.0000024738
chr1	1948000	1950000	chr1	1976000	1978000	974	988	0	0	0.4899417042	0.0000000000	0.0000000000
chr1	1980000	1982000	chr1	1998000	2000000	990	999	0	0	0.4169962846	0.0000000028	0.0000000036
chr1	1998000	2000000	chr1	2006000	2008000	999	1003	0	0	0.3840241577	0.0000008468	0.0000008767
chr1	2104000	2106000	chr1	2130000	2132000	1052	1065	0	0	0.4415126734	0.0000000000	0.0000000000
chr1	2140000	2142000	chr1	2160000	2162000	1070	1080	0	0	0.5055601998	0.0000000000	0.0000000000
chr1	2166000	2168000	chr1	2184000	2186000	1083	1092	0	0	0.4416447060	0.0000000000	0.0000000000
chr1	2182000	2184000	chr1	2204000	2206000	1091	1102	0	0	0.4049384302	0.0000000000	0.0000000000
chr1	2204000	2206000	chr1	2252000	2254000	1102	1126	0	0	0.7735557258	0.0000000000	0.0000000000
chr1	2262000	2264000	chr1	2272000	2274000	1131	1136	0	0	0.3201607876	0.0000030236	0.0000030712
chr1	2298000	2300000	chr1	2324000	2326000	1149	1162	0	0	0.3550984522	0.0000000044	0.0000000054
chr1	2322000	2324000	chr1	2340000	2342000	1161	1170	0	0	0.3747856596	0.0000000034	0.0000000043
chr1	2340000	2342000	chr1	2366000	2368000	1170	1183	0	0	0.5235868505	0.0000000000	0.0000000000
chr1	2370000	2372000	chr1	2392000	2394000	1185	1196	0	0	0.4270469898	0.0000000000	0.0000000000
chr1	2444000	2446000	chr1	2472000	2474000	1222	1236	0	0	0.4758696157	0.0000000000	0.0000000000
chr1	2542000	2544000	chr1	2554000	2556000	1271	1277	0	0	0.3294588150	0.0000401434	0.0000401434
chr1	2562000	2564000	chr1	2578000	2580000	1281	1289	0	0	0.4386678028	0.0000000000	0.0000000000
chr1	2578000	2580000	chr1	2610000	2612000	1289	1305	0	0	0.6273324973	0.0000000000	0.0000000000
chr1	2608000	2610000	chr1	2634000	2636000	1304	1317	0	0	0.5083816400	0.0000000000	0.0000000000
chr1	2656000	2658000	chr1	2682000	2684000	1328	1341	0	0	0.5772673834	0.0000000000	0.0000000000
chr1	2740000	2742000	chr1	2764000	2766000	1370	1382	0	0	0.5745259094	0.0000000000	0.0000000000
chr1	2764000	2766000	chr1	2782000	2784000	1382	1391	0	0	0.5024413603	0.0000000000	0.0000000000
chr1	2780000	2782000	chr1	2788000	2790000	1390	1394	0	0	0.3809757018	0.0000000072	0.0000000087
chr1	2790000	2792000	chr1	2816000	2818000	1395	1408	0	0	0.5458622860	0.0000000000	0.0000000000
chr1	2876000	2878000	chr1	2900000	2902000	1438	1450	0	0	0.5064614224	0.0000000000	0.0000000000
chr1	2898000	2900000	chr1	2924000	2926000	1449	1462	0	0	0.4168347296	0.0000000000	0.0000000000
chr1	2916000	2918000	chr1	2926000	2928000	1458	1463	0	0	0.4567647152	0.0000000000	0.0000000000
chr1	2930000	2932000	chr1	2962000	2964000	1465	1481	0	0	0.4734712363	0.0000000000	0.0000000000
chr1	2966000	2968000	chr1	2984000	2986000	1483	1492	0	0	0.3161864877	0.0000024708	0.0000025175
chr1	2990000	2992000	chr1	3008000	3010000	1495	1504	0	0	0.4169153742	0.0000000000	0.0000000000
chr1	3032000	3034000	chr1	3054000	3056000	1516	1527	0	0	0.4520739084	0.0000000000	0.0000000000
chr1	3054000	3056000	chr1	3078000	3080000	1527	1539	0	0	0.4418989219	0.0000000000	0.0000000000
chr1	3074000	3076000	chr1	3108000	3110000	1537	1554	0	0	0.6891768483	0.0000000000	0.0000000000
chr1	3116000	3118000	chr1	3142000	3144000	1558	1571	0	0	0.5842718556	0.0000000000	0.0000000000
chr1	3154000	3156000	chr1	3182000	3184000	1577	1591	0	0	0.6394649217	0.0000000000	0.0000000000
chr1	3180000	3182000	chr1	3200000	3202000	1590	1600	0	0	0.5483005117	0.0000000000	0.0000000000
chr1	3200000	3202000	chr1	3216000	3218000	1600	1608	0	0	0.3577522670	0.0000000626	0.0000000699
chr1	3216000	3218000	chr1	3246000	3248000	1608	1623	0	0	0.4699965953	0.0000000000	0.0000000000
chr1	3298000	3300000	chr1	3338000	3340000	1649	1669	0	0	0.6024297834	0.0000000000	0.0000000000
chr1	3338000	3340000	chr1	3354000	3356000	1669	1677	0	0	0.4869753421	0.0000000000	0.0000000000
chr1	3382000	3384000	chr1	3402000	3404000	1691	1701	0	0	0.4267432462	0.0000000000	0.0000000000
chr1	3398000	3400000	chr1	3428000	3430000	1699	1714	0	0	0.4289221885	0.0000000000	0.0000000000
chr1	3452000	3454000	chr1	3470000	3472000	1726	1735	0	0	0.4398905816	0.0000000000	0.0000000000
chr1	3482000	3484000	chr1	3500000	3502000	1741	1750	0	0	0.3560565745	0.0000000022	0.0000000028
chr1	3536000	3538000	chr1	3560000	3562000	1768	1780	0	0	0.3512149777	0.0000013062	0.0000013451
chr1	3636000	3638000	chr1	3648000	3650000	1818	1824	0	0	0.3185438407	0.0000159137	0.0000159302
chr1	3682000	3684000	chr1	3702000	3704000	1841	1851	0	0	0.3305952468	0.0000000225	0.0000000261
chr1	3714000	3716000	chr1	3740000	3742000	1857	1870	0	0	0.4156071085	0.0000000000	0.0000000000
chr1	3740000	3742000	chr1	3752000	3754000	1870	1876	0	0	0.4342138129	0.0000000000	0.0000000000
chr1	3742000	3744000	chr1	3786000	3788000	1871	1893	0	0	0.3279772131	0.0000001581	0.0000001689
chr1	3758000	3760000	chr1	3788000	3790000	1879	1894	0	0	0.3830648561	0.0000000006	0.0000000008
chr1	3790000	3792000	chr1	3812000	3814000	1895	1906	0	0	0.3643357906	0.0000000041	0.0000000051
chr1	3810000	3812000	chr1	3826000	3828000	1905	1913	0	0	0.5937949920	0.0000000000	0.0000000000
chr1	3826000	3828000	chr1	3848000	3850000	1913	1924	0	0	0.7066537184	0.0000000000	0.0000000000
chr1	3848000	3850000	chr1	3866000	3868000	1924	1933	0	0	0.4172180887	0.0000000000	0.0000000000
chr1	3868000	3870000	chr1	3876000	3878000	1934	1938	0	0	0.4514757669	0.0000000000	0.0000000000
chr1	3878000	3880000	chr1	3904000	3906000	1939	1952	0	0	0.6060186104	0.0000000000	0.0000000000
chr1	3902000	3904000	chr1	3926000	3928000	1951	1963	0	0	0.3623476382	0.0000000010	0.0000000013
chr1	3926000	3928000	chr1	3944000	3946000	1963	1972	0	0	0.3733102371	0.0000000003	0.0000000004
chr1	3962000	3964000	chr1	4002000	4004000	1981	2001	0	0	0.5267421419	0.0000000000	0.0000000000
chr1	3962000	3964000	chr1	3970000	3972000	1981	1985	0	0	0.3829582164	0.0000000059	0.0000000072
chr1	4010000	4012000	chr1	4040000	4042000	2005	2020	0	0	0.4845059432	0.0000000000	0.0000000000
chr1	4038000	4040000	chr1	4056000	4058000	2019	2028	0	0	0.4581511719	0.0000000000	0.0000000000
chr1	4058000	4060000	chr1	4076000	4078000	2029	2038	0	0	0.4759949454	0.0000000000	0.0000000000
chr1	4076000	4078000	chr1	4106000	4108000	2038	2053	0	0	0.5995865047	0.0000000000	0.0000000000
chr1	4106000	4108000	chr1	4126000	4128000	2053	2063	0	0	0.4640485961	0.0000000000	0.0000000000
chr1	4124000	4126000	chr1	4150000	4152000	2062	2075	0	0	0.4191739379	0.0000000000	0.0000000000
chr1	4162000	4164000	chr1	4188000	4190000	2081	2094	0	0	0.4795826176	0.0000000000	0.0000000000
chr1	4200000	4202000	chr1	4218000	4220000	2100	2109	0	0	0.4045186826	0.0000000000	0.0000000000
chr1	4218000	4220000	chr1	4250000	4252000	2109	2125	0	0	0.4926089359	0.0000000000	0.0000000000
chr1	4248000	4250000	chr1	4266000	4268000	2124	2133	0	0	0.4462973655	0.0000000000	0.0000000000
chr1	4274000	4276000	chr1	4298000	4300000	2137	2149	0	0	0.5397084415	0.0000000000	0.0000000000
chr1	4300000	4302000	chr1	4312000	4314000	2150	2156	0	0	0.3429911669	0.0000000554	0.0000000625
chr1	4344000	4346000	chr1	4376000	4378000	2172	2188	0	0	0.6911193458	0.0000000000	0.0000000000
chr1	4406000	4408000	chr1	4444000	4446000	2203	2222	0	0	0.5027684836	0.0000000000	0.0000000000
chr1	4436000	4438000	chr1	4444000	4446000	2218	2222	0	0	0.3834666122	0.0000001767	0.0000001885
chr1	4444000	4446000	chr1	4472000	4474000	2222	2236	0	0	0.5282266393	0.0000000000	0.0000000000
chr1	4532000	4534000	chr1	4548000	4550000	2266	2274	0	0	0.3536636674	0.0000000911	0.0000001003
chr1	4550000	4552000	chr1	4562000	4564000	2275	2281	0	0	0.4212607929	0.0000000003	0.0000000004
chr1	4566000	4568000	chr1	4592000	4594000	2283	2296	0	0	0.3858396030	0.0000000000	0.0000000001
chr1	4656000	4658000	chr1	4672000	4674000	2328	2336	0	0	0.3440089526	0.0000000142	0.0000000169
chr1	4674000	4676000	chr1	4704000	4706000	2337	2352	0	0	0.5233910569	0.0000000000	0.0000000000
chr1	4736000	4738000	chr1	4752000	4754000	2368	2376	0	0	0.5151369185	0.0000000000	0.0000000000
chr1	4754000	4756000	chr1	4770000	4772000	2377	2385	0	0	0.4806409848	0.0000000000	0.0000000000
chr1	4772000	4774000	chr1	4802000	4804000	2386	2401	0	0	0.5930303183	0.0000000000	0.0000000000
chr1	4812000	4814000	chr1	4826000	4828000	2406	2413	0	0	0.5178532821	0.0000000000	0.0000000000
chr1	4826000	4828000	chr1	4856000	4858000	2413	2428	0	0	0.4607512554	0.0000000000	0.0000000000
chr1	4856000	4858000	chr1	4872000	4874000	2428	2436	0	0	0.4040285836	0.0000000001	0.0000000002
chr1	4870000	4872000	chr1	4900000	4902000	2435	2450	0	0	0.5082402546	0.0000000000	0.0000000000
chr2	24000	26000	chr2	46000	48000	2474	2485	0	0	0.3649429725	0.0000000003	0.0000000004
chr2	48000	50000	chr2	70000	72000	2486	2497	0	0	0.3254256411	0.0000000736	0.0000000820
chr2	80000	82000	chr2	98000	100000	2502	2511	0	0	0.4157845515	0.0000000000	0.0000000000
chr2	98000	100000	chr2	120000	122000	2511	2522	0	0	0.3878166961	0.0000000000	0.0000000000
chr2	172000	174000	chr2	192000	194000	2548	2558	0	0	0.3830040952	0.0000000001	0.0000000001
chr2	226000	228000	chr2	256000	258000	2575	2590	0	0	0.5870766005	0.0000000000	0.0000000000
chr2	448000	450000	chr2	488000	490000	2686	2706	0	0	0.6892237377	0.0000000000	0.0000000000
chr2	568000	570000	chr2	590000	592000	2746	2757	0	0	0.4257084098	0.0000000000	0.0000000000
chr2	594000	596000	chr2	620000	622000	2759	2772	0	0	0.4985711285	0.0000000000	0.0000000000
chr2	620000	622000	chr2	652000	654000	2772	2788	0	0	0.4859598479	0.0000000000	0.0000000000
chr2	652000	654000	chr2	682000	684000	2788	2803	0	0	0.4796466975	0.0000000000	0.0000000000
chr2	688000	690000	chr2	714000	716000	2806	2819	0	0	0.4063157283	0.0000000001	0.0000000002
chr2	712000	714000	chr2	730000	732000	2818	2827	0	0	0.4700435430	0.0000000000	0.0000000000
chr2	738000	740000	chr2	760000	762000	2831	2842	0	0	0.5029737640	0.0000000000	0.0000000000
chr2	766000	768000	chr2	802000	804000	2845	2863	0	0	0.7319763954	0.0000000000	0.0000000000
chr2	814000	816000	chr2	832000	834000	2869	2878	0	0	0.4284869495	0.0000000000	0.0000000000
chr2	898000	900000	chr2	912000	914000	2911	2918	0	0	0.4404482995	0.0000000000	0.0000000000
chr2	930000	932000	chr2	966000	968000	2927	2945	0	0	0.4321482574	0.0000000000	0.0000000000
chr2	996000	998000	chr2	1014000	1016000	2960	2969	0	0	0.3801246319	0.0000000021	0.0000000027
chr2	1038000	1040000	chr2	1056000	1058000	2981	2990	0	0	0.3336448069	0.0000001263	0.0000001369
chr2	1056000	1058000	chr2	1070000	1072000	2990	2997	0	0	0.3898551720	0.0000000007	0.0000000010
chr2	1072000	1074000	chr2	1090000	1092000	2998	3007	0	0	0.4714506579	0.0000000000	0.0000000000
chr2	1096000	1098000	chr2	1124000	1126000	3010	3024	0	0	0.6864526548	0.0000000000	0.0000000000
chr2	1126000	1128000	chr2	1160000	1162000	3025	3042	0	0	0.5117761622	0.0000000000	0.0000000000
chr2	1164000	1166000	chr2	1180000	1182000	3044	3052	0	0	0.3877796921	0.0000000001	0.0000000001
chr2	1206000	1208000	chr2	1238000	1240000	3065	3081	0	0	0.7122273827	0.0000000000	0.0000000000
chr2	1236000	1238000	chr2	1250000	1252000	3080	3087	0	0	0.4202124497	0.0000000000	0.0000000000
chr2	1262000	1264000	chr2	1280000	1282000	3093	3102	0	0	0.4674414448	0.0000000000	0.0000000000
chr2	1302000	1304000	chr2	1328000	1330000	3113	3126	0	0	0.4452432684	0.0000000000	0.0000000000
chr2	1326000	1328000	chr2	1342000	1344000	3125	3133	0	0	0.4145420645	0.0000000000	0.0000000000
chr2	1342000	1344000	chr2	1364000	1366000	3133	3144	0	0	0.6367072388	0.0000000000	0.0000000000
chr2	1364000	1366000	chr2	1384000	1386000	3144	3154	0	0	0.5139827701	0.0000000000	0.0000000000
chr2	1392000	1394000	chr2	1410000	1412000	3158	3167	0	0	0.5169841217	0.0000000000	0.0000000000
chr2	1424000	1426000	chr2	1446000	1448000	3174	3185	0	0	0.5105115854	0.0000000000	0.0000000000
chr2	1446000	1448000	chr2	1458000	1460000	3185	3191	0	0	0.4547721357	0.0000000001	0.0000000002
chr2	1464000	1466000	chr2	1490000	1492000	3194	3207	0	0	0.5022457485	0.0000000000	0.0000000000
chr2	1520000	1522000	chr2	1552000	1554000	3222	3238	0	0	0.6366482381	0.0000000000	0.0000000000
chr2	1614000	1616000	chr2	1634000	1636000	3269	3279	0	0	0.6117889175	0.0000000000	0.0000000000
chr2	1640000	1642000	chr2	1664000	1666000	3282	3294	0	0	0.6653736711	0.0000000000	0.0000000000
chr2	1664000	1666000	chr2	1674000	1676000	3294	3299	0	0	0.4061540638	0.0000000008	0.0000000011
chr2	1682000	1684000	chr2	1704000	1706000	3303	3314	0	0	0.6206480575	0.0000000000	0.0000000000
chr2	1704000	1706000	chr2	1740000	1742000	3314	3332	0	0	0.4189484698	0.0000000000	0.0000000000
chr2	1730000	1732000	chr2	1740000	1742000	3327	3332	0	0	0.3643976655	0.0000000147	0.0000000174
chr2	1744000	1746000	chr2	1776000	1778000	3334	3350	0	0	0.4023067908	0.0000000000	0.0000000000
chr2	1786000	1788000	chr2	1802000	1804000	3355	3363	0	0	0.3416732345	0.0000002655	0.0000002815
chr2	1804000	1806000	chr2	1824000	1826000	3364	3374	0	0	0.4471328492	0.0000000009	0.0000000012
chr2	1880000	1882000	chr2	1902000	1904000	3402	3413	0	0	0.5202602955	0.0000000000	0.0000000000
chr2	1912000	1914000	chr2	1944000	1946000	3418	3434	0	0	0.5161486961	0.0000000000	0.0000000000
chr2	1944000	1946000	chr2	1980000	1982000	3434	3452	0	0	0.6580184865	0.0000000000	0.0000000000
chr2	1946000	1948000	chr2	2008000	2010000	3435	3466	0	0	0.3209488511	0.0000000485	0.0000000550
chr2	1980000	1982000	chr2	2010000	2012000	3452	3467	0	0	0.7247138441	0.0000000000	0.0000000000
chr2	2022000	2024000	chr2	2046000	2048000	3473	3485	0	0	0.5936693976	0.0000000000	0.0000000000
chr2	2046000	2048000	chr2	2070000	2072000	3485	3497	0	0	0.4502245994	0.0000000000	0.0000000000
chr2	2068000	2070000	chr2	2092000	2094000	3496	3508	0	0	0.4146894858	0.0000000000	0.0000000000
chr2	2122000	2124000	chr2	2148000	2150000	3523	3536	0	0	0.4681628371	0.0000000000	0.0000000000
chr2	2148000	2150000	chr2	2168000	2170000	3536	3546	0	0	0.3553255295	0.0000000049	0.0000000060
chr2	2170000	2172000	chr2	2210000	2212000	3547	3567	0	0	0.6555460611	0.0000000000	0.0000000000
chr2	3772000	3774000	chr2	3816000	3818000	4348	4370	0	0	0.4199955693	0.0000000418	0.0000000477
chr2	3774000	3776000	chr2	3794000	3796000	4349	4359	0	0	0.5224184420	0.0000000000	0.0000000000
chr2	3792000	3794000	chr2	3816000	3818000	4358	4370	0	0	0.3776998517	0.0000000000	0.0000000001
chr2	3830000	3832000	chr2	3850000	3852000	4377	4387	0	0	0.4160907173	0.0000000000	0.0000000000
chr2	3844000	3846000	chr2	3874000	3876000	4384	4399	0	0	0.6364416720	0.0000000000	0.0000000000
chr2	3880000	3882000	chr2	3892000	3894000	4402	4408	0	0	0.3551496392	0.0000000166	0.0000000195
chr2	3892000	3894000	chr2	3912000	3914000	4408	4418	0	0	0.3538250989	0.0000000017	0.0000000022
chr2	3920000	3922000	chr2	3944000	3946000	4422	4434	0	0	0.4370019641	0.0000000000	0.0000000000
chr2	3944000	3946000	chr2	3978000	3980000	4434	4451	0	0	0.5767063481	0.0000000000	0.0000000000
chr2	3978000	3980000	chr2	4002000	4004000	4451	4463	0	0	0.6394843395	0.0000000000	0.0000000000
chr2	4002000	4004000	chr2	4036000	4038000	4463	4480	0	0	0.6555196681	0.0000000000	0.0000000000
chr2	4092000	4094000	chr2	4104000	4106000	4508	4514	0	0	0.4598038028	0.0000000000	0.0000000000
chr2	4104000	4106000	chr2	4130000	4132000	4514	4527	0	0	0.6369290409	0.0000000000	0.0000000000
chr2	4130000	4132000	chr2	4140000	4142000	4527	4532	0	0	0.3429054551	0.0000014260	0.0000014637
chr2	4132000	4134000	chr2	4150000	4152000	4528	4537	0	0	0.3137820997	0.0000018185	0.0000018608
chr2	4226000	4228000	chr2	4254000	4256000	4575	4589	0	0	0.4387369988	0.0000000000	0.0000000000
chr2	4280000	4282000	chr2	4304000	4306000	4602	4614	0	0	0.4603558300	0.0000000000	0.0000000000
chr2	4306000	4308000	chr2	4334000	4336000	4615	4629	0	0	0.6784609006	0.0000000000	0.0000000000
chr2	4334000	4336000	chr2	4354000	4356000	4629	4639	0	0	0.5988770061	0.0000000000	0.0000000000
chr2	4356000	4358000	chr2	4390000	4392000	4640	4657	0	0	0.5572166436	0.0000000000	0.0000000000
chr2	4420000	4422000	chr2	4436000	4438000	4672	4680	0	0	0.5490362460	0.0000000000	0.0000000000
chr2	4458000	4460000	chr2	4492000	4494000	4691	4708	0	0	0.3658591781	0.0000000003	0.0000000004
chr2	4462000	4464000	chr2	4472000	4474000	4693	4698	0	0	0.3662378320	0.0000000445	0.0000000506
chr2	4516000	4518000	chr2	4544000	4546000	4720	4734	0	0	0.5882109460	0.0000000000	0.0000000000
chr2	4544000	4546000	chr2	4572000	4574000	4734	4748	0	0	0.5207057792	0.0000000000	0.0000000000
chr2	4572000	4574000	chr2	4592000	4594000	4748	4758	0	0	0.5557282617	0.0000000000	0.0000000000
chr2	4606000	4608000	chr2	4628000	4630000	4765	4776	0	0	0.6435239726	0.0000000000	0.0000000000
chr2	4640000	4642000	chr2	4660000	4662000	4782	4792	0	0	0.3556914376	0.0000000047	0.0000000058
chr2	4660000	4662000	chr2	4678000	4680000	4792	4801	0	0	0.3538907353	0.0000000028	0.0000000036
chr2	4730000	4732000	chr2	4756000	4758000	4827	4840	0	0	0.5595226396	0.0000000000	0.0000000000
chr2	4782000	4784000	chr2	4808000	4810000	4853	4866	0	0	0.3760822102	0.0000000000	0.0000000001
chr2	4808000	4810000	chr2	4838000	4840000	4866	4881	0	0	0.5851726076	0.0000000000	0.0000000000
chr2	4836000	4838000	chr2	4848000	4850000	4880	4886	0	0	0.3759923207	0.0000000019	0.0000000024
chr2	4852000	4854000	chr2	4888000	4890000	4888	4906	0	0	0.6424715899	0.0000000000	0.0000000000
chr2	4888000	4890000	chr2	4914000	4916000	4906	4919	0	0	0.5345140551	0.0000000000	0.0000000000
chr2	4932000	4934000	chr2	4956000	4958000	4928	4940	0	0	0.4427151611	0.0000000000	0.0000000000
chr2	4974000	4976000	chr2	5002000	5004000	4949	4963	0	0	0.4196552614	0.0000000285	0.0000000328
chr2	4996000	4998000	chr2	5014000	5016000	4960	4969	0	0	0.4450560012	0.0000000000	0.0000000000
chr2	5014000	5016000	chr2	5034000	5036000	4969	4979	0	0	0.3455137092	0.0000000045	0.0000000055
chr2	5060000	5062000	chr2	5068000	5070000	4992	4996	0	0	0.3647813909	0.0000000349	0.0000000401
chr2	5064000	5066000	chr2	5094000	5096000	4994	5009	0	0	0.5660995870	0.0000000000	0.0000000000
chr2	5094000	5096000	chr2	5118000	5120000	5009	5021	0	0	0.5747779571	0.0000000000	0.0000000000
chr2	5118000	5120000	chr2	5138000	5140000	5021	5031	0	0	0.6500049067	0.0000000000	0.0000000000
chr2	5140000	5142000	chr2	5164000	5166000	5032	5044	0	0	0.5719601279	0.0000000000	0.0000000000
chr2	5214000	5216000	chr2	5242000	5244000	5069	5083	0	0	0.4760713460	0.0000000000	0.0000000000
chr2	5242000	5244000	chr2	5256000	5258000	5083	5090	0	0	0.3281982931	0.0000003383	0.0000003560
chr2	5290000	5292000	chr2	5312000	5314000	5107	5118	0	0	0.5458948778	0.0000000000	0.0000000000
chr2	5316000	5318000	chr2	5330000	5332000	5120	5127	0	0	0.3166828483	0.0000013579	0.0000013953
chr2	5330000	5332000	chr2	5350000	5352000	5127	5137	0	0	0.3453040250	0.0000000414	0.0000000473
chr2	5366000	5368000	chr2	5394000	5396000	5145	5159	0	0	0.3842175707	0.0000000000	0.0000000001
chr2	5430000	5432000	chr2	5452000	5454000	5177	5188	0	0	0.4115652941	0.0000000000	0.0000000000
chr2	5468000	5470000	chr2	5484000	5486000	5196	5204	0	0	0.3557006168	0.0000000756	0.0000000840
chr2	5540000	5542000	chr2	5570000	5572000	5232	5247	0	0	0.3749093890	0.0000000000	0.0000000000
chr2	5568000	5570000	chr2	5586000	5588000	5246	5255	0	0	0.4779605204	0.0000000000	0.0000000000
chr2	5588000	5590000	chr2	5606000	5608000	5256	5265	0	0	0.4560770766	0.0000000000	0.0000000000
chr2	5606000	5608000	chr2	5630000	5632000	5265	5277	0	0	0.3475540004	0.0000000017	0.0000000022
chr2	5624000	5626000	chr2	5652000	5654000	5274	5288	0	0	0.5015093141	0.0000000000	0.0000000000
chr2	5652000	5654000	chr2	5672000	5674000	5288	5298	0	0	0.5472984190	0.0000000000	0.0000000000
chr2	5672000	5674000	chr2	5690000	5692000	5298	5307	0	0	0.5575461398	0.0000000000	0.0000000000
chr2	5692000	5694000	chr2	5726000	5728000	5308	5325	0	0	0.4449274643	0.0000000000	0.0000000000
chr2	5724000	5726000	chr2	5744000	5746000	5324	5334	0	0	0.4324179312	0.0000000000	0.0000000000
