chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr2	970000	972000	chr2	978000	980000	2947	2951	0	0	0.3996245201	0.0000001373	0.0000001524
chr2	996000	998000	chr2	1018000	1020000	2960	2971	0	0	0.3524571593	0.0000000144	0.0000000176
chr2	1042000	1044000	chr2	1054000	1056000	2983	2989	0	0	0.3611779653	0.0000000490	0.0000000565
chr2	1056000	1058000	chr2	1072000	1074000	2990	2998	0	0	0.4410073625	0.0000000000	0.0000000000
chr2	1076000	1078000	chr2	1090000	1092000	3000	3007	0	0	0.5105072681	0.0000000000	0.0000000000
chr2	1096000	1098000	chr2	1124000	1126000	3010	3024	0	0	0.5803355091	0.0000000000	0.0000000000
chr2	1128000	1130000	chr2	1158000	1160000	3026	3041	0	0	0.4957371738	0.0000000000	0.0000000000
chr2	1180000	1182000	chr2	1208000	1210000	3052	3066	0	0	0.3782192899	0.0000000001	0.0000000001
chr2	1206000	1208000	chr2	1238000	1240000	3065	3081	0	0	0.7049937497	0.0000000000	0.0000000000
chr2	1238000	1240000	chr2	1250000	1252000	3081	3087	0	0	0.3167183677	0.0000006193	0.0000006531
chr2	1262000	1264000	chr2	1280000	1282000	3093	3102	0	0	0.3811664364	0.0000000001	0.0000000002
chr2	1284000	1286000	chr2	1300000	1302000	3104	3112	0	0	0.3689479640	0.0000000009	0.0000000013
chr2	1302000	1304000	chr2	1328000	1330000	3113	3126	0	0	0.3499103969	0.0000000010	0.0000000014
chr2	1324000	1326000	chr2	1342000	1344000	3124	3133	0	0	0.4783102156	0.0000000000	0.0000000000
chr2	1342000	1344000	chr2	1364000	1366000	3133	3144	0	0	0.6039173116	0.0000000000	0.0000000000
chr2	1364000	1366000	chr2	1384000	1386000	3144	3154	0	0	0.5439850440	0.0000000000	0.0000000000
chr2	1390000	1392000	chr2	1408000	1410000	3157	3166	0	0	0.4002761938	0.0000000000	0.0000000001
chr2	1414000	1416000	chr2	1424000	1426000	3169	3174	0	0	0.4458913153	0.0000000000	0.0000000000
chr2	1424000	1426000	chr2	1448000	1450000	3174	3186	0	0	0.4198245471	0.0000000001	0.0000000001
chr2	1448000	1450000	chr2	1458000	1460000	3186	3191	0	0	0.4627313490	0.0000000002	0.0000000003
chr2	1466000	1468000	chr2	1496000	1498000	3195	3210	0	0	0.3513882754	0.0000000061	0.0000000077
chr2	1498000	1500000	chr2	1520000	1522000	3211	3222	0	0	0.3310242257	0.0000000149	0.0000000182
chr2	1506000	1508000	chr2	1520000	1522000	3215	3222	0	0	0.3204564982	0.0000002517	0.0000002752
chr2	1520000	1522000	chr2	1556000	1558000	3222	3240	0	0	0.5895283382	0.0000000000	0.0000000000
chr2	1614000	1616000	chr2	1634000	1636000	3269	3279	0	0	0.5814165579	0.0000000000	0.0000000000
chr2	1642000	1644000	chr2	1664000	1666000	3283	3294	0	0	0.7293869668	0.0000000000	0.0000000000
chr2	1662000	1664000	chr2	1674000	1676000	3293	3299	0	0	0.3413861524	0.0000000646	0.0000000735
chr2	1682000	1684000	chr2	1706000	1708000	3303	3315	0	0	0.5037649417	0.0000000000	0.0000000000
chr2	1704000	1706000	chr2	1728000	1730000	3314	3326	0	0	0.3797844457	0.0000000000	0.0000000001
chr2	1756000	1758000	chr2	1776000	1778000	3340	3350	0	0	0.4258702915	0.0000000000	0.0000000000
chr2	1878000	1880000	chr2	1904000	1906000	3401	3414	0	0	0.6280233352	0.0000000000	0.0000000000
chr2	1916000	1918000	chr2	1944000	1946000	3420	3434	0	0	0.4195106001	0.0000000000	0.0000000000
chr2	1944000	1946000	chr2	1978000	1980000	3434	3451	0	0	0.5736798550	0.0000000000	0.0000000000
chr2	1980000	1982000	chr2	2010000	2012000	3452	3467	0	0	0.5832278403	0.0000000000	0.0000000000
chr2	2022000	2024000	chr2	2046000	2048000	3473	3485	0	0	0.5220460003	0.0000000000	0.0000000000
chr2	2046000	2048000	chr2	2068000	2070000	3485	3496	0	0	0.3477058753	0.0000000155	0.0000000189
chr2	2074000	2076000	chr2	2112000	2114000	3499	3518	0	0	0.3323808921	0.0000000146	0.0000000178
chr2	2122000	2124000	chr2	2148000	2150000	3523	3536	0	0	0.4218291573	0.0000000000	0.0000000000
chr2	2172000	2174000	chr2	2208000	2210000	3548	3566	0	0	0.6075921354	0.0000000000	0.0000000000
chr2	3774000	3776000	chr2	3794000	3796000	4349	4359	0	0	0.5134063063	0.0000000000	0.0000000000
chr2	3792000	3794000	chr2	3816000	3818000	4358	4370	0	0	0.4195029268	0.0000000000	0.0000000000
chr2	3830000	3832000	chr2	3850000	3852000	4377	4387	0	0	0.5405905155	0.0000000000	0.0000000000
chr2	3848000	3850000	chr2	3874000	3876000	4386	4399	0	0	0.6404575716	0.0000000000	0.0000000000
chr2	3876000	3878000	chr2	3890000	3892000	4400	4407	0	0	0.3170392434	0.0000003444	0.0000003720
chr2	3922000	3924000	chr2	3942000	3944000	4423	4433	0	0	0.4299278922	0.0000000000	0.0000000000
chr2	3944000	3946000	chr2	3978000	3980000	4434	4451	0	0	0.4448254338	0.0000000000	0.0000000000
chr2	3980000	3982000	chr2	4002000	4004000	4452	4463	0	0	0.5173875362	0.0000000000	0.0000000000
chr2	4000000	4002000	chr2	4036000	4038000	4462	4480	0	0	0.5875409784	0.0000000000	0.0000000000
chr2	4092000	4094000	chr2	4104000	4106000	4508	4514	0	0	0.3798907737	0.0000000300	0.0000000355
chr2	4104000	4106000	chr2	4128000	4130000	4514	4526	0	0	0.5438371493	0.0000000000	0.0000000000
chr2	4224000	4226000	chr2	4254000	4256000	4574	4589	0	0	0.4791927390	0.0000000000	0.0000000000
chr2	4222000	4224000	chr2	4230000	4232000	4573	4577	0	0	0.3370199020	0.0000016177	0.0000016742
chr2	4254000	4256000	chr2	4270000	4272000	4589	4597	0	0	0.4484137907	0.0000000000	0.0000000000
chr2	4278000	4280000	chr2	4302000	4304000	4601	4613	0	0	0.4503773481	0.0000000000	0.0000000000
chr2	4306000	4308000	chr2	4334000	4336000	4615	4629	0	0	0.6718856215	0.0000000000	0.0000000000
chr2	4334000	4336000	chr2	4354000	4356000	4629	4639	0	0	0.5118506131	0.0000000000	0.0000000000
chr2	4356000	4358000	chr2	4388000	4390000	4640	4656	0	0	0.5307213435	0.0000000000	0.0000000000
chr2	4400000	4402000	chr2	4420000	4422000	4662	4672	0	0	0.4045552347	0.0000000001	0.0000000001
chr2	4422000	4424000	chr2	4438000	4440000	4673	4681	0	0	0.5583471172	0.0000000000	0.0000000000
chr2	4436000	4438000	chr2	4458000	4460000	4680	4691	0	0	0.3185925295	0.0000006587	0.0000006938
chr2	4462000	4464000	chr2	4472000	4474000	4693	4698	0	0	0.4201143217	0.0000000002	0.0000000003
chr2	4500000	4502000	chr2	4522000	4524000	4712	4723	0	0	0.4019499798	0.0000000001	0.0000000002
chr2	4518000	4520000	chr2	4544000	4546000	4721	4734	0	0	0.6406833017	0.0000000000	0.0000000000
chr2	4544000	4546000	chr2	4572000	4574000	4734	4748	0	0	0.3265175297	0.0000000119	0.0000000147
chr2	4574000	4576000	chr2	4590000	4592000	4749	4757	0	0	0.4436152117	0.0000000000	0.0000000000
chr2	4608000	4610000	chr2	4628000	4630000	4766	4776	0	0	0.4480751904	0.0000000000	0.0000000000
chr2	4700000	4702000	chr2	4714000	4716000	4812	4819	0	0	0.4212053331	0.0000000000	0.0000000000
chr2	4732000	4734000	chr2	4754000	4756000	4828	4839	0	0	0.4836191829	0.0000000000	0.0000000000
chr2	4764000	4766000	chr2	4790000	4792000	4844	4857	0	0	0.4627770558	0.0000000000	0.0000000000
chr2	4784000	4786000	chr2	4810000	4812000	4854	4867	0	0	0.4316099139	0.0000000000	0.0000000000
chr2	4808000	4810000	chr2	4838000	4840000	4866	4881	0	0	0.5553265187	0.0000000000	0.0000000000
chr2	4854000	4856000	chr2	4888000	4890000	4889	4906	0	0	0.5585110699	0.0000000000	0.0000000000
chr2	4890000	4892000	chr2	4912000	4914000	4907	4918	0	0	0.4433730444	0.0000000000	0.0000000000
chr2	4930000	4932000	chr2	4956000	4958000	4927	4940	0	0	0.4922190502	0.0000000000	0.0000000000
chr2	4996000	4998000	chr2	5016000	5018000	4960	4970	0	0	0.4189820098	0.0000000001	0.0000000001
chr2	5058000	5060000	chr2	5068000	5070000	4991	4996	0	0	0.3231051916	0.0000006678	0.0000007026
chr2	5064000	5066000	chr2	5096000	5098000	4994	5010	0	0	0.6107440398	0.0000000000	0.0000000000
chr2	5096000	5098000	chr2	5118000	5120000	5010	5021	0	0	0.6015094014	0.0000000000	0.0000000000
chr2	5118000	5120000	chr2	5138000	5140000	5021	5031	0	0	0.4956458298	0.0000000000	0.0000000000
chr2	5138000	5140000	chr2	5164000	5166000	5031	5044	0	0	0.5616874143	0.0000000000	0.0000000000
chr2	5216000	5218000	chr2	5242000	5244000	5070	5083	0	0	0.4002899968	0.0000000000	0.0000000000
chr2	5258000	5260000	chr2	5274000	5276000	5091	5099	0	0	0.3325949724	0.0000000459	0.0000000531
chr2	5292000	5294000	chr2	5310000	5312000	5108	5117	0	0	0.5627912478	0.0000000000	0.0000000000
chr2	5366000	5368000	chr2	5392000	5394000	5145	5158	0	0	0.4098234261	0.0000000000	0.0000000000
chr2	5428000	5430000	chr2	5454000	5456000	5176	5189	0	0	0.4951526784	0.0000000000	0.0000000000
chr2	5538000	5540000	chr2	5558000	5560000	5231	5241	0	0	0.3837069222	0.0000000000	0.0000000001
chr2	5568000	5570000	chr2	5586000	5588000	5246	5255	0	0	0.4365245902	0.0000000000	0.0000000000
chr2	5588000	5590000	chr2	5606000	5608000	5256	5265	0	0	0.4408487636	0.0000000000	0.0000000000
chr2	5606000	5608000	chr2	5630000	5632000	5265	5277	0	0	0.3846805413	0.0000000000	0.0000000000
chr2	5628000	5630000	chr2	5652000	5654000	5276	5288	0	0	0.5269695266	0.0000000000	0.0000000000
chr2	5652000	5654000	chr2	5672000	5674000	5288	5298	0	0	0.4637495820	0.0000000000	0.0000000000
chr2	5672000	5674000	chr2	5690000	5692000	5298	5307	0	0	0.6579300539	0.0000000000	0.0000000000
chr2	5696000	5698000	chr2	5744000	5746000	5310	5334	0	0	0.3168182574	0.0000001903	0.0000002097
chr2	5726000	5728000	chr2	5742000	5744000	5325	5333	0	0	0.4003087494	0.0000000009	0.0000000012
chr2	5780000	5782000	chr2	5794000	5796000	5352	5359	0	0	0.3908176274	0.0000000012	0.0000000016
chr2	5794000	5796000	chr2	5818000	5820000	5359	5371	0	0	0.5049839631	0.0000000000	0.0000000000
chr2	5818000	5820000	chr2	5842000	5844000	5371	5383	0	0	0.4790501020	0.0000000000	0.0000000000
chr2	5858000	5860000	chr2	5874000	5876000	5391	5399	0	0	0.4546305026	0.0000000000	0.0000000000
chr2	5880000	5882000	chr2	5888000	5890000	5402	5406	0	0	0.3374355213	0.0000004084	0.0000004379
chr2	5906000	5908000	chr2	5928000	5930000	5415	5426	0	0	0.4192795548	0.0000000000	0.0000000000
chr2	5934000	5936000	chr2	5964000	5966000	5429	5444	0	0	0.4863216170	0.0000000000	0.0000000000
chr2	5960000	5962000	chr2	5986000	5988000	5442	5455	0	0	0.3208793495	0.0000004293	0.0000004592
chr2	5990000	5992000	chr2	6028000	6030000	5457	5476	0	0	0.3878822743	0.0000000003	0.0000000004
chr2	6038000	6040000	chr2	6050000	6052000	5481	5487	0	0	0.4044996628	0.0000000003	0.0000000005
chr2	6048000	6050000	chr2	6068000	6070000	5486	5496	0	0	0.4241147048	0.0000000000	0.0000000000
chr2	6068000	6070000	chr2	6078000	6080000	5496	5501	0	0	0.3692117315	0.0000000090	0.0000000113
chr2	6084000	6086000	chr2	6106000	6108000	5504	5515	0	0	0.5012819553	0.0000000000	0.0000000000
chr2	6116000	6118000	chr2	6134000	6136000	5520	5529	0	0	0.4508410991	0.0000000001	0.0000000002
chr2	6134000	6136000	chr2	6156000	6158000	5529	5540	0	0	0.5046387958	0.0000000000	0.0000000000
chr2	6156000	6158000	chr2	6180000	6182000	5540	5552	0	0	0.3855793347	0.0000000003	0.0000000004
chr2	6186000	6188000	chr2	6210000	6212000	5555	5567	0	0	0.4871696892	0.0000000000	0.0000000000
chr2	6248000	6250000	chr2	6266000	6268000	5586	5595	0	0	0.4316902293	0.0000000000	0.0000000000
chr2	6270000	6272000	chr2	6308000	6310000	5597	5616	0	0	0.7983008970	0.0000000000	0.0000000000
chr2	6306000	6308000	chr2	6322000	6324000	5615	5623	0	0	0.5130240401	0.0000000000	0.0000000000
