chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr1	1922000	1924000	chr1	1948000	1950000	961	974	0	0	0.3089654905	0.0000066151	0.0000067710
chr1	1926000	1928000	chr1	1948000	1950000	963	974	0	0	0.3077948034	0.0000116087	0.0000117713
chr1	1950000	1952000	chr1	1972000	1974000	975	986	0	0	0.6023087309	0.0000000000	0.0000000000
chr1	1978000	1980000	chr1	1998000	2000000	989	999	0	0	0.3730982610	0.0000000897	0.0000001023
chr1	1998000	2000000	chr1	2008000	2010000	999	1004	0	0	0.5464770011	0.0000000000	0.0000000000
chr1	2026000	2028000	chr1	2062000	2064000	1013	1031	0	0	0.3814066483	0.0000000088	0.0000000111
chr1	2068000	2070000	chr1	2094000	2096000	1034	1047	0	0	0.4851773179	0.0000000000	0.0000000000
chr1	2104000	2106000	chr1	2130000	2132000	1052	1065	0	0	0.5125413569	0.0000000000	0.0000000000
chr1	2142000	2144000	chr1	2158000	2160000	1071	1079	0	0	0.5168949302	0.0000000000	0.0000000000
chr1	2166000	2168000	chr1	2182000	2184000	1083	1091	0	0	0.3835579840	0.0000000002	0.0000000002
chr1	2182000	2184000	chr1	2202000	2204000	1091	1101	0	0	0.3927934764	0.0000000000	0.0000000000
chr1	2202000	2204000	chr1	2252000	2254000	1101	1126	0	0	0.7683323734	0.0000000000	0.0000000000
chr1	2280000	2282000	chr1	2298000	2300000	1140	1149	0	0	0.5097331624	0.0000000000	0.0000000000
chr1	2308000	2310000	chr1	2364000	2366000	1154	1182	0	0	0.3327393841	0.0000000399	0.0000000469
chr1	2318000	2320000	chr1	2338000	2340000	1159	1169	0	0	0.4887727568	0.0000000000	0.0000000000
chr1	2338000	2340000	chr1	2364000	2366000	1169	1182	0	0	0.6568310739	0.0000000000	0.0000000000
chr1	2342000	2344000	chr1	2390000	2392000	1171	1195	0	0	0.3712662942	0.0000000068	0.0000000087
chr1	2372000	2374000	chr1	2392000	2394000	1186	1196	0	0	0.5757522797	0.0000000000	0.0000000000
chr1	2448000	2450000	chr1	2470000	2472000	1224	1235	0	0	0.4227756170	0.0000000000	0.0000000000
chr1	2494000	2496000	chr1	2518000	2520000	1247	1259	0	0	0.4135180047	0.0000000132	0.0000000163
chr1	2542000	2544000	chr1	2556000	2558000	1271	1278	0	0	0.3104125368	0.0000608959	0.0000608959
chr1	2568000	2570000	chr1	2580000	2582000	1284	1290	0	0	0.4189084293	0.0000000000	0.0000000000
chr1	2578000	2580000	chr1	2608000	2610000	1289	1304	0	0	0.5670169272	0.0000000000	0.0000000000
chr1	2608000	2610000	chr1	2638000	2640000	1304	1319	0	0	0.6147471954	0.0000000000	0.0000000000
chr1	2656000	2658000	chr1	2682000	2684000	1328	1341	0	0	0.6262115378	0.0000000000	0.0000000000
chr1	2732000	2734000	chr1	2740000	2742000	1366	1370	0	0	0.4096708911	0.0000000018	0.0000000024
chr1	2740000	2742000	chr1	2764000	2766000	1370	1382	0	0	0.6047800131	0.0000000000	0.0000000000
chr1	2764000	2766000	chr1	2782000	2784000	1382	1391	0	0	0.5955627584	0.0000000000	0.0000000000
chr1	2790000	2792000	chr1	2816000	2818000	1395	1408	0	0	0.4606861424	0.0000000000	0.0000000000
chr1	2792000	2794000	chr1	2836000	2838000	1396	1418	0	0	0.3162099517	0.0000000307	0.0000000366
chr1	2816000	2818000	chr1	2834000	2836000	1408	1417	0	0	0.4099954222	0.0000000000	0.0000000000
chr1	2836000	2838000	chr1	2852000	2854000	1418	1426	0	0	0.3143565401	0.0000017358	0.0000018196
chr1	2846000	2848000	chr1	2856000	2858000	1423	1428	0	0	0.3037317294	0.0000232614	0.0000234123
chr1	2876000	2878000	chr1	2898000	2900000	1438	1449	0	0	0.5216650361	0.0000000000	0.0000000000
chr1	2878000	2880000	chr1	2922000	2924000	1439	1461	0	0	0.4711973701	0.0000000000	0.0000000000
chr1	2898000	2900000	chr1	2922000	2924000	1449	1461	0	0	0.3843901862	0.0000000001	0.0000000001
chr1	2920000	2922000	chr1	2930000	2932000	1460	1465	0	0	0.5496239274	0.0000000000	0.0000000000
chr1	2930000	2932000	chr1	2960000	2962000	1465	1480	0	0	0.5022500303	0.0000000000	0.0000000000
chr1	2962000	2964000	chr1	2976000	2978000	1481	1488	0	0	0.4199398518	0.0000000021	0.0000000028
chr1	2988000	2990000	chr1	3006000	3008000	1494	1503	0	0	0.3396956503	0.0000000398	0.0000000467
chr1	3016000	3018000	chr1	3034000	3036000	1508	1517	0	0	0.3760702923	0.0000000008	0.0000000012
chr1	3032000	3034000	chr1	3056000	3058000	1516	1528	0	0	0.4535333784	0.0000000000	0.0000000000
chr1	3056000	3058000	chr1	3076000	3078000	1528	1538	0	0	0.4180238014	0.0000000000	0.0000000001
chr1	3076000	3078000	chr1	3108000	3110000	1538	1554	0	0	0.6378342658	0.0000000000	0.0000000000
chr1	3102000	3104000	chr1	3114000	3116000	1551	1557	0	0	0.3795444083	0.0000000051	0.0000000065
chr1	3116000	3118000	chr1	3142000	3144000	1558	1571	0	0	0.5481803191	0.0000000000	0.0000000000
chr1	3154000	3156000	chr1	3180000	3182000	1577	1590	0	0	0.6990353278	0.0000000000	0.0000000000
chr1	3152000	3154000	chr1	3200000	3202000	1576	1600	0	0	0.3344080835	0.0000000317	0.0000000377
chr1	3180000	3182000	chr1	3200000	3202000	1590	1600	0	0	0.5558991097	0.0000000000	0.0000000000
chr1	3198000	3200000	chr1	3218000	3220000	1599	1609	0	0	0.3998826287	0.0000000003	0.0000000004
chr1	3218000	3220000	chr1	3250000	3252000	1609	1625	0	0	0.3687357585	0.0000000026	0.0000000034
chr1	3252000	3254000	chr1	3270000	3272000	1626	1635	0	0	0.3251377258	0.0000001627	0.0000001829
chr1	3300000	3302000	chr1	3338000	3340000	1650	1669	0	0	0.4289718369	0.0000000000	0.0000000000
chr1	3338000	3340000	chr1	3354000	3356000	1669	1677	0	0	0.4652831564	0.0000000000	0.0000000000
chr1	3382000	3384000	chr1	3402000	3404000	1691	1701	0	0	0.4695142257	0.0000000000	0.0000000000
chr1	3402000	3404000	chr1	3428000	3430000	1701	1714	0	0	0.3625244061	0.0000000007	0.0000000010
chr1	3430000	3432000	chr1	3452000	3454000	1715	1726	0	0	0.3180606505	0.0000001511	0.0000001704
chr1	3452000	3454000	chr1	3472000	3474000	1726	1736	0	0	0.4044351240	0.0000000000	0.0000000001
chr1	3482000	3484000	chr1	3500000	3502000	1741	1750	0	0	0.4812055888	0.0000000000	0.0000000000
chr1	3536000	3538000	chr1	3568000	3570000	1768	1784	0	0	0.3634304730	0.0000002393	0.0000002674
chr1	3636000	3638000	chr1	3646000	3648000	1818	1823	0	0	0.3791359628	0.0000018245	0.0000019089
chr1	3636000	3638000	chr1	3654000	3656000	1818	1827	0	0	0.3646747272	0.0000003662	0.0000004017
chr1	3682000	3684000	chr1	3698000	3700000	1841	1849	0	0	0.3401387028	0.0000000213	0.0000000258
chr1	3700000	3702000	chr1	3714000	3716000	1850	1857	0	0	0.3414319694	0.0000000335	0.0000000397
chr1	3714000	3716000	chr1	3736000	3738000	1857	1868	0	0	0.4127432420	0.0000000000	0.0000000000
chr1	3736000	3738000	chr1	3752000	3754000	1868	1876	0	0	0.3790491093	0.0000000011	0.0000000016
chr1	3758000	3760000	chr1	3786000	3788000	1879	1893	0	0	0.5155206714	0.0000000000	0.0000000000
chr1	3786000	3788000	chr1	3812000	3814000	1893	1906	0	0	0.5014347126	0.0000000000	0.0000000000
chr1	3812000	3814000	chr1	3824000	3826000	1906	1912	0	0	0.6854604995	0.0000000000	0.0000000000
chr1	3824000	3826000	chr1	3848000	3850000	1912	1924	0	0	0.6878462443	0.0000000000	0.0000000000
chr1	3868000	3870000	chr1	3876000	3878000	1934	1938	0	0	0.5202523961	0.0000000000	0.0000000000
chr1	3880000	3882000	chr1	3906000	3908000	1940	1953	0	0	0.3860486459	0.0000000001	0.0000000002
chr1	3906000	3908000	chr1	3926000	3928000	1953	1963	0	0	0.4899748218	0.0000000000	0.0000000000
chr1	3926000	3928000	chr1	3944000	3946000	1963	1972	0	0	0.4291757437	0.0000000000	0.0000000000
chr1	3962000	3964000	chr1	4000000	4002000	1981	2000	0	0	0.4328734163	0.0000000000	0.0000000000
chr1	4008000	4010000	chr1	4038000	4040000	2004	2019	0	0	0.6071559745	0.0000000000	0.0000000000
chr1	4038000	4040000	chr1	4056000	4058000	2019	2028	0	0	0.5659293758	0.0000000000	0.0000000000
chr1	4060000	4062000	chr1	4076000	4078000	2030	2038	0	0	0.3940190355	0.0000000000	0.0000000001
chr1	4078000	4080000	chr1	4108000	4110000	2039	2054	0	0	0.6546762146	0.0000000000	0.0000000000
chr1	4106000	4108000	chr1	4126000	4128000	2053	2063	0	0	0.4910374842	0.0000000000	0.0000000000
chr1	4128000	4130000	chr1	4152000	4154000	2064	2076	0	0	0.5029986055	0.0000000000	0.0000000000
chr1	4146000	4148000	chr1	4154000	4156000	2073	2077	0	0	0.3341809792	0.0000055063	0.0000056520
chr1	4162000	4164000	chr1	4184000	4186000	2081	2092	0	0	0.4892090898	0.0000000000	0.0000000000
chr1	4188000	4190000	chr1	4196000	4198000	2094	2098	0	0	0.4468287620	0.0000000000	0.0000000000
chr1	4198000	4200000	chr1	4218000	4220000	2099	2109	0	0	0.4287688681	0.0000000000	0.0000000000
chr1	4218000	4220000	chr1	4248000	4250000	2109	2124	0	0	0.5012995508	0.0000000000	0.0000000000
chr1	4248000	4250000	chr1	4268000	4270000	2124	2134	0	0	0.5388508380	0.0000000000	0.0000000000
chr1	4274000	4276000	chr1	4298000	4300000	2137	2149	0	0	0.5286379750	0.0000000000	0.0000000000
chr1	4300000	4302000	chr1	4312000	4314000	2150	2156	0	0	0.3942556159	0.0000000002	0.0000000004
chr1	4326000	4328000	chr1	4346000	4348000	2163	2173	0	0	0.3151301383	0.0000028368	0.0000029397
chr1	4326000	4328000	chr1	4374000	4376000	2163	2187	0	0	0.3139354911	0.0000000988	0.0000001124
chr1	4344000	4346000	chr1	4374000	4376000	2172	2187	0	0	0.6912814334	0.0000000000	0.0000000000
chr1	4406000	4408000	chr1	4446000	4448000	2203	2223	0	0	0.3840259875	0.0000000000	0.0000000001
chr1	4444000	4446000	chr1	4474000	4476000	2222	2237	0	0	0.4772164475	0.0000000000	0.0000000000
chr1	4532000	4534000	chr1	4550000	4552000	2266	2275	0	0	0.3201252694	0.0000010812	0.0000011489
chr1	4568000	4570000	chr1	4594000	4596000	2284	2297	0	0	0.4105623966	0.0000000000	0.0000000000
chr1	4622000	4624000	chr1	4654000	4656000	2311	2327	0	0	0.3661500722	0.0000000001	0.0000000001
chr1	4654000	4656000	chr1	4674000	4676000	2327	2337	0	0	0.5256605215	0.0000000000	0.0000000000
chr1	4674000	4676000	chr1	4702000	4704000	2337	2351	0	0	0.5617809357	0.0000000000	0.0000000000
chr1	4674000	4676000	chr1	4720000	4722000	2337	2360	0	0	0.3118646679	0.0000003035	0.0000003353
chr1	4736000	4738000	chr1	4752000	4754000	2368	2376	0	0	0.5382565921	0.0000000000	0.0000000000
chr1	4754000	4756000	chr1	4772000	4774000	2377	2386	0	0	0.5319818243	0.0000000000	0.0000000000
chr1	4774000	4776000	chr1	4800000	4802000	2387	2400	0	0	0.5728526379	0.0000000000	0.0000000000
chr1	4810000	4812000	chr1	4826000	4828000	2405	2413	0	0	0.6111590507	0.0000000000	0.0000000000
chr1	4828000	4830000	chr1	4854000	4856000	2414	2427	0	0	0.4954367292	0.0000000000	0.0000000000
chr1	4854000	4856000	chr1	4870000	4872000	2427	2435	0	0	0.5121829512	0.0000000000	0.0000000000
chr1	4870000	4872000	chr1	4902000	4904000	2435	2451	0	0	0.5767567614	0.0000000000	0.0000000000
chr2	26000	28000	chr2	46000	48000	2475	2485	0	0	0.3504502370	0.0000000026	0.0000000034
chr2	76000	78000	chr2	96000	98000	2500	2510	0	0	0.4207004089	0.0000000000	0.0000000000
chr2	98000	100000	chr2	120000	122000	2511	2522	0	0	0.5005012935	0.0000000000	0.0000000000
chr2	146000	148000	chr2	172000	174000	2535	2548	0	0	0.3286021610	0.0000000113	0.0000000140
chr2	172000	174000	chr2	192000	194000	2548	2558	0	0	0.4545552542	0.0000000000	0.0000000000
chr2	228000	230000	chr2	256000	258000	2576	2590	0	0	0.4302298521	0.0000000000	0.0000000000
chr2	324000	326000	chr2	342000	344000	2624	2633	0	0	0.4658722763	0.0000000001	0.0000000001
chr2	448000	450000	chr2	488000	490000	2686	2706	0	0	0.6263669530	0.0000000000	0.0000000000
chr2	486000	488000	chr2	516000	518000	2705	2720	0	0	0.4184853150	0.0000000001	0.0000000001
chr2	568000	570000	chr2	592000	594000	2746	2758	0	0	0.3570537156	0.0000000062	0.0000000080
chr2	594000	596000	chr2	620000	622000	2759	2772	0	0	0.5048514044	0.0000000000	0.0000000000
chr2	620000	622000	chr2	652000	654000	2772	2788	0	0	0.6320160851	0.0000000000	0.0000000000
chr2	650000	652000	chr2	684000	686000	2787	2804	0	0	0.4823802137	0.0000000000	0.0000000000
chr2	690000	692000	chr2	712000	714000	2807	2818	0	0	0.6164631008	0.0000000000	0.0000000000
chr2	712000	714000	chr2	728000	730000	2818	2826	0	0	0.5163622081	0.0000000000	0.0000000000
chr2	740000	742000	chr2	762000	764000	2832	2843	0	0	0.4939914995	0.0000000000	0.0000000000
chr2	740000	742000	chr2	800000	802000	2832	2862	0	0	0.4035484089	0.0000000000	0.0000000000
chr2	766000	768000	chr2	802000	804000	2845	2863	0	0	0.7277494134	0.0000000000	0.0000000000
chr2	802000	804000	chr2	814000	816000	2863	2869	0	0	0.3410936779	0.0000000664	0.0000000765
chr2	814000	816000	chr2	834000	836000	2869	2879	0	0	0.3488415174	0.0000000098	0.0000000122
chr2	898000	900000	chr2	914000	916000	2911	2919	0	0	0.3685314186	0.0000000036	0.0000000047
chr2	932000	934000	chr2	966000	968000	2928	2945	0	0	0.3575255767	0.0000000085	0.0000000107
chr2	996000	998000	chr2	1018000	1020000	2960	2971	0	0	0.4750133647	0.0000000000	0.0000000000
chr2	1016000	1018000	chr2	1046000	1048000	2970	2985	0	0	0.3938618134	0.0000000000	0.0000000000
chr2	1042000	1044000	chr2	1052000	1054000	2983	2988	0	0	0.4246266511	0.0000000002	0.0000000003
chr2	1054000	1056000	chr2	1072000	1074000	2989	2998	0	0	0.4234350012	0.0000000000	0.0000000000
chr2	1072000	1074000	chr2	1090000	1092000	2998	3007	0	0	0.5038026243	0.0000000000	0.0000000000
chr2	1096000	1098000	chr2	1126000	1128000	3010	3025	0	0	0.5884588862	0.0000000000	0.0000000000
chr2	1126000	1128000	chr2	1158000	1160000	3025	3041	0	0	0.5755269302	0.0000000000	0.0000000000
chr2	1162000	1164000	chr2	1180000	1182000	3043	3052	0	0	0.3755116153	0.0000000034	0.0000000045
chr2	1182000	1184000	chr2	1208000	1210000	3053	3066	0	0	0.3516823985	0.0000000026	0.0000000034
chr2	1208000	1210000	chr2	1238000	1240000	3066	3081	0	0	0.6970605252	0.0000000000	0.0000000000
chr2	1238000	1240000	chr2	1250000	1252000	3081	3087	0	0	0.3889010115	0.0000000004	0.0000000006
chr2	1260000	1262000	chr2	1280000	1282000	3092	3102	0	0	0.3849282461	0.0000000000	0.0000000001
chr2	1284000	1286000	chr2	1300000	1302000	3104	3112	0	0	0.3654311730	0.0000000014	0.0000000019
chr2	1302000	1304000	chr2	1328000	1330000	3113	3126	0	0	0.4704732776	0.0000000000	0.0000000000
chr2	1326000	1328000	chr2	1342000	1344000	3125	3133	0	0	0.4280106011	0.0000000000	0.0000000000
chr2	1342000	1344000	chr2	1364000	1366000	3133	3144	0	0	0.5449888246	0.0000000000	0.0000000000
chr2	1364000	1366000	chr2	1382000	1384000	3144	3153	0	0	0.3921048743	0.0000000001	0.0000000002
chr2	1390000	1392000	chr2	1410000	1412000	3157	3167	0	0	0.4324353983	0.0000000000	0.0000000000
chr2	1422000	1424000	chr2	1446000	1448000	3173	3185	0	0	0.3664280074	0.0000000592	0.0000000684
chr2	1446000	1448000	chr2	1458000	1460000	3185	3191	0	0	0.4993960963	0.0000000000	0.0000000000
chr2	1466000	1468000	chr2	1496000	1498000	3195	3210	0	0	0.5305839962	0.0000000000	0.0000000000
chr2	1522000	1524000	chr2	1554000	1556000	3223	3239	0	0	0.6341041313	0.0000000000	0.0000000000
chr2	1564000	1566000	chr2	1584000	1586000	3244	3254	0	0	0.4268665886	0.0000000000	0.0000000000
chr2	1590000	1592000	chr2	1610000	1612000	3257	3267	0	0	0.3234657012	0.0000003408	0.0000003754
chr2	1616000	1618000	chr2	1634000	1636000	3270	3279	0	0	0.5793867199	0.0000000000	0.0000000000
chr2	1642000	1644000	chr2	1664000	1666000	3283	3294	0	0	0.7068568585	0.0000000000	0.0000000000
chr2	1682000	1684000	chr2	1704000	1706000	3303	3314	0	0	0.5580300791	0.0000000000	0.0000000000
chr2	1680000	1682000	chr2	1724000	1726000	3302	3324	0	0	0.3543945197	0.0000000012	0.0000000017
chr2	1704000	1706000	chr2	1738000	1740000	3314	3331	0	0	0.4950070585	0.0000000000	0.0000000000
chr2	1730000	1732000	chr2	1740000	1742000	3327	3332	0	0	0.5074382542	0.0000000000	0.0000000000
chr2	1742000	1744000	chr2	1776000	1778000	3333	3350	0	0	0.4246541895	0.0000000000	0.0000000000
chr2	1788000	1790000	chr2	1802000	1804000	3356	3363	0	0	0.4042392920	0.0000000012	0.0000000017
chr2	1804000	1806000	chr2	1824000	1826000	3364	3374	0	0	0.5478029688	0.0000000000	0.0000000000
chr2	1844000	1846000	chr2	1874000	1876000	3384	3399	0	0	0.5340246879	0.0000000000	0.0000000000
chr2	1846000	1848000	chr2	1904000	1906000	3385	3414	0	0	0.3384751156	0.0000100928	0.0000102629
chr2	1848000	1850000	chr2	1874000	1876000	3386	3399	0	0	0.3245012737	0.0000420772	0.0000421549
chr2	1878000	1880000	chr2	1904000	1906000	3401	3414	0	0	0.5787848480	0.0000000000	0.0000000000
chr2	1906000	1908000	chr2	1916000	1918000	3415	3420	0	0	0.3552379203	0.0000000361	0.0000000426
chr2	1912000	1914000	chr2	1942000	1944000	3418	3433	0	0	0.4185627660	0.0000000000	0.0000000000
chr2	1946000	1948000	chr2	1976000	1978000	3435	3450	0	0	0.4978766185	0.0000000000	0.0000000000
chr2	1948000	1950000	chr2	2010000	2012000	3436	3467	0	0	0.3623499027	0.0000000005	0.0000000007
chr2	1978000	1980000	chr2	2010000	2012000	3451	3467	0	0	0.6208261460	0.0000000000	0.0000000000
chr2	2022000	2024000	chr2	2044000	2046000	3473	3484	0	0	0.4509034192	0.0000000000	0.0000000000
chr2	2046000	2048000	chr2	2068000	2070000	3485	3496	0	0	0.3715819605	0.0000000012	0.0000000016
chr2	2070000	2072000	chr2	2110000	2112000	3497	3517	0	0	0.3344049943	0.0000000317	0.0000000377
chr2	2124000	2126000	chr2	2146000	2148000	3524	3535	0	0	0.4909854940	0.0000000000	0.0000000000
chr2	2150000	2152000	chr2	2168000	2170000	3537	3546	0	0	0.4190540493	0.0000000000	0.0000000000
chr2	2172000	2174000	chr2	2206000	2208000	3548	3565	0	0	0.4715308856	0.0000000000	0.0000000000
chr2	3772000	3774000	chr2	3816000	3818000	4348	4370	0	0	0.4229489716	0.0000000326	0.0000000386
chr2	3774000	3776000	chr2	3794000	3796000	4349	4359	0	0	0.6203734931	0.0000000000	0.0000000000
chr2	3792000	3794000	chr2	3814000	3816000	4358	4369	0	0	0.3661647784	0.0000000003	0.0000000004
chr2	3830000	3832000	chr2	3850000	3852000	4377	4387	0	0	0.5062616840	0.0000000000	0.0000000000
chr2	3846000	3848000	chr2	3874000	3876000	4385	4399	0	0	0.6314891251	0.0000000000	0.0000000000
chr2	3874000	3876000	chr2	3890000	3892000	4399	4407	0	0	0.4042801086	0.0000000000	0.0000000000
chr2	3922000	3924000	chr2	3944000	3946000	4423	4434	0	0	0.5348434790	0.0000000000	0.0000000000
chr2	3944000	3946000	chr2	3978000	3980000	4434	4451	0	0	0.4247158215	0.0000000000	0.0000000000
chr2	3980000	3982000	chr2	4002000	4004000	4452	4463	0	0	0.6065374773	0.0000000000	0.0000000000
chr2	3982000	3984000	chr2	4034000	4036000	4453	4479	0	0	0.3931830509	0.0000000000	0.0000000001
chr2	4002000	4004000	chr2	4036000	4038000	4463	4480	0	0	0.7273976343	0.0000000000	0.0000000000
chr2	4036000	4038000	chr2	4058000	4060000	4480	4491	0	0	0.4130856079	0.0000000014	0.0000000019
chr2	4036000	4038000	chr2	4082000	4084000	4480	4503	0	0	0.3250833883	0.0000002328	0.0000002606
chr2	4054000	4056000	chr2	4084000	4086000	4489	4504	0	0	0.4207420343	0.0000000000	0.0000000000
chr2	4092000	4094000	chr2	4104000	4106000	4508	4514	0	0	0.3879291631	0.0000000141	0.0000000174
chr2	4104000	4106000	chr2	4130000	4132000	4514	4527	0	0	0.6044392211	0.0000000000	0.0000000000
chr2	4158000	4160000	chr2	4190000	4192000	4541	4557	0	0	0.3209375995	0.0000000184	0.0000000225
chr2	4172000	4174000	chr2	4190000	4192000	4548	4557	0	0	0.3053676903	0.0000004051	0.0000004417
chr2	4202000	4204000	chr2	4224000	4226000	4563	4574	0	0	0.3949102953	0.0000000001	0.0000000001
chr2	4224000	4226000	chr2	4254000	4256000	4574	4589	0	0	0.4767454398	0.0000000000	0.0000000000
chr2	4254000	4256000	chr2	4272000	4274000	4589	4598	0	0	0.3910637057	0.0000000000	0.0000000001
chr2	4280000	4282000	chr2	4300000	4302000	4602	4612	0	0	0.4961849145	0.0000000000	0.0000000000
chr2	4306000	4308000	chr2	4336000	4338000	4615	4630	0	0	0.6606667396	0.0000000000	0.0000000000
chr2	4336000	4338000	chr2	4352000	4354000	4630	4638	0	0	0.4522537361	0.0000000000	0.0000000000
chr2	4358000	4360000	chr2	4386000	4388000	4641	4655	0	0	0.5524797997	0.0000000000	0.0000000000
chr2	4400000	4402000	chr2	4422000	4424000	4662	4673	0	0	0.4221150137	0.0000000000	0.0000000000
chr2	4420000	4422000	chr2	4436000	4438000	4672	4680	0	0	0.6065925269	0.0000000000	0.0000000000
