chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr1	2036000	2038000	chr1	2062000	2064000	1018	1031	0	0	0.3273043373	0.0000002014	0.0000002250
chr1	2068000	2070000	chr1	2094000	2096000	1034	1047	0	0	0.4611858973	0.0000000000	0.0000000000
chr1	2104000	2106000	chr1	2130000	2132000	1052	1065	0	0	0.4691355756	0.0000000000	0.0000000000
chr1	2142000	2144000	chr1	2160000	2162000	1071	1080	0	0	0.4561229577	0.0000000000	0.0000000000
chr1	2166000	2168000	chr1	2184000	2186000	1083	1092	0	0	0.3649970256	0.0000000008	0.0000000011
chr1	2186000	2188000	chr1	2202000	2204000	1093	1101	0	0	0.3191261703	0.0000001710	0.0000001926
chr1	2202000	2204000	chr1	2252000	2254000	1101	1126	0	0	0.7448370735	0.0000000000	0.0000000000
chr1	2280000	2282000	chr1	2298000	2300000	1140	1149	0	0	0.4727921533	0.0000000000	0.0000000000
chr1	2312000	2314000	chr1	2364000	2366000	1156	1182	0	0	0.4012648930	0.0000000000	0.0000000000
chr1	2318000	2320000	chr1	2338000	2340000	1159	1169	0	0	0.4948515123	0.0000000000	0.0000000000
chr1	2340000	2342000	chr1	2364000	2366000	1170	1182	0	0	0.5353843506	0.0000000000	0.0000000000
chr1	2370000	2372000	chr1	2394000	2396000	1185	1197	0	0	0.5429888954	0.0000000000	0.0000000000
chr1	2446000	2448000	chr1	2474000	2476000	1223	1237	0	0	0.3038939334	0.0000001299	0.0000001477
chr1	2454000	2456000	chr1	2464000	2466000	1227	1232	0	0	0.3264609463	0.0000005005	0.0000005365
chr1	2474000	2476000	chr1	2486000	2488000	1237	1243	0	0	0.3221324925	0.0000003840	0.0000004186
chr1	2494000	2496000	chr1	2518000	2520000	1247	1259	0	0	0.3638653313	0.0000008311	0.0000008797
chr1	2566000	2568000	chr1	2580000	2582000	1283	1290	0	0	0.5285745216	0.0000000000	0.0000000000
chr1	2578000	2580000	chr1	2608000	2610000	1289	1304	0	0	0.5347141904	0.0000000000	0.0000000000
chr1	2608000	2610000	chr1	2636000	2638000	1304	1318	0	0	0.5420540206	0.0000000000	0.0000000000
chr1	2656000	2658000	chr1	2682000	2684000	1328	1341	0	0	0.6692614183	0.0000000000	0.0000000000
chr1	2694000	2696000	chr1	2730000	2732000	1347	1365	0	0	0.3788838517	0.0000000031	0.0000000041
chr1	2696000	2698000	chr1	2704000	2706000	1348	1352	0	0	0.3301675392	0.0000300650	0.0000301761
chr1	2730000	2732000	chr1	2742000	2744000	1365	1371	0	0	0.4488765826	0.0000000000	0.0000000000
chr1	2740000	2742000	chr1	2764000	2766000	1370	1382	0	0	0.6370821813	0.0000000000	0.0000000000
chr1	2764000	2766000	chr1	2782000	2784000	1382	1391	0	0	0.5325636147	0.0000000000	0.0000000000
chr1	2780000	2782000	chr1	2790000	2792000	1390	1395	0	0	0.3720056840	0.0000000068	0.0000000088
chr1	2790000	2792000	chr1	2816000	2818000	1395	1408	0	0	0.5485766532	0.0000000000	0.0000000000
chr1	2816000	2818000	chr1	2836000	2838000	1408	1418	0	0	0.4698050862	0.0000000000	0.0000000000
chr1	2836000	2838000	chr1	2852000	2854000	1418	1426	0	0	0.3720323806	0.0000000093	0.0000000119
chr1	2874000	2876000	chr1	2898000	2900000	1437	1449	0	0	0.4576071351	0.0000000000	0.0000000000
chr1	2898000	2900000	chr1	2922000	2924000	1449	1461	0	0	0.3889781481	0.0000000000	0.0000000001
chr1	2920000	2922000	chr1	2930000	2932000	1460	1465	0	0	0.5620908128	0.0000000000	0.0000000000
chr1	2930000	2932000	chr1	2962000	2964000	1465	1481	0	0	0.5568933907	0.0000000000	0.0000000000
chr1	2960000	2962000	chr1	2978000	2980000	1480	1489	0	0	0.3198390977	0.0000027634	0.0000028663
chr1	2988000	2990000	chr1	3006000	3008000	1494	1503	0	0	0.3696288730	0.0000000017	0.0000000024
chr1	3032000	3034000	chr1	3056000	3058000	1516	1528	0	0	0.3420250631	0.0000000097	0.0000000124
chr1	3056000	3058000	chr1	3076000	3078000	1528	1538	0	0	0.3520731884	0.0000000425	0.0000000506
chr1	3076000	3078000	chr1	3110000	3112000	1538	1555	0	0	0.5673147239	0.0000000000	0.0000000000
chr1	3100000	3102000	chr1	3110000	3112000	1550	1555	0	0	0.3669455419	0.0000000416	0.0000000497
chr1	3116000	3118000	chr1	3142000	3144000	1558	1571	0	0	0.6045040394	0.0000000000	0.0000000000
chr1	3154000	3156000	chr1	3180000	3182000	1577	1590	0	0	0.6880137414	0.0000000000	0.0000000000
chr1	3180000	3182000	chr1	3200000	3202000	1590	1600	0	0	0.5450439679	0.0000000000	0.0000000000
chr1	3216000	3218000	chr1	3246000	3248000	1608	1623	0	0	0.3590817375	0.0000000248	0.0000000303
chr1	3256000	3258000	chr1	3270000	3272000	1628	1635	0	0	0.3097821519	0.0000006611	0.0000007024
chr1	3298000	3300000	chr1	3338000	3340000	1649	1669	0	0	0.4590909943	0.0000000000	0.0000000000
chr1	3338000	3340000	chr1	3354000	3356000	1669	1677	0	0	0.3955700538	0.0000000002	0.0000000003
chr1	3482000	3484000	chr1	3500000	3502000	1741	1750	0	0	0.5206251872	0.0000000000	0.0000000000
chr1	3536000	3538000	chr1	3566000	3568000	1768	1783	0	0	0.3918471905	0.0000000214	0.0000000263
chr1	3634000	3636000	chr1	3644000	3646000	1817	1822	0	0	0.4004591713	0.0000003923	0.0000004273
chr1	3636000	3638000	chr1	3654000	3656000	1818	1827	0	0	0.3112473310	0.0000184435	0.0000185975
chr1	3676000	3678000	chr1	3698000	3700000	1838	1849	0	0	0.3631267066	0.0000000004	0.0000000005
chr1	3714000	3716000	chr1	3736000	3738000	1857	1868	0	0	0.4510633028	0.0000000000	0.0000000000
chr1	3738000	3740000	chr1	3752000	3754000	1869	1876	0	0	0.4347514845	0.0000000000	0.0000000000
chr1	3762000	3764000	chr1	3786000	3788000	1881	1893	0	0	0.4348722594	0.0000000000	0.0000000000
chr1	3788000	3790000	chr1	3812000	3814000	1894	1906	0	0	0.3993757346	0.0000000000	0.0000000001
chr1	3812000	3814000	chr1	3824000	3826000	1906	1912	0	0	0.7397749180	0.0000000000	0.0000000000
chr1	3826000	3828000	chr1	3848000	3850000	1913	1924	0	0	0.6473331805	0.0000000000	0.0000000000
chr1	3848000	3850000	chr1	3866000	3868000	1924	1933	0	0	0.3301449549	0.0000000360	0.0000000433
chr1	3866000	3868000	chr1	3876000	3878000	1933	1938	0	0	0.4902853934	0.0000000000	0.0000000000
chr1	3878000	3880000	chr1	3906000	3908000	1939	1953	0	0	0.4522973451	0.0000000000	0.0000000000
chr1	3906000	3908000	chr1	3926000	3928000	1953	1963	0	0	0.4533287710	0.0000000000	0.0000000000
chr1	3926000	3928000	chr1	3944000	3946000	1963	1972	0	0	0.3915905873	0.0000000000	0.0000000000
chr1	3962000	3964000	chr1	4000000	4002000	1981	2000	0	0	0.4867692472	0.0000000000	0.0000000000
chr1	3962000	3964000	chr1	3972000	3974000	1981	1986	0	0	0.3514850103	0.0000000517	0.0000000610
chr1	4008000	4010000	chr1	4036000	4038000	2004	2018	0	0	0.6739064661	0.0000000000	0.0000000000
chr1	4040000	4042000	chr1	4056000	4058000	2020	2028	0	0	0.4772250105	0.0000000000	0.0000000000
chr1	4060000	4062000	chr1	4076000	4078000	2030	2038	0	0	0.3942003659	0.0000000000	0.0000000001
chr1	4078000	4080000	chr1	4106000	4108000	2039	2053	0	0	0.6477151891	0.0000000000	0.0000000000
chr1	4108000	4110000	chr1	4126000	4128000	2054	2063	0	0	0.5847696520	0.0000000000	0.0000000000
chr1	4106000	4108000	chr1	4148000	4150000	2053	2074	0	0	0.3261053374	0.0000004583	0.0000004937
chr1	4126000	4128000	chr1	4152000	4154000	2063	2076	0	0	0.4907833236	0.0000000000	0.0000000000
chr1	4148000	4150000	chr1	4158000	4160000	2074	2079	0	0	0.3235808229	0.0000059530	0.0000061046
chr1	4162000	4164000	chr1	4184000	4186000	2081	2092	0	0	0.5024228802	0.0000000000	0.0000000000
chr1	4198000	4200000	chr1	4218000	4220000	2099	2109	0	0	0.5332804635	0.0000000000	0.0000000000
chr1	4216000	4218000	chr1	4248000	4250000	2108	2124	0	0	0.5262221214	0.0000000000	0.0000000000
chr1	4250000	4252000	chr1	4268000	4270000	2125	2134	0	0	0.5082880567	0.0000000000	0.0000000000
chr1	4274000	4276000	chr1	4298000	4300000	2137	2149	0	0	0.5066008914	0.0000000000	0.0000000000
chr1	4302000	4304000	chr1	4314000	4316000	2151	2157	0	0	0.3973175592	0.0000000002	0.0000000002
chr1	4344000	4346000	chr1	4374000	4376000	2172	2187	0	0	0.7252563918	0.0000000000	0.0000000000
chr1	4406000	4408000	chr1	4444000	4446000	2203	2222	0	0	0.4327228233	0.0000000000	0.0000000000
chr1	4444000	4446000	chr1	4474000	4476000	2222	2237	0	0	0.4804962504	0.0000000000	0.0000000000
chr1	4534000	4536000	chr1	4548000	4550000	2267	2274	0	0	0.3181499469	0.0000029726	0.0000030802
chr1	4566000	4568000	chr1	4594000	4596000	2283	2297	0	0	0.4150765492	0.0000000000	0.0000000000
chr1	4654000	4656000	chr1	4674000	4676000	2327	2337	0	0	0.5135171867	0.0000000000	0.0000000000
chr1	4674000	4676000	chr1	4704000	4706000	2337	2352	0	0	0.6490233408	0.0000000000	0.0000000000
chr1	4706000	4708000	chr1	4718000	4720000	2353	2359	0	0	0.3702619112	0.0000003710	0.0000004053
chr1	4736000	4738000	chr1	4752000	4754000	2368	2376	0	0	0.5136232737	0.0000000000	0.0000000000
chr1	4754000	4756000	chr1	4770000	4772000	2377	2385	0	0	0.4465432862	0.0000000000	0.0000000000
chr1	4772000	4774000	chr1	4800000	4802000	2386	2400	0	0	0.6328788172	0.0000000000	0.0000000000
chr1	4810000	4812000	chr1	4826000	4828000	2405	2413	0	0	0.5779516581	0.0000000000	0.0000000000
chr1	4826000	4828000	chr1	4854000	4856000	2413	2427	0	0	0.5543443942	0.0000000000	0.0000000000
chr1	4854000	4856000	chr1	4872000	4874000	2427	2436	0	0	0.4507287779	0.0000000000	0.0000000000
chr1	4870000	4872000	chr1	4900000	4902000	2435	2450	0	0	0.5493394588	0.0000000000	0.0000000000
chr2	24000	26000	chr2	46000	48000	2474	2485	0	0	0.3802097222	0.0000000000	0.0000000001
chr2	50000	52000	chr2	72000	74000	2487	2498	0	0	0.4024467796	0.0000000000	0.0000000000
chr2	78000	80000	chr2	94000	96000	2501	2509	0	0	0.3198612131	0.0000004192	0.0000004530
chr2	100000	102000	chr2	118000	120000	2512	2521	0	0	0.4000973568	0.0000000000	0.0000000000
chr2	146000	148000	chr2	170000	172000	2535	2547	0	0	0.4161748570	0.0000000000	0.0000000000
chr2	172000	174000	chr2	192000	194000	2548	2558	0	0	0.3709176512	0.0000000002	0.0000000003
chr2	228000	230000	chr2	252000	254000	2576	2588	0	0	0.4342690518	0.0000000000	0.0000000000
chr2	326000	328000	chr2	342000	344000	2625	2633	0	0	0.4833214142	0.0000000000	0.0000000000
chr2	486000	488000	chr2	516000	518000	2705	2720	0	0	0.5486584276	0.0000000000	0.0000000000
chr2	564000	566000	chr2	594000	596000	2744	2759	0	0	0.5061927919	0.0000000000	0.0000000000
chr2	594000	596000	chr2	620000	622000	2759	2772	0	0	0.5132237481	0.0000000000	0.0000000000
chr2	620000	622000	chr2	650000	652000	2772	2787	0	0	0.6582147273	0.0000000000	0.0000000000
chr2	652000	654000	chr2	682000	684000	2788	2803	0	0	0.4975346845	0.0000000000	0.0000000000
chr2	690000	692000	chr2	712000	714000	2807	2818	0	0	0.4969833190	0.0000000000	0.0000000000
chr2	712000	714000	chr2	730000	732000	2818	2827	0	0	0.5387441771	0.0000000000	0.0000000000
chr2	742000	744000	chr2	762000	764000	2833	2843	0	0	0.5481300802	0.0000000000	0.0000000000
chr2	736000	738000	chr2	802000	804000	2830	2863	0	0	0.3186464701	0.0000000614	0.0000000721
chr2	764000	766000	chr2	802000	804000	2844	2863	0	0	0.6775136411	0.0000000000	0.0000000000
chr2	802000	804000	chr2	814000	816000	2863	2869	0	0	0.3116106079	0.0000009634	0.0000010177
chr2	814000	816000	chr2	834000	836000	2869	2879	0	0	0.4200312639	0.0000000000	0.0000000000
chr2	898000	900000	chr2	916000	918000	2911	2920	0	0	0.3433973972	0.0000000275	0.0000000334
chr2	932000	934000	chr2	966000	968000	2928	2945	0	0	0.3521942405	0.0000000147	0.0000000185
chr2	952000	954000	chr2	964000	966000	2938	2944	0	0	0.3254022800	0.0000144083	0.0000145827
chr2	996000	998000	chr2	1018000	1020000	2960	2971	0	0	0.3616931086	0.0000000055	0.0000000072
chr2	998000	1000000	chr2	1014000	1016000	2961	2969	0	0	0.3314094521	0.0000004154	0.0000004492
chr2	1014000	1016000	chr2	1044000	1046000	2969	2984	0	0	0.4045039497	0.0000000000	0.0000000000
chr2	1054000	1056000	chr2	1072000	1074000	2989	2998	0	0	0.3687743238	0.0000000019	0.0000000026
chr2	1072000	1074000	chr2	1090000	1092000	2998	3007	0	0	0.5030777379	0.0000000000	0.0000000000
chr2	1096000	1098000	chr2	1126000	1128000	3010	3025	0	0	0.5851796495	0.0000000000	0.0000000000
chr2	1128000	1130000	chr2	1160000	1162000	3026	3042	0	0	0.5490399290	0.0000000000	0.0000000000
chr2	1126000	1128000	chr2	1136000	1138000	3025	3030	0	0	0.3548550172	0.0000068601	0.0000070084
chr2	1162000	1164000	chr2	1180000	1182000	3043	3052	0	0	0.3792970607	0.0000000023	0.0000000031
chr2	1206000	1208000	chr2	1238000	1240000	3065	3081	0	0	0.6660461247	0.0000000000	0.0000000000
chr2	1238000	1240000	chr2	1250000	1252000	3081	3087	0	0	0.4923359292	0.0000000000	0.0000000000
chr2	1262000	1264000	chr2	1280000	1282000	3093	3102	0	0	0.4483763335	0.0000000000	0.0000000000
chr2	1282000	1284000	chr2	1300000	1302000	3103	3112	0	0	0.3724975688	0.0000000003	0.0000000005
chr2	1304000	1306000	chr2	1328000	1330000	3114	3126	0	0	0.4044842986	0.0000000000	0.0000000000
chr2	1326000	1328000	chr2	1342000	1344000	3125	3133	0	0	0.4274731058	0.0000000000	0.0000000000
chr2	1340000	1342000	chr2	1364000	1366000	3132	3144	0	0	0.5640720682	0.0000000000	0.0000000000
chr2	1364000	1366000	chr2	1382000	1384000	3144	3153	0	0	0.4352644609	0.0000000000	0.0000000000
chr2	1382000	1384000	chr2	1390000	1392000	3153	3157	0	0	0.3685233180	0.0000001235	0.0000001412
chr2	1392000	1394000	chr2	1410000	1412000	3158	3167	0	0	0.4505377639	0.0000000000	0.0000000000
chr2	1416000	1418000	chr2	1424000	1426000	3170	3174	0	0	0.3855977689	0.0000000191	0.0000000237
chr2	1424000	1426000	chr2	1446000	1448000	3174	3185	0	0	0.3439211821	0.0000005539	0.0000005920
chr2	1448000	1450000	chr2	1458000	1460000	3186	3191	0	0	0.4721802777	0.0000000009	0.0000000012
chr2	1468000	1470000	chr2	1496000	1498000	3196	3210	0	0	0.4753815824	0.0000000000	0.0000000000
chr2	1508000	1510000	chr2	1520000	1522000	3216	3222	0	0	0.3073259088	0.0000013864	0.0000014575
chr2	1522000	1524000	chr2	1554000	1556000	3223	3239	0	0	0.5739534861	0.0000000000	0.0000000000
chr2	1562000	1564000	chr2	1582000	1584000	3243	3253	0	0	0.3522227365	0.0000000021	0.0000000029
chr2	1588000	1590000	chr2	1612000	1614000	3256	3268	0	0	0.3109035274	0.0000005672	0.0000006050
chr2	1616000	1618000	chr2	1634000	1636000	3270	3279	0	0	0.5023059274	0.0000000000	0.0000000000
chr2	1642000	1644000	chr2	1664000	1666000	3283	3294	0	0	0.6170045813	0.0000000000	0.0000000000
chr2	1682000	1684000	chr2	1704000	1706000	3303	3314	0	0	0.5995501101	0.0000000000	0.0000000000
chr2	1706000	1708000	chr2	1730000	1732000	3315	3327	0	0	0.4426275228	0.0000000000	0.0000000000
chr2	1730000	1732000	chr2	1740000	1742000	3327	3332	0	0	0.4415097204	0.0000000000	0.0000000000
chr2	1756000	1758000	chr2	1776000	1778000	3340	3350	0	0	0.4160552702	0.0000000000	0.0000000000
chr2	1786000	1788000	chr2	1804000	1806000	3355	3364	0	0	0.3986576541	0.0000000006	0.0000000008
chr2	1802000	1804000	chr2	1826000	1828000	3363	3375	0	0	0.5008981371	0.0000000000	0.0000000000
chr2	1844000	1846000	chr2	1876000	1878000	3384	3400	0	0	0.5298621422	0.0000000000	0.0000000000
chr2	1878000	1880000	chr2	1902000	1904000	3401	3413	0	0	0.5487389146	0.0000000000	0.0000000000
chr2	1906000	1908000	chr2	1916000	1918000	3415	3420	0	0	0.3457584058	0.0000000885	0.0000001025
chr2	1912000	1914000	chr2	1944000	1946000	3418	3434	0	0	0.5065319742	0.0000000000	0.0000000000
chr2	1944000	1946000	chr2	1976000	1978000	3434	3450	0	0	0.5030749117	0.0000000000	0.0000000000
chr2	1948000	1950000	chr2	2008000	2010000	3436	3466	0	0	0.3113818662	0.0000001275	0.0000001451
chr2	1980000	1982000	chr2	2010000	2012000	3452	3467	0	0	0.6693695767	0.0000000000	0.0000000000
chr2	2022000	2024000	chr2	2046000	2048000	3473	3485	0	0	0.6000432181	0.0000000000	0.0000000000
chr2	2046000	2048000	chr2	2068000	2070000	3485	3496	0	0	0.5140326582	0.0000000000	0.0000000000
chr2	2070000	2072000	chr2	2094000	2096000	3497	3509	0	0	0.3793527541	0.0000000001	0.0000000002
chr2	2122000	2124000	chr2	2148000	2150000	3523	3536	0	0	0.5594663720	0.0000000000	0.0000000000
chr2	2150000	2152000	chr2	2166000	2168000	3537	3545	0	0	0.4713332386	0.0000000000	0.0000000000
chr2	2174000	2176000	chr2	2206000	2208000	3549	3565	0	0	0.4654654217	0.0000000000	0.0000000000
chr2	2232000	2234000	chr2	2256000	2258000	3578	3590	0	0	0.4267537424	0.0000000111	0.0000000141
chr2	3772000	3774000	chr2	3814000	3816000	4348	4369	0	0	0.3286638653	0.0000290976	0.0000292591
chr2	3774000	3776000	chr2	3794000	3796000	4349	4359	0	0	0.5658466833	0.0000000000	0.0000000000
chr2	3792000	3794000	chr2	3814000	3816000	4358	4369	0	0	0.4038896724	0.0000000000	0.0000000000
chr2	3830000	3832000	chr2	3848000	3850000	4377	4386	0	0	0.4574293761	0.0000000000	0.0000000000
chr2	3846000	3848000	chr2	3874000	3876000	4385	4399	0	0	0.5734343952	0.0000000000	0.0000000000
chr2	3876000	3878000	chr2	3890000	3892000	4400	4407	0	0	0.4733904229	0.0000000000	0.0000000000
chr2	3892000	3894000	chr2	3912000	3914000	4408	4418	0	0	0.3702662301	0.0000000002	0.0000000004
chr2	3902000	3904000	chr2	3914000	3916000	4413	4419	0	0	0.3015392873	0.0000022451	0.0000023398
chr2	3922000	3924000	chr2	3942000	3944000	4423	4433	0	0	0.5446413030	0.0000000000	0.0000000000
chr2	3946000	3948000	chr2	3978000	3980000	4435	4451	0	0	0.4810713535	0.0000000000	0.0000000000
chr2	3980000	3982000	chr2	4002000	4004000	4452	4463	0	0	0.5818947238	0.0000000000	0.0000000000
chr2	3982000	3984000	chr2	4034000	4036000	4453	4479	0	0	0.3645511568	0.0000000013	0.0000000018
chr2	4002000	4004000	chr2	4036000	4038000	4463	4480	0	0	0.7294489528	0.0000000000	0.0000000000
chr2	4054000	4056000	chr2	4084000	4086000	4489	4504	0	0	0.3892467768	0.0000000003	0.0000000005
chr2	4092000	4094000	chr2	4104000	4106000	4508	4514	0	0	0.3709818457	0.0000000674	0.0000000787
chr2	4104000	4106000	chr2	4130000	4132000	4514	4527	0	0	0.5051413476	0.0000000000	0.0000000000
chr2	4152000	4154000	chr2	4190000	4192000	4538	4557	0	0	0.4193604882	0.0000000000	0.0000000000
chr2	4170000	4172000	chr2	4190000	4192000	4547	4557	0	0	0.4063285296	0.0000000000	0.0000000000
chr2	4200000	4202000	chr2	4224000	4226000	4562	4574	0	0	0.3796993307	0.0000000001	0.0000000002
chr2	4224000	4226000	chr2	4254000	4256000	4574	4589	0	0	0.3682345557	0.0000000003	0.0000000004
chr2	4254000	4256000	chr2	4270000	4272000	4589	4597	0	0	0.3387411352	0.0000000246	0.0000000301
chr2	4278000	4280000	chr2	4300000	4302000	4601	4612	0	0	0.4120178491	0.0000000000	0.0000000000
chr2	4306000	4308000	chr2	4336000	4338000	4615	4630	0	0	0.6225593763	0.0000000000	0.0000000000
chr2	4336000	4338000	chr2	4352000	4354000	4630	4638	0	0	0.4860708107	0.0000000000	0.0000000000
chr2	4358000	4360000	chr2	4386000	4388000	4641	4655	0	0	0.5399646304	0.0000000000	0.0000000000
chr2	4400000	4402000	chr2	4422000	4424000	4662	4673	0	0	0.3911184050	0.0000000002	0.0000000003
chr2	4420000	4422000	chr2	4436000	4438000	4672	4680	0	0	0.6095869663	0.0000000000	0.0000000000
chr2	4436000	4438000	chr2	4458000	4460000	4680	4691	0	0	0.6269085230	0.0000000000	0.0000000000
chr2	4438000	4440000	chr2	4480000	4482000	4681	4702	0	0	0.3207669025	0.0000003448	0.0000003771
chr2	4438000	4440000	chr2	4488000	4490000	4681	4706	0	0	0.3253719033	0.0000002267	0.0000002510
chr2	4458000	4460000	chr2	4492000	4494000	4691	4708	0	0	0.3518159382	0.0000000054	0.0000000071
chr2	4458000	4460000	chr2	4504000	4506000	4691	4714	0	0	0.3442553479	0.0000000329	0.0000000397
chr2	4462000	4464000	chr2	4472000	4474000	4693	4698	0	0	0.5014802765	0.0000000000	0.0000000000
chr2	4518000	4520000	chr2	4546000	4548000	4721	4735	0	0	0.5998044218	0.0000000000	0.0000000000
