chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr1	2580000	2582000	chr1	2608000	2610000	1290	1304	0	0	0.6375984810	0.0000000000	0.0000000000
chr1	2608000	2610000	chr1	2636000	2638000	1304	1318	0	0	0.5989615802	0.0000000000	0.0000000000
chr1	2642000	2644000	chr1	2658000	2660000	1321	1329	0	0	0.3493814191	0.0000000258	0.0000000308
chr1	2656000	2658000	chr1	2682000	2684000	1328	1341	0	0	0.6929861522	0.0000000000	0.0000000000
chr1	2680000	2682000	chr1	2692000	2694000	1340	1346	0	0	0.3460667793	0.0000091793	0.0000092292
chr1	2694000	2696000	chr1	2732000	2734000	1347	1366	0	0	0.3269376865	0.0000004524	0.0000004771
chr1	2730000	2732000	chr1	2740000	2742000	1365	1370	0	0	0.3423993244	0.0000003701	0.0000003921
chr1	2740000	2742000	chr1	2762000	2764000	1370	1381	0	0	0.5252668815	0.0000000000	0.0000000000
chr1	2764000	2766000	chr1	2782000	2784000	1382	1391	0	0	0.4934925858	0.0000000000	0.0000000000
chr1	2790000	2792000	chr1	2816000	2818000	1395	1408	0	0	0.3995354916	0.0000000000	0.0000000000
chr1	2816000	2818000	chr1	2834000	2836000	1408	1417	0	0	0.4651121760	0.0000000000	0.0000000000
chr1	2842000	2844000	chr1	2854000	2856000	1421	1427	0	0	0.3828619747	0.0000000060	0.0000000075
chr1	2876000	2878000	chr1	2898000	2900000	1438	1449	0	0	0.4597036558	0.0000000000	0.0000000000
chr1	2898000	2900000	chr1	2922000	2924000	1449	1461	0	0	0.4930331062	0.0000000000	0.0000000000
chr1	2920000	2922000	chr1	2930000	2932000	1460	1465	0	0	0.4737315309	0.0000000000	0.0000000000
chr1	2930000	2932000	chr1	2962000	2964000	1465	1481	0	0	0.4979000371	0.0000000000	0.0000000000
chr1	2986000	2988000	chr1	3006000	3008000	1493	1503	0	0	0.4150685776	0.0000000000	0.0000000000
chr1	3008000	3010000	chr1	3018000	3020000	1504	1509	0	0	0.3247436424	0.0000021248	0.0000021717
chr1	3032000	3034000	chr1	3056000	3058000	1516	1528	0	0	0.4902298411	0.0000000000	0.0000000000
chr1	3054000	3056000	chr1	3080000	3082000	1527	1540	0	0	0.4763110030	0.0000000000	0.0000000000
chr1	3076000	3078000	chr1	3108000	3110000	1538	1554	0	0	0.7005871945	0.0000000000	0.0000000000
chr1	3118000	3120000	chr1	3142000	3144000	1559	1571	0	0	0.6046420147	0.0000000000	0.0000000000
chr1	3142000	3144000	chr1	3154000	3156000	1571	1577	0	0	0.3107368170	0.0000025876	0.0000026303
chr1	3154000	3156000	chr1	3180000	3182000	1577	1590	0	0	0.6734722526	0.0000000000	0.0000000000
chr1	3180000	3182000	chr1	3198000	3200000	1590	1599	0	0	0.5117863827	0.0000000000	0.0000000000
chr1	3216000	3218000	chr1	3246000	3248000	1608	1623	0	0	0.4059300288	0.0000000000	0.0000000000
chr1	3300000	3302000	chr1	3338000	3340000	1650	1669	0	0	0.5660396286	0.0000000000	0.0000000000
chr1	3338000	3340000	chr1	3352000	3354000	1669	1676	0	0	0.4104813942	0.0000000001	0.0000000002
chr1	3382000	3384000	chr1	3402000	3404000	1691	1701	0	0	0.3699439704	0.0000000003	0.0000000004
chr1	3452000	3454000	chr1	3470000	3472000	1726	1735	0	0	0.4570318202	0.0000000000	0.0000000000
chr1	3484000	3486000	chr1	3500000	3502000	1742	1750	0	0	0.3767683872	0.0000000004	0.0000000005
chr1	3500000	3502000	chr1	3522000	3524000	1750	1761	0	0	0.3129434086	0.0000000979	0.0000001101
chr1	3540000	3542000	chr1	3568000	3570000	1770	1784	0	0	0.3924298799	0.0000000242	0.0000000290
chr1	3700000	3702000	chr1	3714000	3716000	1850	1857	0	0	0.3352953952	0.0000000614	0.0000000706
chr1	3714000	3716000	chr1	3736000	3738000	1857	1868	0	0	0.4460345333	0.0000000000	0.0000000000
chr1	3736000	3738000	chr1	3752000	3754000	1868	1876	0	0	0.3917399935	0.0000000003	0.0000000004
chr1	3758000	3760000	chr1	3786000	3788000	1879	1893	0	0	0.3876620827	0.0000000001	0.0000000002
chr1	3784000	3786000	chr1	3814000	3816000	1892	1907	0	0	0.3958195574	0.0000000000	0.0000000000
chr1	3812000	3814000	chr1	3824000	3826000	1906	1912	0	0	0.5443275860	0.0000000000	0.0000000000
chr1	3826000	3828000	chr1	3848000	3850000	1913	1924	0	0	0.6453624866	0.0000000000	0.0000000000
chr1	3848000	3850000	chr1	3864000	3866000	1924	1932	0	0	0.3989368509	0.0000000000	0.0000000000
chr1	3868000	3870000	chr1	3878000	3880000	1934	1939	0	0	0.4065850456	0.0000000002	0.0000000002
chr1	3878000	3880000	chr1	3906000	3908000	1939	1953	0	0	0.5177599277	0.0000000000	0.0000000000
chr1	3906000	3908000	chr1	3924000	3926000	1953	1962	0	0	0.5346186020	0.0000000000	0.0000000000
chr1	3926000	3928000	chr1	3944000	3946000	1963	1972	0	0	0.3909085725	0.0000000000	0.0000000001
chr1	3962000	3964000	chr1	4002000	4004000	1981	2001	0	0	0.4427300342	0.0000000000	0.0000000000
chr1	3960000	3962000	chr1	3968000	3970000	1980	1984	0	0	0.3601596431	0.0000000538	0.0000000623
chr1	4008000	4010000	chr1	4040000	4042000	2004	2020	0	0	0.6348163620	0.0000000000	0.0000000000
chr1	4040000	4042000	chr1	4056000	4058000	2020	2028	0	0	0.5466605298	0.0000000000	0.0000000000
chr1	4060000	4062000	chr1	4078000	4080000	2030	2039	0	0	0.3562530330	0.0000000022	0.0000000029
chr1	4078000	4080000	chr1	4108000	4110000	2039	2054	0	0	0.6082199455	0.0000000000	0.0000000000
chr1	4108000	4110000	chr1	4124000	4126000	2054	2062	0	0	0.5347167027	0.0000000000	0.0000000000
chr1	4124000	4126000	chr1	4150000	4152000	2062	2075	0	0	0.5617046031	0.0000000000	0.0000000000
chr1	4146000	4148000	chr1	4154000	4156000	2073	2077	0	0	0.3039716693	0.0000498454	0.0000498454
chr1	4164000	4166000	chr1	4182000	4184000	2082	2091	0	0	0.4508466837	0.0000000000	0.0000000000
chr1	4186000	4188000	chr1	4196000	4198000	2093	2098	0	0	0.3379467527	0.0000001812	0.0000001986
chr1	4198000	4200000	chr1	4216000	4218000	2099	2108	0	0	0.4070079678	0.0000000000	0.0000000000
chr1	4218000	4220000	chr1	4248000	4250000	2109	2124	0	0	0.5113513948	0.0000000000	0.0000000000
chr1	4250000	4252000	chr1	4266000	4268000	2125	2133	0	0	0.4213322756	0.0000000000	0.0000000000
chr1	4274000	4276000	chr1	4298000	4300000	2137	2149	0	0	0.5139274473	0.0000000000	0.0000000000
chr1	4300000	4302000	chr1	4314000	4316000	2150	2157	0	0	0.3104208208	0.0000006247	0.0000006522
chr1	4344000	4346000	chr1	4376000	4378000	2172	2188	0	0	0.6267911276	0.0000000000	0.0000000000
chr1	4444000	4446000	chr1	4474000	4476000	2222	2237	0	0	0.4016196458	0.0000000000	0.0000000000
chr1	4570000	4572000	chr1	4592000	4594000	2285	2296	0	0	0.4254484353	0.0000000000	0.0000000000
chr1	4638000	4640000	chr1	4654000	4656000	2319	2327	0	0	0.3311574328	0.0000000529	0.0000000614
chr1	4654000	4656000	chr1	4674000	4676000	2327	2337	0	0	0.4104959329	0.0000000000	0.0000000000
chr1	4674000	4676000	chr1	4704000	4706000	2337	2352	0	0	0.6189154868	0.0000000000	0.0000000000
chr1	4708000	4710000	chr1	4718000	4720000	2354	2359	0	0	0.4539768710	0.0000000005	0.0000000007
chr1	4736000	4738000	chr1	4752000	4754000	2368	2376	0	0	0.4898523775	0.0000000000	0.0000000000
chr1	4752000	4754000	chr1	4772000	4774000	2376	2386	0	0	0.5316946869	0.0000000000	0.0000000000
chr1	4774000	4776000	chr1	4800000	4802000	2387	2400	0	0	0.5047795165	0.0000000000	0.0000000000
chr1	4812000	4814000	chr1	4826000	4828000	2406	2413	0	0	0.4545358947	0.0000000000	0.0000000000
chr1	4828000	4830000	chr1	4852000	4854000	2414	2426	0	0	0.3752717862	0.0000000001	0.0000000001
chr1	4870000	4872000	chr1	4900000	4902000	2435	2450	0	0	0.5412704475	0.0000000000	0.0000000000
chr1	4896000	4898000	chr1	4912000	4914000	2448	2456	0	0	0.3535878235	0.0000069365	0.0000069894
chr2	26000	28000	chr2	46000	48000	2475	2485	0	0	0.3351269828	0.0000000139	0.0000000170
chr2	98000	100000	chr2	120000	122000	2511	2522	0	0	0.4338033619	0.0000000000	0.0000000000
chr2	148000	150000	chr2	176000	178000	2536	2550	0	0	0.3114373659	0.0000000599	0.0000000689
chr2	172000	174000	chr2	192000	194000	2548	2558	0	0	0.3591401411	0.0000000009	0.0000000013
chr2	204000	206000	chr2	226000	228000	2564	2575	0	0	0.3192926044	0.0000000513	0.0000000596
chr2	226000	228000	chr2	256000	258000	2575	2590	0	0	0.5570935568	0.0000000000	0.0000000000
chr2	322000	324000	chr2	342000	344000	2623	2633	0	0	0.3495631174	0.0000006451	0.0000006720
chr2	452000	454000	chr2	488000	490000	2688	2706	0	0	0.5622978871	0.0000000000	0.0000000000
chr2	486000	488000	chr2	518000	520000	2705	2721	0	0	0.5614032290	0.0000000000	0.0000000000
chr2	594000	596000	chr2	620000	622000	2759	2772	0	0	0.4471019962	0.0000000000	0.0000000000
chr2	620000	622000	chr2	652000	654000	2772	2788	0	0	0.5562793152	0.0000000000	0.0000000000
chr2	652000	654000	chr2	686000	688000	2788	2805	0	0	0.4493307340	0.0000000000	0.0000000000
chr2	682000	684000	chr2	692000	694000	2803	2808	0	0	0.3663771900	0.0000002177	0.0000002355
chr2	688000	690000	chr2	714000	716000	2806	2819	0	0	0.5043378943	0.0000000000	0.0000000000
chr2	712000	714000	chr2	728000	730000	2818	2826	0	0	0.5690693529	0.0000000000	0.0000000000
chr2	740000	742000	chr2	760000	762000	2832	2842	0	0	0.4295971290	0.0000000000	0.0000000000
chr2	766000	768000	chr2	802000	804000	2845	2863	0	0	0.6561313671	0.0000000000	0.0000000000
chr2	898000	900000	chr2	914000	916000	2911	2919	0	0	0.3616114760	0.0000000074	0.0000000093
chr2	932000	934000	chr2	968000	970000	2928	2946	0	0	0.3644199477	0.0000000012	0.0000000017
chr2	970000	972000	chr2	978000	980000	2947	2951	0	0	0.3808522626	0.0000005942	0.0000006238
chr2	980000	982000	chr2	996000	998000	2952	2960	0	0	0.3645843543	0.0000001868	0.0000002043
chr2	996000	998000	chr2	1018000	1020000	2960	2971	0	0	0.4334853733	0.0000000000	0.0000000000
chr2	1056000	1058000	chr2	1072000	1074000	2990	2998	0	0	0.4298248000	0.0000000000	0.0000000000
chr2	1080000	1082000	chr2	1090000	1092000	3002	3007	0	0	0.5793033443	0.0000000000	0.0000000000
chr2	1096000	1098000	chr2	1124000	1126000	3010	3024	0	0	0.6371246373	0.0000000000	0.0000000000
chr2	1128000	1130000	chr2	1158000	1160000	3026	3041	0	0	0.5854494761	0.0000000000	0.0000000000
chr2	1162000	1164000	chr2	1178000	1180000	3043	3051	0	0	0.4026445874	0.0000000001	0.0000000001
chr2	1208000	1210000	chr2	1238000	1240000	3066	3081	0	0	0.7231251711	0.0000000000	0.0000000000
chr2	1236000	1238000	chr2	1248000	1250000	3080	3086	0	0	0.3397559271	0.0000000755	0.0000000861
chr2	1262000	1264000	chr2	1280000	1282000	3093	3102	0	0	0.4305956623	0.0000000000	0.0000000000
chr2	1302000	1304000	chr2	1328000	1330000	3113	3126	0	0	0.3397616911	0.0000000032	0.0000000042
chr2	1326000	1328000	chr2	1342000	1344000	3125	3133	0	0	0.4886565395	0.0000000000	0.0000000000
chr2	1342000	1344000	chr2	1364000	1366000	3133	3144	0	0	0.5823687814	0.0000000000	0.0000000000
chr2	1364000	1366000	chr2	1382000	1384000	3144	3153	0	0	0.5315337654	0.0000000000	0.0000000000
chr2	1390000	1392000	chr2	1410000	1412000	3157	3167	0	0	0.5001349709	0.0000000000	0.0000000000
chr2	1416000	1418000	chr2	1424000	1426000	3170	3174	0	0	0.3776892029	0.0000000398	0.0000000464
chr2	1424000	1426000	chr2	1446000	1448000	3174	3185	0	0	0.4108752812	0.0000000002	0.0000000003
chr2	1450000	1452000	chr2	1458000	1460000	3187	3191	0	0	0.3842895282	0.0000005908	0.0000006210
chr2	1464000	1466000	chr2	1496000	1498000	3194	3210	0	0	0.3990194789	0.0000000000	0.0000000000
chr2	1498000	1500000	chr2	1520000	1522000	3211	3222	0	0	0.3433550015	0.0000000038	0.0000000049
chr2	1522000	1524000	chr2	1556000	1558000	3223	3240	0	0	0.5785199239	0.0000000000	0.0000000000
chr2	1588000	1590000	chr2	1604000	1606000	3256	3264	0	0	0.3363580950	0.0000007930	0.0000008223
chr2	1590000	1592000	chr2	1612000	1614000	3257	3268	0	0	0.3410369535	0.0000002463	0.0000002649
chr2	1614000	1616000	chr2	1634000	1636000	3269	3279	0	0	0.6149231828	0.0000000000	0.0000000000
chr2	1640000	1642000	chr2	1664000	1666000	3282	3294	0	0	0.6769337728	0.0000000000	0.0000000000
chr2	1662000	1664000	chr2	1672000	1674000	3293	3298	0	0	0.3303408415	0.0000003569	0.0000003790
chr2	1682000	1684000	chr2	1706000	1708000	3303	3315	0	0	0.4316061070	0.0000000000	0.0000000000
chr2	1704000	1706000	chr2	1730000	1732000	3314	3327	0	0	0.3778004634	0.0000000000	0.0000000000
chr2	1744000	1746000	chr2	1776000	1778000	3334	3350	0	0	0.4134053936	0.0000000000	0.0000000000
chr2	1758000	1760000	chr2	1776000	1778000	3341	3350	0	0	0.3839869842	0.0000000007	0.0000000010
chr2	1880000	1882000	chr2	1904000	1906000	3402	3414	0	0	0.5783621773	0.0000000000	0.0000000000
chr2	1912000	1914000	chr2	1944000	1946000	3418	3434	0	0	0.4368943284	0.0000000000	0.0000000000
chr2	1944000	1946000	chr2	1978000	1980000	3434	3451	0	0	0.6045899153	0.0000000000	0.0000000000
chr2	1978000	1980000	chr2	2008000	2010000	3451	3466	0	0	0.5794315295	0.0000000000	0.0000000000
chr2	2022000	2024000	chr2	2046000	2048000	3473	3485	0	0	0.5505004225	0.0000000000	0.0000000000
chr2	2046000	2048000	chr2	2068000	2070000	3485	3496	0	0	0.4296612603	0.0000000000	0.0000000000
chr2	2070000	2072000	chr2	2092000	2094000	3497	3508	0	0	0.3399236103	0.0000000168	0.0000000204
chr2	2124000	2126000	chr2	2148000	2150000	3524	3536	0	0	0.5222119853	0.0000000000	0.0000000000
chr2	2170000	2172000	chr2	2208000	2210000	3547	3566	0	0	0.5735220735	0.0000000000	0.0000000000
chr2	2232000	2234000	chr2	2254000	2256000	3578	3589	0	0	0.3857160935	0.0000001238	0.0000001386
chr2	3772000	3774000	chr2	3816000	3818000	4348	4370	0	0	0.3330984698	0.0000222123	0.0000222846
chr2	3774000	3776000	chr2	3794000	3796000	4349	4359	0	0	0.5016142585	0.0000000000	0.0000000000
chr2	3792000	3794000	chr2	3814000	3816000	4358	4369	0	0	0.3211525754	0.0000000424	0.0000000493
chr2	3830000	3832000	chr2	3850000	3852000	4377	4387	0	0	0.5429135161	0.0000000000	0.0000000000
chr2	3846000	3848000	chr2	3874000	3876000	4385	4399	0	0	0.6603424895	0.0000000000	0.0000000000
chr2	3876000	3878000	chr2	3892000	3894000	4400	4408	0	0	0.3606952727	0.0000000023	0.0000000031
chr2	3920000	3922000	chr2	3944000	3946000	4422	4434	0	0	0.4655303492	0.0000000000	0.0000000000
chr2	3946000	3948000	chr2	3980000	3982000	4435	4452	0	0	0.5140012904	0.0000000000	0.0000000000
chr2	3980000	3982000	chr2	4002000	4004000	4452	4463	0	0	0.5375815553	0.0000000000	0.0000000000
chr2	4002000	4004000	chr2	4034000	4036000	4463	4479	0	0	0.6303624764	0.0000000000	0.0000000000
chr2	4104000	4106000	chr2	4128000	4130000	4514	4526	0	0	0.5673929518	0.0000000000	0.0000000000
chr2	4130000	4132000	chr2	4138000	4140000	4527	4531	0	0	0.3639245251	0.0000006117	0.0000006404
chr2	4202000	4204000	chr2	4218000	4220000	4563	4571	0	0	0.3552559096	0.0000000252	0.0000000301
chr2	4202000	4204000	chr2	4222000	4224000	4563	4573	0	0	0.3378268023	0.0000000580	0.0000000669
chr2	4224000	4226000	chr2	4254000	4256000	4574	4589	0	0	0.4139885291	0.0000000000	0.0000000000
chr2	4254000	4256000	chr2	4270000	4272000	4589	4597	0	0	0.3965448512	0.0000000000	0.0000000001
chr2	4278000	4280000	chr2	4302000	4304000	4601	4613	0	0	0.4994479647	0.0000000000	0.0000000000
chr2	4306000	4308000	chr2	4334000	4336000	4615	4629	0	0	0.6918087959	0.0000000000	0.0000000000
chr2	4334000	4336000	chr2	4354000	4356000	4629	4639	0	0	0.5502564473	0.0000000000	0.0000000000
chr2	4358000	4360000	chr2	4386000	4388000	4641	4655	0	0	0.5677298877	0.0000000000	0.0000000000
chr2	4400000	4402000	chr2	4422000	4424000	4662	4673	0	0	0.4731177807	0.0000000000	0.0000000000
chr2	4422000	4424000	chr2	4438000	4440000	4673	4681	0	0	0.5528249448	0.0000000000	0.0000000000
chr2	4436000	4438000	chr2	4464000	4466000	4680	4694	0	0	0.3573057236	0.0000000093	0.0000000116
chr2	4458000	4460000	chr2	4484000	4486000	4691	4704	0	0	0.3884048407	0.0000000000	0.0000000000
chr2	4462000	4464000	chr2	4472000	4474000	4693	4698	0	0	0.3626180260	0.0000000621	0.0000000712
chr2	4518000	4520000	chr2	4544000	4546000	4721	4734	0	0	0.6502860780	0.0000000000	0.0000000000
chr2	4544000	4546000	chr2	4568000	4570000	4734	4746	0	0	0.5439006651	0.0000000000	0.0000000000
chr2	4572000	4574000	chr2	4592000	4594000	4748	4758	0	0	0.5537704563	0.0000000000	0.0000000000
chr2	4594000	4596000	chr2	4608000	4610000	4759	4766	0	0	0.3152130348	0.0000054895	0.0000055495
chr2	4606000	4608000	chr2	4628000	4630000	4765	4776	0	0	0.5629798413	0.0000000000	0.0000000000
chr2	4700000	4702000	chr2	4714000	4716000	4812	4819	0	0	0.4103687816	0.0000000000	0.0000000000
chr2	4730000	4732000	chr2	4756000	4758000	4827	4840	0	0	0.4914396603	0.0000000000	0.0000000000
chr2	4766000	4768000	chr2	4788000	4790000	4845	4856	0	0	0.4458121384	0.0000000000	0.0000000000
chr2	4784000	4786000	chr2	4808000	4810000	4854	4866	0	0	0.3888830827	0.0000000000	0.0000000000
chr2	4808000	4810000	chr2	4838000	4840000	4866	4881	0	0	0.6427664197	0.0000000000	0.0000000000
chr2	4854000	4856000	chr2	4890000	4892000	4889	4907	0	0	0.6662774966	0.0000000000	0.0000000000
chr2	4890000	4892000	chr2	4912000	4914000	4907	4918	0	0	0.4615203571	0.0000000000	0.0000000000
chr2	4928000	4930000	chr2	4954000	4956000	4926	4939	0	0	0.4230663291	0.0000000000	0.0000000000
chr2	4998000	5000000	chr2	5016000	5018000	4961	4970	0	0	0.4217950675	0.0000000000	0.0000000000
chr2	5064000	5066000	chr2	5096000	5098000	4994	5010	0	0	0.6490844606	0.0000000000	0.0000000000
chr2	5096000	5098000	chr2	5118000	5120000	5010	5021	0	0	0.6499249548	0.0000000000	0.0000000000
chr2	5118000	5120000	chr2	5138000	5140000	5021	5031	0	0	0.4783979432	0.0000000000	0.0000000000
chr2	5138000	5140000	chr2	5164000	5166000	5031	5044	0	0	0.5830052920	0.0000000000	0.0000000000
chr2	5206000	5208000	chr2	5216000	5218000	5065	5070	0	0	0.3237178967	0.0000006337	0.0000006609
chr2	5210000	5212000	chr2	5242000	5244000	5067	5083	0	0	0.4492749065	0.0000000000	0.0000000000
chr2	5292000	5294000	chr2	5312000	5314000	5108	5118	0	0	0.5723755096	0.0000000000	0.0000000000
chr2	5366000	5368000	chr2	5392000	5394000	5145	5158	0	0	0.4763074131	0.0000000000	0.0000000000
chr2	5430000	5432000	chr2	5454000	5456000	5177	5189	0	0	0.5320880886	0.0000000000	0.0000000000
chr2	5454000	5456000	chr2	5464000	5466000	5189	5194	0	0	0.3684666182	0.0000000361	0.0000000424
chr2	5464000	5466000	chr2	5484000	5486000	5194	5204	0	0	0.4253624891	0.0000000000	0.0000000000
chr2	5568000	5570000	chr2	5586000	5588000	5246	5255	0	0	0.4926581633	0.0000000000	0.0000000000
chr2	5586000	5588000	chr2	5606000	5608000	5255	5265	0	0	0.4361352976	0.0000000000	0.0000000000
chr2	5606000	5608000	chr2	5630000	5632000	5265	5277	0	0	0.3494887348	0.0000000013	0.0000000018
chr2	5628000	5630000	chr2	5652000	5654000	5276	5288	0	0	0.6055417873	0.0000000000	0.0000000000
chr2	5652000	5654000	chr2	5672000	5674000	5288	5298	0	0	0.4978819034	0.0000000000	0.0000000000
chr2	5672000	5674000	chr2	5690000	5692000	5298	5307	0	0	0.5538636816	0.0000000000	0.0000000000
chr2	5692000	5694000	chr2	5726000	5728000	5308	5325	0	0	0.4020126155	0.0000000000	0.0000000000
chr2	5694000	5696000	chr2	5744000	5746000	5309	5334	0	0	0.4220551902	0.0000000000	0.0000000000
chr2	5726000	5728000	chr2	5744000	5746000	5325	5334	0	0	0.3619052460	0.0000000253	0.0000000302
chr2	5744000	5746000	chr2	5782000	5784000	5334	5353	0	0	0.3844626841	0.0000000016	0.0000000021
