chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr1	1484000	1486000	chr1	1506000	1508000	742	753	0	0	0.4990165320	0.0000000000	0.0000000000
chr1	1508000	1510000	chr1	1528000	1530000	754	764	0	0	0.3752528290	0.0000000041	0.0000000051
chr1	1540000	1542000	chr1	1568000	1570000	770	784	0	0	0.5078885543	0.0000000000	0.0000000000
chr1	1568000	1570000	chr1	1586000	1588000	784	793	0	0	0.4521756344	0.0000000000	0.0000000000
chr1	1616000	1618000	chr1	1642000	1644000	808	821	0	0	0.4537100560	0.0000000000	0.0000000000
chr1	1664000	1666000	chr1	1690000	1692000	832	845	0	0	0.5395349706	0.0000000000	0.0000000000
chr1	1694000	1696000	chr1	1714000	1716000	847	857	0	0	0.4619570071	0.0000000000	0.0000000000
chr1	1714000	1716000	chr1	1746000	1748000	857	873	0	0	0.3942400013	0.0000000000	0.0000000000
chr1	1716000	1718000	chr1	1750000	1752000	858	875	0	0	0.3195447895	0.0000000560	0.0000000627
chr1	1822000	1824000	chr1	1846000	1848000	911	923	0	0	0.6277849728	0.0000000000	0.0000000000
chr1	1846000	1848000	chr1	1864000	1866000	923	932	0	0	0.5284753048	0.0000000000	0.0000000000
chr1	1864000	1866000	chr1	1896000	1898000	932	948	0	0	0.3340171891	0.0000000122	0.0000000143
chr1	1952000	1954000	chr1	1974000	1976000	976	987	0	0	0.4880610303	0.0000000000	0.0000000000
chr1	2104000	2106000	chr1	2130000	2132000	1052	1065	0	0	0.5217746043	0.0000000000	0.0000000000
chr1	2140000	2142000	chr1	2160000	2162000	1070	1080	0	0	0.5161044171	0.0000000000	0.0000000000
chr1	2166000	2168000	chr1	2184000	2186000	1083	1092	0	0	0.4408391859	0.0000000000	0.0000000000
chr1	2186000	2188000	chr1	2202000	2204000	1093	1101	0	0	0.3636660571	0.0000000017	0.0000000022
chr1	2202000	2204000	chr1	2252000	2254000	1101	1126	0	0	0.6635125869	0.0000000000	0.0000000000
chr1	2262000	2264000	chr1	2280000	2282000	1131	1140	0	0	0.3052805710	0.0000009817	0.0000010166
chr1	2280000	2282000	chr1	2298000	2300000	1140	1149	0	0	0.3702075701	0.0000000016	0.0000000021
chr1	2320000	2322000	chr1	2338000	2340000	1160	1169	0	0	0.3945708574	0.0000000004	0.0000000005
chr1	2338000	2340000	chr1	2364000	2366000	1169	1182	0	0	0.5642133845	0.0000000000	0.0000000000
chr1	2372000	2374000	chr1	2390000	2392000	1186	1195	0	0	0.4490681189	0.0000000000	0.0000000000
chr1	2448000	2450000	chr1	2470000	2472000	1224	1235	0	0	0.4612485780	0.0000000000	0.0000000000
chr1	2446000	2448000	chr1	2488000	2490000	1223	1244	0	0	0.3375608039	0.0000000028	0.0000000036
chr1	2474000	2476000	chr1	2486000	2488000	1237	1243	0	0	0.3659511965	0.0000000055	0.0000000067
chr1	2494000	2496000	chr1	2518000	2520000	1247	1259	0	0	0.3540860224	0.0000017283	0.0000017714
chr1	2538000	2540000	chr1	2554000	2556000	1269	1277	0	0	0.3382200031	0.0000223899	0.0000224645
chr1	2564000	2566000	chr1	2576000	2578000	1282	1288	0	0	0.4442883835	0.0000000000	0.0000000000
chr1	2580000	2582000	chr1	2608000	2610000	1290	1304	0	0	0.4158218969	0.0000000000	0.0000000000
chr1	2608000	2610000	chr1	2634000	2636000	1304	1317	0	0	0.4533690842	0.0000000000	0.0000000000
chr1	2642000	2644000	chr1	2656000	2658000	1321	1328	0	0	0.3437970802	0.0000000264	0.0000000303
chr1	2656000	2658000	chr1	2682000	2684000	1328	1341	0	0	0.6086084761	0.0000000000	0.0000000000
chr1	2680000	2682000	chr1	2690000	2692000	1340	1345	0	0	0.3568370166	0.0000029125	0.0000029651
chr1	2730000	2732000	chr1	2740000	2742000	1365	1370	0	0	0.4279236849	0.0000000001	0.0000000001
chr1	2742000	2744000	chr1	2762000	2764000	1371	1381	0	0	0.5638460468	0.0000000000	0.0000000000
chr1	2764000	2766000	chr1	2782000	2784000	1382	1391	0	0	0.5510526246	0.0000000000	0.0000000000
chr1	2790000	2792000	chr1	2816000	2818000	1395	1408	0	0	0.4867791244	0.0000000000	0.0000000000
chr1	2814000	2816000	chr1	2834000	2836000	1407	1417	0	0	0.3771346357	0.0000000001	0.0000000002
chr1	2876000	2878000	chr1	2898000	2900000	1438	1449	0	0	0.5608041107	0.0000000000	0.0000000000
chr1	2898000	2900000	chr1	2922000	2924000	1449	1461	0	0	0.5517020528	0.0000000000	0.0000000000
chr1	2928000	2930000	chr1	2962000	2964000	1464	1481	0	0	0.4614286286	0.0000000000	0.0000000000
chr1	2962000	2964000	chr1	2976000	2978000	1481	1488	0	0	0.3737256190	0.0000001484	0.0000001620
chr1	2988000	2990000	chr1	3006000	3008000	1494	1503	0	0	0.3127430060	0.0000005078	0.0000005401
chr1	3032000	3034000	chr1	3056000	3058000	1516	1528	0	0	0.4685813886	0.0000000000	0.0000000000
chr1	3054000	3056000	chr1	3078000	3080000	1527	1539	0	0	0.4858178521	0.0000000000	0.0000000000
chr1	3076000	3078000	chr1	3108000	3110000	1538	1554	0	0	0.6752692807	0.0000000000	0.0000000000
chr1	3102000	3104000	chr1	3120000	3122000	1551	1560	0	0	0.3122278054	0.0000002122	0.0000002297
chr1	3116000	3118000	chr1	3142000	3144000	1558	1571	0	0	0.6428670438	0.0000000000	0.0000000000
chr1	3154000	3156000	chr1	3180000	3182000	1577	1590	0	0	0.6074833523	0.0000000000	0.0000000000
chr1	3180000	3182000	chr1	3200000	3202000	1590	1600	0	0	0.6144919464	0.0000000000	0.0000000000
chr1	3216000	3218000	chr1	3246000	3248000	1608	1623	0	0	0.3979375257	0.0000000000	0.0000000000
chr1	3300000	3302000	chr1	3338000	3340000	1650	1669	0	0	0.5706600483	0.0000000000	0.0000000000
chr1	3338000	3340000	chr1	3352000	3354000	1669	1676	0	0	0.5210397865	0.0000000000	0.0000000000
chr1	3382000	3384000	chr1	3402000	3404000	1691	1701	0	0	0.4284338735	0.0000000000	0.0000000000
chr1	3428000	3430000	chr1	3450000	3452000	1714	1725	0	0	0.3116564014	0.0000002779	0.0000002976
chr1	3452000	3454000	chr1	3470000	3472000	1726	1735	0	0	0.4386750196	0.0000000000	0.0000000000
chr1	3482000	3484000	chr1	3500000	3502000	1741	1750	0	0	0.3191822784	0.0000001082	0.0000001189
chr1	3538000	3540000	chr1	3566000	3568000	1769	1783	0	0	0.4514708627	0.0000000001	0.0000000001
chr1	3636000	3638000	chr1	3646000	3648000	1818	1823	0	0	0.3710283213	0.0000007086	0.0000007458
chr1	3700000	3702000	chr1	3714000	3716000	1850	1857	0	0	0.4589640134	0.0000000000	0.0000000000
chr1	3714000	3716000	chr1	3738000	3740000	1857	1869	0	0	0.4004687214	0.0000000000	0.0000000000
chr1	3738000	3740000	chr1	3752000	3754000	1869	1876	0	0	0.3860986891	0.0000000011	0.0000000014
chr1	3760000	3762000	chr1	3786000	3788000	1880	1893	0	0	0.3994965091	0.0000000000	0.0000000000
chr1	3786000	3788000	chr1	3810000	3812000	1893	1905	0	0	0.3621923269	0.0000000003	0.0000000004
chr1	3812000	3814000	chr1	3826000	3828000	1906	1913	0	0	0.5617547569	0.0000000000	0.0000000000
chr1	3826000	3828000	chr1	3848000	3850000	1913	1924	0	0	0.6326687141	0.0000000000	0.0000000000
chr1	3848000	3850000	chr1	3864000	3866000	1924	1932	0	0	0.3589864800	0.0000000028	0.0000000036
chr1	3868000	3870000	chr1	3878000	3880000	1934	1939	0	0	0.4950806432	0.0000000000	0.0000000000
chr1	3878000	3880000	chr1	3906000	3908000	1939	1953	0	0	0.4718722006	0.0000000000	0.0000000000
chr1	3906000	3908000	chr1	3926000	3928000	1953	1963	0	0	0.4433027744	0.0000000000	0.0000000000
chr1	3926000	3928000	chr1	3944000	3946000	1963	1972	0	0	0.4652686301	0.0000000000	0.0000000000
chr1	3962000	3964000	chr1	3978000	3980000	1981	1989	0	0	0.3578431578	0.0000000032	0.0000000040
chr1	3964000	3966000	chr1	4002000	4004000	1982	2001	0	0	0.5646146866	0.0000000000	0.0000000000
chr1	4008000	4010000	chr1	4038000	4040000	2004	2019	0	0	0.6687268326	0.0000000000	0.0000000000
chr1	4038000	4040000	chr1	4056000	4058000	2019	2028	0	0	0.4839815049	0.0000000000	0.0000000000
chr1	4060000	4062000	chr1	4074000	4076000	2030	2037	0	0	0.4692991061	0.0000000000	0.0000000000
chr1	4076000	4078000	chr1	4106000	4108000	2038	2053	0	0	0.5286686553	0.0000000000	0.0000000000
chr1	4106000	4108000	chr1	4126000	4128000	2053	2063	0	0	0.4061325706	0.0000000003	0.0000000005
chr1	4124000	4126000	chr1	4150000	4152000	2062	2075	0	0	0.3969499556	0.0000000002	0.0000000003
chr1	4162000	4164000	chr1	4186000	4188000	2081	2093	0	0	0.5776422654	0.0000000000	0.0000000000
chr1	4200000	4202000	chr1	4218000	4220000	2100	2109	0	0	0.4522971863	0.0000000000	0.0000000000
chr1	4216000	4218000	chr1	4248000	4250000	2108	2124	0	0	0.4818562605	0.0000000000	0.0000000000
chr1	4248000	4250000	chr1	4266000	4268000	2124	2133	0	0	0.4297013939	0.0000000000	0.0000000000
chr1	4274000	4276000	chr1	4298000	4300000	2137	2149	0	0	0.4447146801	0.0000000000	0.0000000000
chr1	4342000	4344000	chr1	4374000	4376000	2171	2187	0	0	0.7219561235	0.0000000000	0.0000000000
chr1	4532000	4534000	chr1	4550000	4552000	2266	2275	0	0	0.3222008231	0.0000002141	0.0000002315
chr1	4550000	4552000	chr1	4560000	4562000	2275	2280	0	0	0.3344812626	0.0000007184	0.0000007543
chr1	4566000	4568000	chr1	4592000	4594000	2283	2296	0	0	0.3619979505	0.0000000008	0.0000000010
chr1	4656000	4658000	chr1	4672000	4674000	2328	2336	0	0	0.4438769228	0.0000000000	0.0000000000
chr1	4672000	4674000	chr1	4704000	4706000	2336	2352	0	0	0.5039121501	0.0000000000	0.0000000000
chr1	4708000	4710000	chr1	4718000	4720000	2354	2359	0	0	0.3332986913	0.0000103053	0.0000103858
chr1	4736000	4738000	chr1	4754000	4756000	2368	2377	0	0	0.4888102282	0.0000000000	0.0000000000
chr1	4754000	4756000	chr1	4772000	4774000	2377	2386	0	0	0.4706445247	0.0000000000	0.0000000000
chr1	4770000	4772000	chr1	4802000	4804000	2385	2401	0	0	0.4476749236	0.0000000000	0.0000000000
chr1	4812000	4814000	chr1	4826000	4828000	2406	2413	0	0	0.4360283503	0.0000000000	0.0000000000
chr1	4828000	4830000	chr1	4854000	4856000	2414	2427	0	0	0.4653823973	0.0000000000	0.0000000000
chr1	4854000	4856000	chr1	4872000	4874000	2427	2436	0	0	0.3305245749	0.0000000347	0.0000000394
chr1	4870000	4872000	chr1	4900000	4902000	2435	2450	0	0	0.5345157982	0.0000000000	0.0000000000
chr1	4898000	4900000	chr1	4910000	4912000	2449	2455	0	0	0.3656339908	0.0000036158	0.0000036728
chr2	16000	18000	chr2	24000	26000	2470	2474	0	0	0.3355029609	0.0000041477	0.0000041988
chr2	48000	50000	chr2	70000	72000	2486	2497	0	0	0.3048561398	0.0000005218	0.0000005538
chr2	80000	82000	chr2	96000	98000	2502	2510	0	0	0.3501354519	0.0000000240	0.0000000275
chr2	98000	100000	chr2	120000	122000	2511	2522	0	0	0.3891857953	0.0000000000	0.0000000000
chr2	144000	146000	chr2	172000	174000	2534	2548	0	0	0.3756146505	0.0000000000	0.0000000000
chr2	324000	326000	chr2	342000	344000	2624	2633	0	0	0.3093138536	0.0000188198	0.0000189035
chr2	450000	452000	chr2	490000	492000	2687	2707	0	0	0.4893268358	0.0000000000	0.0000000000
chr2	566000	568000	chr2	592000	594000	2745	2758	0	0	0.3904526617	0.0000000001	0.0000000001
chr2	578000	580000	chr2	592000	594000	2751	2758	0	0	0.3342033547	0.0000000683	0.0000000763
chr2	594000	596000	chr2	620000	622000	2759	2772	0	0	0.4532544140	0.0000000000	0.0000000000
chr2	620000	622000	chr2	650000	652000	2772	2787	0	0	0.5687693777	0.0000000000	0.0000000000
chr2	650000	652000	chr2	688000	690000	2787	2806	0	0	0.4360553507	0.0000000000	0.0000000000
chr2	688000	690000	chr2	714000	716000	2806	2819	0	0	0.5386321400	0.0000000000	0.0000000000
chr2	712000	714000	chr2	728000	730000	2818	2826	0	0	0.5760425005	0.0000000000	0.0000000000
chr2	742000	744000	chr2	760000	762000	2833	2842	0	0	0.4194287519	0.0000000000	0.0000000000
chr2	766000	768000	chr2	802000	804000	2845	2863	0	0	0.6621782337	0.0000000000	0.0000000000
chr2	814000	816000	chr2	834000	836000	2869	2879	0	0	0.3871203584	0.0000000001	0.0000000002
chr2	898000	900000	chr2	914000	916000	2911	2919	0	0	0.4944470620	0.0000000000	0.0000000000
chr2	970000	972000	chr2	980000	982000	2947	2952	0	0	0.3958537491	0.0000000686	0.0000000764
chr2	996000	998000	chr2	1018000	1020000	2960	2971	0	0	0.4270077228	0.0000000000	0.0000000000
chr2	1042000	1044000	chr2	1054000	1056000	2983	2989	0	0	0.3604056693	0.0000000526	0.0000000591
chr2	1056000	1058000	chr2	1074000	1076000	2990	2999	0	0	0.3502886756	0.0000000136	0.0000000160
chr2	1076000	1078000	chr2	1090000	1092000	3000	3007	0	0	0.5208140416	0.0000000000	0.0000000000
chr2	1096000	1098000	chr2	1126000	1128000	3010	3025	0	0	0.6890648241	0.0000000000	0.0000000000
chr2	1164000	1166000	chr2	1180000	1182000	3044	3052	0	0	0.4762846367	0.0000000000	0.0000000000
chr2	1206000	1208000	chr2	1238000	1240000	3065	3081	0	0	0.7501172111	0.0000000000	0.0000000000
chr2	1236000	1238000	chr2	1250000	1252000	3080	3087	0	0	0.3999233573	0.0000000000	0.0000000001
chr2	1262000	1264000	chr2	1280000	1282000	3093	3102	0	0	0.4653382151	0.0000000000	0.0000000000
chr2	1300000	1302000	chr2	1328000	1330000	3112	3126	0	0	0.3547471414	0.0000000004	0.0000000006
chr2	1324000	1326000	chr2	1342000	1344000	3124	3133	0	0	0.4709289848	0.0000000000	0.0000000000
chr2	1342000	1344000	chr2	1364000	1366000	3133	3144	0	0	0.6212566177	0.0000000000	0.0000000000
chr2	1364000	1366000	chr2	1384000	1386000	3144	3154	0	0	0.5614397149	0.0000000000	0.0000000000
chr2	1390000	1392000	chr2	1410000	1412000	3157	3167	0	0	0.4578249820	0.0000000000	0.0000000000
chr2	1416000	1418000	chr2	1424000	1426000	3170	3174	0	0	0.3733474392	0.0000000590	0.0000000659
chr2	1424000	1426000	chr2	1446000	1448000	3174	3185	0	0	0.5012851715	0.0000000000	0.0000000000
chr2	1450000	1452000	chr2	1458000	1460000	3187	3191	0	0	0.4387250530	0.0000000065	0.0000000079
chr2	1466000	1468000	chr2	1492000	1494000	3195	3208	0	0	0.3754150434	0.0000000006	0.0000000008
chr2	1520000	1522000	chr2	1556000	1558000	3222	3240	0	0	0.5108675255	0.0000000000	0.0000000000
chr2	1616000	1618000	chr2	1634000	1636000	3270	3279	0	0	0.6013382996	0.0000000000	0.0000000000
chr2	1640000	1642000	chr2	1664000	1666000	3282	3294	0	0	0.6865458603	0.0000000000	0.0000000000
chr2	1664000	1666000	chr2	1674000	1676000	3294	3299	0	0	0.4316026101	0.0000000000	0.0000000000
chr2	1682000	1684000	chr2	1706000	1708000	3303	3315	0	0	0.5571838953	0.0000000000	0.0000000000
chr2	1704000	1706000	chr2	1740000	1742000	3314	3332	0	0	0.4698232240	0.0000000000	0.0000000000
chr2	1730000	1732000	chr2	1740000	1742000	3327	3332	0	0	0.4509427947	0.0000000000	0.0000000000
chr2	1746000	1748000	chr2	1776000	1778000	3335	3350	0	0	0.3352593114	0.0000000114	0.0000000134
chr2	1756000	1758000	chr2	1776000	1778000	3340	3350	0	0	0.4155948965	0.0000000000	0.0000000000
chr2	1878000	1880000	chr2	1904000	1906000	3401	3414	0	0	0.5662992896	0.0000000000	0.0000000000
chr2	1912000	1914000	chr2	1944000	1946000	3418	3434	0	0	0.4119802891	0.0000000000	0.0000000000
chr2	1946000	1948000	chr2	1978000	1980000	3435	3451	0	0	0.6268127974	0.0000000000	0.0000000000
chr2	1980000	1982000	chr2	2010000	2012000	3452	3467	0	0	0.6609874078	0.0000000000	0.0000000000
chr2	2012000	2014000	chr2	2022000	2024000	3468	3473	0	0	0.3179228861	0.0000010352	0.0000010696
chr2	2022000	2024000	chr2	2046000	2048000	3473	3485	0	0	0.5591952097	0.0000000000	0.0000000000
chr2	2046000	2048000	chr2	2068000	2070000	3485	3496	0	0	0.4933526805	0.0000000000	0.0000000000
chr2	2070000	2072000	chr2	2092000	2094000	3497	3508	0	0	0.3063997601	0.0000004529	0.0000004829
chr2	2124000	2126000	chr2	2148000	2150000	3524	3536	0	0	0.4972221164	0.0000000000	0.0000000000
chr2	2168000	2170000	chr2	2206000	2208000	3546	3565	0	0	0.5622987695	0.0000000000	0.0000000000
chr2	2232000	2234000	chr2	2258000	2260000	3578	3591	0	0	0.4988550624	0.0000000000	0.0000000001
chr2	3774000	3776000	chr2	3794000	3796000	4349	4359	0	0	0.4989120276	0.0000000000	0.0000000001
chr2	3830000	3832000	chr2	3850000	3852000	4377	4387	0	0	0.4985068230	0.0000000000	0.0000000000
chr2	3848000	3850000	chr2	3874000	3876000	4386	4399	0	0	0.6388848193	0.0000000000	0.0000000000
chr2	3876000	3878000	chr2	3890000	3892000	4400	4407	0	0	0.3925554226	0.0000000001	0.0000000002
chr2	3920000	3922000	chr2	3942000	3944000	4422	4433	0	0	0.4454593486	0.0000000000	0.0000000000
chr2	3944000	3946000	chr2	3978000	3980000	4434	4451	0	0	0.4715373648	0.0000000000	0.0000000000
chr2	3980000	3982000	chr2	4002000	4004000	4452	4463	0	0	0.6274419708	0.0000000000	0.0000000000
chr2	4002000	4004000	chr2	4036000	4038000	4463	4480	0	0	0.7161008505	0.0000000000	0.0000000000
chr2	4092000	4094000	chr2	4104000	4106000	4508	4514	0	0	0.4373332568	0.0000000001	0.0000000001
chr2	4106000	4108000	chr2	4130000	4132000	4515	4527	0	0	0.6278627585	0.0000000000	0.0000000000
chr2	4224000	4226000	chr2	4254000	4256000	4574	4589	0	0	0.4211309896	0.0000000000	0.0000000000
chr2	4252000	4254000	chr2	4272000	4274000	4588	4598	0	0	0.3858422909	0.0000000000	0.0000000001
chr2	4278000	4280000	chr2	4302000	4304000	4601	4613	0	0	0.4445541482	0.0000000000	0.0000000000
chr2	4306000	4308000	chr2	4334000	4336000	4615	4629	0	0	0.6770508904	0.0000000000	0.0000000000
chr2	4334000	4336000	chr2	4354000	4356000	4629	4639	0	0	0.6643687746	0.0000000000	0.0000000000
chr2	4358000	4360000	chr2	4388000	4390000	4641	4656	0	0	0.5299840226	0.0000000000	0.0000000000
chr2	4400000	4402000	chr2	4420000	4422000	4662	4672	0	0	0.4467370066	0.0000000000	0.0000000000
chr2	4420000	4422000	chr2	4436000	4438000	4672	4680	0	0	0.4887097336	0.0000000000	0.0000000000
chr2	4436000	4438000	chr2	4458000	4460000	4680	4691	0	0	0.6485227512	0.0000000000	0.0000000000
chr2	4458000	4460000	chr2	4486000	4488000	4691	4705	0	0	0.3191384981	0.0000001807	0.0000001968
chr2	4460000	4462000	chr2	4472000	4474000	4692	4698	0	0	0.3428300932	0.0000005306	0.0000005624
chr2	4518000	4520000	chr2	4544000	4546000	4721	4734	0	0	0.6587186722	0.0000000000	0.0000000000
chr2	4544000	4546000	chr2	4570000	4572000	4734	4747	0	0	0.5117142603	0.0000000000	0.0000000000
chr2	4572000	4574000	chr2	4590000	4592000	4748	4757	0	0	0.5417833406	0.0000000000	0.0000000000
chr2	4608000	4610000	chr2	4628000	4630000	4766	4776	0	0	0.4236676916	0.0000000000	0.0000000000
chr2	4730000	4732000	chr2	4756000	4758000	4827	4840	0	0	0.4153046208	0.0000000000	0.0000000000
chr2	4762000	4764000	chr2	4810000	4812000	4843	4867	0	0	0.3217699905	0.0000000168	0.0000000195
chr2	4788000	4790000	chr2	4808000	4810000	4856	4866	0	0	0.4554317506	0.0000000000	0.0000000000
chr2	4808000	4810000	chr2	4838000	4840000	4866	4881	0	0	0.6270601669	0.0000000000	0.0000000000
chr2	4838000	4840000	chr2	4850000	4852000	4881	4887	0	0	0.3074497308	0.0000013720	0.0000014111
chr2	4854000	4856000	chr2	4890000	4892000	4889	4907	0	0	0.6837660788	0.0000000000	0.0000000000
chr2	4886000	4888000	chr2	4914000	4916000	4905	4919	0	0	0.4722029488	0.0000000000	0.0000000000
chr2	4928000	4930000	chr2	4956000	4958000	4926	4940	0	0	0.5148149612	0.0000000000	0.0000000000
chr2	4952000	4954000	chr2	4972000	4974000	4938	4948	0	0	0.3362751084	0.0000305427	0.0000305765
chr2	4998000	5000000	chr2	5014000	5016000	4961	4969	0	0	0.4941664679	0.0000000000	0.0000000000
chr2	5058000	5060000	chr2	5068000	5070000	4991	4996	0	0	0.4197418908	0.0000000000	0.0000000000
chr2	5064000	5066000	chr2	5096000	5098000	4994	5010	0	0	0.6945256127	0.0000000000	0.0000000000
chr2	5096000	5098000	chr2	5118000	5120000	5010	5021	0	0	0.6521423835	0.0000000000	0.0000000000
chr2	5118000	5120000	chr2	5136000	5138000	5021	5030	0	0	0.4931644587	0.0000000000	0.0000000000
chr2	5138000	5140000	chr2	5164000	5166000	5031	5044	0	0	0.5164100610	0.0000000000	0.0000000000
chr2	5164000	5166000	chr2	5180000	5182000	5044	5052	0	0	0.3233224683	0.0000003073	0.0000003287
chr2	5290000	5292000	chr2	5312000	5314000	5107	5118	0	0	0.5969656018	0.0000000000	0.0000000000
chr2	5314000	5316000	chr2	5332000	5334000	5119	5128	0	0	0.3553884786	0.0000000151	0.0000000177
chr2	5330000	5332000	chr2	5348000	5350000	5127	5136	0	0	0.3517417376	0.0000000117	0.0000000138
chr2	5368000	5370000	chr2	5394000	5396000	5146	5159	0	0	0.4203739215	0.0000000000	0.0000000000
chr2	5454000	5456000	chr2	5466000	5468000	5189	5195	0	0	0.3210636186	0.0000011221	0.0000011580
chr2	5466000	5468000	chr2	5484000	5486000	5195	5204	0	0	0.3703346473	0.0000000110	0.0000000130
chr2	5540000	5542000	chr2	5558000	5560000	5232	5241	0	0	0.3744111224	0.0000000003	0.0000000004
chr2	5568000	5570000	chr2	5588000	5590000	5246	5256	0	0	0.5281732806	0.0000000000	0.0000000000
chr2	5588000	5590000	chr2	5606000	5608000	5256	5265	0	0	0.4720950861	0.0000000000	0.0000000000
chr2	5626000	5628000	chr2	5652000	5654000	5275	5288	0	0	0.5957472017	0.0000000000	0.0000000000
chr2	5652000	5654000	chr2	5672000	5674000	5288	5298	0	0	0.5211871647	0.0000000000	0.0000000000
chr2	5672000	5674000	chr2	5690000	5692000	5298	5307	0	0	0.6422007276	0.0000000000	0.0000000000
chr2	5692000	5694000	chr2	5728000	5730000	5308	5326	0	0	0.4302442152	0.0000000000	0.0000000000
chr2	5724000	5726000	chr2	5744000	5746000	5324	5334	0	0	0.3080398459	0.0000020982	0.0000021433
chr2	5746000	5748000	chr2	5782000	5784000	5335	5353	0	0	0.4540564443	0.0000000000	0.0000000000
chr2	5794000	5796000	chr2	5818000	5820000	5359	5371	0	0	0.5655662563	0.0000000000	0.0000000000
chr2	5818000	5820000	chr2	5844000	5846000	5371	5384	0	0	0.4765778732	0.0000000000	0.0000000000
chr2	5860000	5862000	chr2	5872000	5874000	5392	5398	0	0	0.4296258998	0.0000000000	0.0000000000
chr2	5890000	5892000	chr2	5908000	5910000	5407	5416	0	0	0.3255392292	0.0000000575	0.0000000644
chr2	5906000	5908000	chr2	5928000	5930000	5415	5426	0	0	0.4627131292	0.0000000000	0.0000000000
chr2	5934000	5936000	chr2	5966000	5968000	5429	5445	0	0	0.5764185401	0.0000000000	0.0000000000
chr2	6036000	6038000	chr2	6048000	6050000	5480	5486	0	0	0.3767101138	0.0000000110	0.0000000130
chr2	6048000	6050000	chr2	6068000	6070000	5486	5496	0	0	0.4779251673	0.0000000000	0.0000000000
chr2	6070000	6072000	chr2	6080000	6082000	5497	5502	0	0	0.4267994629	0.0000000000	0.0000000000
chr2	6086000	6088000	chr2	6104000	6106000	5505	5514	0	0	0.5673570175	0.0000000000	0.0000000000
chr2	6136000	6138000	chr2	6156000	6158000	5530	5540	0	0	0.4969064484	0.0000000000	0.0000000000
