chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr1	1008000	1010000	chr1	1028000	1030000	504	514	0	0	0.5778956061	0.0000000000	0.0000000000
chr1	1102000	1104000	chr1	1140000	1142000	551	570	0	0	0.4697666470	0.0000000000	0.0000000000
chr1	1186000	1188000	chr1	1212000	1214000	593	606	0	0	0.3341549764	0.0000000175	0.0000000210
chr1	1212000	1214000	chr1	1234000	1236000	606	617	0	0	0.5226704366	0.0000000000	0.0000000000
chr1	1236000	1238000	chr1	1274000	1276000	618	637	0	0	0.6805937259	0.0000000000	0.0000000000
chr1	1276000	1278000	chr1	1296000	1298000	638	648	0	0	0.5262375542	0.0000000000	0.0000000000
chr1	1294000	1296000	chr1	1318000	1320000	647	659	0	0	0.6130012385	0.0000000000	0.0000000000
chr1	1318000	1320000	chr1	1330000	1332000	659	665	0	0	0.3384272339	0.0000000857	0.0000000953
chr1	1328000	1330000	chr1	1344000	1346000	664	672	0	0	0.3566741123	0.0000000037	0.0000000047
chr1	1344000	1346000	chr1	1380000	1382000	672	690	0	0	0.5913486797	0.0000000000	0.0000000000
chr1	1384000	1386000	chr1	1406000	1408000	692	703	0	0	0.4238035895	0.0000000000	0.0000000000
chr1	1406000	1408000	chr1	1428000	1430000	703	714	0	0	0.5765179048	0.0000000000	0.0000000000
chr1	1426000	1428000	chr1	1448000	1450000	713	724	0	0	0.4594425628	0.0000000000	0.0000000000
chr1	1448000	1450000	chr1	1464000	1466000	724	732	0	0	0.3750749278	0.0000000005	0.0000000006
chr1	1466000	1468000	chr1	1482000	1484000	733	741	0	0	0.3549802468	0.0000000044	0.0000000056
chr1	1486000	1488000	chr1	1506000	1508000	743	753	0	0	0.4878163330	0.0000000000	0.0000000000
chr1	1506000	1508000	chr1	1528000	1530000	753	764	0	0	0.4330684757	0.0000000000	0.0000000000
chr1	1540000	1542000	chr1	1568000	1570000	770	784	0	0	0.4699612145	0.0000000000	0.0000000000
chr1	1566000	1568000	chr1	1586000	1588000	783	793	0	0	0.4363357003	0.0000000000	0.0000000000
chr1	1618000	1620000	chr1	1640000	1642000	809	820	0	0	0.4133652401	0.0000000000	0.0000000000
chr1	1664000	1666000	chr1	1688000	1690000	832	844	0	0	0.4550521694	0.0000000000	0.0000000000
chr1	1694000	1696000	chr1	1714000	1716000	847	857	0	0	0.3328205326	0.0000000507	0.0000000579
chr1	1714000	1716000	chr1	1746000	1748000	857	873	0	0	0.3521438061	0.0000000016	0.0000000022
chr1	1720000	1722000	chr1	1750000	1752000	860	875	0	0	0.3690827502	0.0000000002	0.0000000003
chr1	1846000	1848000	chr1	1862000	1864000	923	931	0	0	0.4695096151	0.0000000000	0.0000000000
chr1	1866000	1868000	chr1	1896000	1898000	933	948	0	0	0.3621726424	0.0000000005	0.0000000007
chr1	1948000	1950000	chr1	1974000	1976000	974	987	0	0	0.4455216533	0.0000000002	0.0000000003
chr1	1978000	1980000	chr1	1998000	2000000	989	999	0	0	0.3132070853	0.0000098656	0.0000099407
chr1	1998000	2000000	chr1	2008000	2010000	999	1004	0	0	0.3476947807	0.0000143337	0.0000143959
chr1	2070000	2072000	chr1	2092000	2094000	1035	1046	0	0	0.3832489574	0.0000000001	0.0000000002
chr1	2104000	2106000	chr1	2130000	2132000	1052	1065	0	0	0.4525498797	0.0000000000	0.0000000000
chr1	2140000	2142000	chr1	2160000	2162000	1070	1080	0	0	0.5566567464	0.0000000000	0.0000000000
chr1	2184000	2186000	chr1	2202000	2204000	1092	1101	0	0	0.3441035882	0.0000000083	0.0000000103
chr1	2202000	2204000	chr1	2252000	2254000	1101	1126	0	0	0.7487481913	0.0000000000	0.0000000000
chr1	2280000	2282000	chr1	2298000	2300000	1140	1149	0	0	0.4345932662	0.0000000000	0.0000000000
chr1	2298000	2300000	chr1	2322000	2324000	1149	1161	0	0	0.3826136542	0.0000000009	0.0000000012
chr1	2320000	2322000	chr1	2340000	2342000	1160	1170	0	0	0.4013757066	0.0000000004	0.0000000006
chr1	2338000	2340000	chr1	2364000	2366000	1169	1182	0	0	0.6245796851	0.0000000000	0.0000000000
chr1	2446000	2448000	chr1	2472000	2474000	1223	1236	0	0	0.4761829083	0.0000000000	0.0000000000
chr1	2474000	2476000	chr1	2486000	2488000	1237	1243	0	0	0.3344994237	0.0000001241	0.0000001368
chr1	2494000	2496000	chr1	2516000	2518000	1247	1258	0	0	0.3392363434	0.0000022911	0.0000023443
chr1	2540000	2542000	chr1	2554000	2556000	1270	1277	0	0	0.3117891478	0.0000662333	0.0000663049
chr1	2564000	2566000	chr1	2580000	2582000	1282	1290	0	0	0.5111973621	0.0000000000	0.0000000000
chr1	2580000	2582000	chr1	2608000	2610000	1290	1304	0	0	0.5591488079	0.0000000000	0.0000000000
chr1	2608000	2610000	chr1	2638000	2640000	1304	1319	0	0	0.4779229085	0.0000000000	0.0000000000
chr1	2642000	2644000	chr1	2658000	2660000	1321	1329	0	0	0.3221180645	0.0000003425	0.0000003645
chr1	2656000	2658000	chr1	2682000	2684000	1328	1341	0	0	0.6673973704	0.0000000000	0.0000000000
chr1	2680000	2682000	chr1	2692000	2694000	1340	1346	0	0	0.4458992999	0.0000000038	0.0000000049
chr1	2694000	2696000	chr1	2730000	2732000	1347	1365	0	0	0.3266189552	0.0000004651	0.0000004917
chr1	2732000	2734000	chr1	2742000	2744000	1366	1371	0	0	0.3740594630	0.0000000213	0.0000000254
chr1	2740000	2742000	chr1	2762000	2764000	1370	1381	0	0	0.6074212836	0.0000000000	0.0000000000
chr1	2764000	2766000	chr1	2782000	2784000	1382	1391	0	0	0.5397803201	0.0000000000	0.0000000000
chr1	2780000	2782000	chr1	2788000	2790000	1390	1394	0	0	0.3369714322	0.0000004249	0.0000004507
chr1	2790000	2792000	chr1	2816000	2818000	1395	1408	0	0	0.4248619817	0.0000000000	0.0000000000
chr1	2816000	2818000	chr1	2834000	2836000	1408	1417	0	0	0.3653656571	0.0000000008	0.0000000011
chr1	2876000	2878000	chr1	2898000	2900000	1438	1449	0	0	0.5249290285	0.0000000000	0.0000000000
chr1	2896000	2898000	chr1	2924000	2926000	1448	1462	0	0	0.5116722254	0.0000000000	0.0000000000
chr1	2920000	2922000	chr1	2930000	2932000	1460	1465	0	0	0.4169446841	0.0000000000	0.0000000001
chr1	2928000	2930000	chr1	2962000	2964000	1464	1481	0	0	0.4150361245	0.0000000000	0.0000000000
chr1	3032000	3034000	chr1	3054000	3056000	1516	1527	0	0	0.4788230771	0.0000000000	0.0000000000
chr1	3054000	3056000	chr1	3080000	3082000	1527	1540	0	0	0.5293397493	0.0000000000	0.0000000000
chr1	3076000	3078000	chr1	3108000	3110000	1538	1554	0	0	0.7259917122	0.0000000000	0.0000000000
chr1	3118000	3120000	chr1	3142000	3144000	1559	1571	0	0	0.5228971012	0.0000000000	0.0000000000
chr1	3154000	3156000	chr1	3180000	3182000	1577	1590	0	0	0.6381305611	0.0000000000	0.0000000000
chr1	3180000	3182000	chr1	3200000	3202000	1590	1600	0	0	0.4893274428	0.0000000000	0.0000000000
chr1	3216000	3218000	chr1	3246000	3248000	1608	1623	0	0	0.4701380761	0.0000000000	0.0000000000
chr1	3254000	3256000	chr1	3270000	3272000	1627	1635	0	0	0.3279098266	0.0000000730	0.0000000822
chr1	3298000	3300000	chr1	3338000	3340000	1649	1669	0	0	0.4829005895	0.0000000000	0.0000000000
chr1	3338000	3340000	chr1	3352000	3354000	1669	1676	0	0	0.4398250473	0.0000000000	0.0000000000
chr1	3428000	3430000	chr1	3456000	3458000	1714	1728	0	0	0.3875449248	0.0000000000	0.0000000000
chr1	3452000	3454000	chr1	3468000	3470000	1726	1734	0	0	0.4551323944	0.0000000000	0.0000000000
chr1	3480000	3482000	chr1	3500000	3502000	1740	1750	0	0	0.4404486894	0.0000000000	0.0000000000
chr1	3536000	3538000	chr1	3566000	3568000	1768	1783	0	0	0.4583958302	0.0000000000	0.0000000000
chr1	3712000	3714000	chr1	3738000	3740000	1856	1869	0	0	0.4740342428	0.0000000000	0.0000000000
chr1	3738000	3740000	chr1	3752000	3754000	1869	1876	0	0	0.4410819398	0.0000000000	0.0000000000
chr1	3758000	3760000	chr1	3786000	3788000	1879	1893	0	0	0.3977125219	0.0000000000	0.0000000000
chr1	3786000	3788000	chr1	3814000	3816000	1893	1907	0	0	0.3576869444	0.0000000003	0.0000000004
chr1	3812000	3814000	chr1	3826000	3828000	1906	1913	0	0	0.5439241820	0.0000000000	0.0000000000
chr1	3826000	3828000	chr1	3848000	3850000	1913	1924	0	0	0.6651143938	0.0000000000	0.0000000000
chr1	3848000	3850000	chr1	3864000	3866000	1924	1932	0	0	0.3813301957	0.0000000002	0.0000000003
chr1	3868000	3870000	chr1	3876000	3878000	1934	1938	0	0	0.4378264447	0.0000000000	0.0000000000
chr1	3878000	3880000	chr1	3904000	3906000	1939	1952	0	0	0.5703925837	0.0000000000	0.0000000000
chr1	3904000	3906000	chr1	3924000	3926000	1952	1962	0	0	0.4732899471	0.0000000000	0.0000000000
chr1	3926000	3928000	chr1	3944000	3946000	1963	1972	0	0	0.3531251008	0.0000000031	0.0000000040
chr1	3960000	3962000	chr1	4000000	4002000	1980	2000	0	0	0.4549888795	0.0000000000	0.0000000000
chr1	3960000	3962000	chr1	3970000	3972000	1980	1985	0	0	0.3209076713	0.0000008051	0.0000008424
chr1	3960000	3962000	chr1	3978000	3980000	1980	1989	0	0	0.3300862290	0.0000000363	0.0000000424
chr1	4010000	4012000	chr1	4038000	4040000	2005	2019	0	0	0.6400249224	0.0000000000	0.0000000000
chr1	4038000	4040000	chr1	4056000	4058000	2019	2028	0	0	0.4986698568	0.0000000000	0.0000000000
chr1	4060000	4062000	chr1	4074000	4076000	2030	2037	0	0	0.4530922718	0.0000000000	0.0000000000
chr1	4076000	4078000	chr1	4106000	4108000	2038	2053	0	0	0.5561788649	0.0000000000	0.0000000000
chr1	4108000	4110000	chr1	4124000	4126000	2054	2062	0	0	0.4810686205	0.0000000000	0.0000000000
chr1	4126000	4128000	chr1	4150000	4152000	2063	2075	0	0	0.3867092055	0.0000000008	0.0000000011
chr1	4146000	4148000	chr1	4156000	4158000	2073	2078	0	0	0.3311843371	0.0000012807	0.0000013280
chr1	4200000	4202000	chr1	4216000	4218000	2100	2108	0	0	0.4136707372	0.0000000000	0.0000000000
chr1	4218000	4220000	chr1	4248000	4250000	2109	2124	0	0	0.5949719652	0.0000000000	0.0000000000
chr1	4248000	4250000	chr1	4266000	4268000	2124	2133	0	0	0.4696918509	0.0000000000	0.0000000000
chr1	4274000	4276000	chr1	4298000	4300000	2137	2149	0	0	0.5710888290	0.0000000000	0.0000000000
chr1	4342000	4344000	chr1	4376000	4378000	2171	2188	0	0	0.7117664760	0.0000000000	0.0000000000
chr1	4532000	4534000	chr1	4550000	4552000	2266	2275	0	0	0.3851383275	0.0000000024	0.0000000032
chr1	4566000	4568000	chr1	4590000	4592000	2283	2295	0	0	0.3890314284	0.0000000001	0.0000000002
chr1	4656000	4658000	chr1	4672000	4674000	2328	2336	0	0	0.3380762349	0.0000000263	0.0000000311
chr1	4672000	4674000	chr1	4704000	4706000	2336	2352	0	0	0.5376863837	0.0000000000	0.0000000000
chr1	4706000	4708000	chr1	4716000	4718000	2353	2358	0	0	0.3883025832	0.0000001829	0.0000001981
chr1	4736000	4738000	chr1	4754000	4756000	2368	2377	0	0	0.4536344612	0.0000000000	0.0000000000
chr1	4754000	4756000	chr1	4770000	4772000	2377	2385	0	0	0.3868360041	0.0000000001	0.0000000002
chr1	4774000	4776000	chr1	4800000	4802000	2387	2400	0	0	0.4900348833	0.0000000000	0.0000000000
chr1	4810000	4812000	chr1	4826000	4828000	2405	2413	0	0	0.5007787183	0.0000000000	0.0000000000
chr1	4826000	4828000	chr1	4856000	4858000	2413	2428	0	0	0.4945341807	0.0000000000	0.0000000000
chr1	4854000	4856000	chr1	4874000	4876000	2427	2437	0	0	0.4179455820	0.0000000000	0.0000000000
chr1	4870000	4872000	chr1	4910000	4912000	2435	2455	0	0	0.3755044745	0.0000000570	0.0000000647
chr2	80000	82000	chr2	98000	100000	2502	2511	0	0	0.4117648222	0.0000000000	0.0000000000
chr2	98000	100000	chr2	120000	122000	2511	2522	0	0	0.4025593946	0.0000000000	0.0000000000
chr2	228000	230000	chr2	256000	258000	2576	2590	0	0	0.4897681786	0.0000000000	0.0000000000
chr2	316000	318000	chr2	342000	344000	2620	2633	0	0	0.3844928515	0.0000000091	0.0000000113
chr2	448000	450000	chr2	488000	490000	2686	2706	0	0	0.6280139523	0.0000000000	0.0000000000
chr2	486000	488000	chr2	518000	520000	2705	2721	0	0	0.4914656323	0.0000000000	0.0000000000
chr2	566000	568000	chr2	592000	594000	2745	2758	0	0	0.3329877626	0.0000000564	0.0000000641
chr2	586000	588000	chr2	594000	596000	2755	2759	0	0	0.3232656290	0.0000013273	0.0000013733
chr2	594000	596000	chr2	620000	622000	2759	2772	0	0	0.4546665831	0.0000000000	0.0000000000
chr2	620000	622000	chr2	652000	654000	2772	2788	0	0	0.4707915969	0.0000000000	0.0000000000
chr2	688000	690000	chr2	714000	716000	2806	2819	0	0	0.4382099849	0.0000000000	0.0000000000
chr2	712000	714000	chr2	728000	730000	2818	2826	0	0	0.5860160426	0.0000000000	0.0000000000
chr2	742000	744000	chr2	760000	762000	2833	2842	0	0	0.4484941879	0.0000000000	0.0000000000
chr2	766000	768000	chr2	802000	804000	2845	2863	0	0	0.6125468003	0.0000000000	0.0000000000
chr2	814000	816000	chr2	834000	836000	2869	2879	0	0	0.3875727606	0.0000000001	0.0000000002
chr2	898000	900000	chr2	914000	916000	2911	2919	0	0	0.4204055643	0.0000000000	0.0000000000
chr2	932000	934000	chr2	966000	968000	2928	2945	0	0	0.3888028258	0.0000000001	0.0000000001
chr2	980000	982000	chr2	996000	998000	2952	2960	0	0	0.4103655040	0.0000000027	0.0000000036
chr2	998000	1000000	chr2	1014000	1016000	2961	2969	0	0	0.4852080098	0.0000000000	0.0000000000
chr2	1016000	1018000	chr2	1044000	1046000	2970	2984	0	0	0.3217808200	0.0000000529	0.0000000602
chr2	1056000	1058000	chr2	1072000	1074000	2990	2998	0	0	0.4367345479	0.0000000000	0.0000000000
chr2	1076000	1078000	chr2	1090000	1092000	3000	3007	0	0	0.4398670648	0.0000000000	0.0000000000
chr2	1096000	1098000	chr2	1126000	1128000	3010	3025	0	0	0.6849986618	0.0000000000	0.0000000000
chr2	1126000	1128000	chr2	1160000	1162000	3025	3042	0	0	0.4572551365	0.0000000000	0.0000000000
chr2	1164000	1166000	chr2	1178000	1180000	3044	3051	0	0	0.4333930460	0.0000000000	0.0000000000
chr2	1180000	1182000	chr2	1208000	1210000	3052	3066	0	0	0.3176686899	0.0000000802	0.0000000894
chr2	1206000	1208000	chr2	1238000	1240000	3065	3081	0	0	0.7081440127	0.0000000000	0.0000000000
chr2	1262000	1264000	chr2	1280000	1282000	3093	3102	0	0	0.5113427805	0.0000000000	0.0000000000
chr2	1282000	1284000	chr2	1300000	1302000	3103	3112	0	0	0.3278364027	0.0000000456	0.0000000528
chr2	1304000	1306000	chr2	1328000	1330000	3114	3126	0	0	0.3976050287	0.0000000000	0.0000000000
chr2	1326000	1328000	chr2	1342000	1344000	3125	3133	0	0	0.4482916496	0.0000000000	0.0000000000
chr2	1342000	1344000	chr2	1364000	1366000	3133	3144	0	0	0.6088595054	0.0000000000	0.0000000000
chr2	1364000	1366000	chr2	1382000	1384000	3144	3153	0	0	0.5791296884	0.0000000000	0.0000000000
chr2	1390000	1392000	chr2	1408000	1410000	3157	3166	0	0	0.4307596926	0.0000000000	0.0000000000
chr2	1424000	1426000	chr2	1448000	1450000	3174	3186	0	0	0.5257391389	0.0000000000	0.0000000000
chr2	1450000	1452000	chr2	1458000	1460000	3187	3191	0	0	0.4158493717	0.0000000483	0.0000000556
chr2	1466000	1468000	chr2	1492000	1494000	3195	3208	0	0	0.4050228782	0.0000000000	0.0000000000
chr2	1520000	1522000	chr2	1554000	1556000	3222	3239	0	0	0.6096667645	0.0000000000	0.0000000000
chr2	1614000	1616000	chr2	1634000	1636000	3269	3279	0	0	0.6024342556	0.0000000000	0.0000000000
chr2	1640000	1642000	chr2	1664000	1666000	3282	3294	0	0	0.6827774213	0.0000000000	0.0000000000
chr2	1664000	1666000	chr2	1674000	1676000	3294	3299	0	0	0.4004218855	0.0000000003	0.0000000005
chr2	1680000	1682000	chr2	1706000	1708000	3302	3315	0	0	0.5268795038	0.0000000000	0.0000000000
chr2	1730000	1732000	chr2	1740000	1742000	3327	3332	0	0	0.3832753063	0.0000000021	0.0000000028
chr2	1744000	1746000	chr2	1776000	1778000	3334	3350	0	0	0.3719073291	0.0000000001	0.0000000002
chr2	1878000	1880000	chr2	1904000	1906000	3401	3414	0	0	0.5413196623	0.0000000000	0.0000000000
chr2	1918000	1920000	chr2	1944000	1946000	3421	3434	0	0	0.4437523191	0.0000000000	0.0000000000
chr2	1944000	1946000	chr2	1980000	1982000	3434	3452	0	0	0.6450988514	0.0000000000	0.0000000000
chr2	1980000	1982000	chr2	2010000	2012000	3452	3467	0	0	0.7117845393	0.0000000000	0.0000000000
chr2	2022000	2024000	chr2	2046000	2048000	3473	3485	0	0	0.5349456740	0.0000000000	0.0000000000
chr2	2048000	2050000	chr2	2068000	2070000	3486	3496	0	0	0.4756277782	0.0000000000	0.0000000000
chr2	2122000	2124000	chr2	2146000	2148000	3523	3535	0	0	0.4941276785	0.0000000000	0.0000000000
chr2	2152000	2154000	chr2	2166000	2168000	3538	3545	0	0	0.3633773933	0.0000000121	0.0000000148
chr2	2168000	2170000	chr2	2206000	2208000	3546	3565	0	0	0.6550619418	0.0000000000	0.0000000000
chr2	2232000	2234000	chr2	2256000	2258000	3578	3590	0	0	0.4324978205	0.0000000066	0.0000000083
chr2	3774000	3776000	chr2	3794000	3796000	4349	4359	0	0	0.5088146697	0.0000000000	0.0000000000
chr2	3792000	3794000	chr2	3816000	3818000	4358	4370	0	0	0.4332434426	0.0000000000	0.0000000000
chr2	3830000	3832000	chr2	3850000	3852000	4377	4387	0	0	0.5008095519	0.0000000000	0.0000000000
chr2	3846000	3848000	chr2	3874000	3876000	4385	4399	0	0	0.6043530372	0.0000000000	0.0000000000
chr2	3880000	3882000	chr2	3890000	3892000	4402	4407	0	0	0.3606773131	0.0000000212	0.0000000254
chr2	3920000	3922000	chr2	3942000	3944000	4422	4433	0	0	0.4900680276	0.0000000000	0.0000000000
chr2	3944000	3946000	chr2	3980000	3982000	4434	4452	0	0	0.3415181505	0.0000000018	0.0000000024
chr2	3950000	3952000	chr2	3982000	3984000	4437	4453	0	0	0.3333478341	0.0000000046	0.0000000059
chr2	3980000	3982000	chr2	4002000	4004000	4452	4463	0	0	0.5876063831	0.0000000000	0.0000000000
chr2	4002000	4004000	chr2	4036000	4038000	4463	4480	0	0	0.7142384822	0.0000000000	0.0000000000
chr2	4092000	4094000	chr2	4104000	4106000	4508	4514	0	0	0.4080529692	0.0000000019	0.0000000026
chr2	4104000	4106000	chr2	4130000	4132000	4514	4527	0	0	0.6026832718	0.0000000000	0.0000000000
chr2	4170000	4172000	chr2	4192000	4194000	4547	4558	0	0	0.3296361227	0.0000000173	0.0000000209
chr2	4224000	4226000	chr2	4254000	4256000	4574	4589	0	0	0.4364413081	0.0000000000	0.0000000000
chr2	4278000	4280000	chr2	4304000	4306000	4601	4614	0	0	0.4653338015	0.0000000000	0.0000000000
chr2	4306000	4308000	chr2	4334000	4336000	4615	4629	0	0	0.6540641324	0.0000000000	0.0000000000
chr2	4334000	4336000	chr2	4354000	4356000	4629	4639	0	0	0.6805136359	0.0000000000	0.0000000000
chr2	4358000	4360000	chr2	4388000	4390000	4641	4656	0	0	0.5224188531	0.0000000000	0.0000000000
chr2	4400000	4402000	chr2	4422000	4424000	4662	4673	0	0	0.3367791064	0.0000000642	0.0000000726
chr2	4420000	4422000	chr2	4436000	4438000	4672	4680	0	0	0.4855885965	0.0000000000	0.0000000000
chr2	4436000	4438000	chr2	4456000	4458000	4680	4690	0	0	0.4833966425	0.0000000000	0.0000000000
chr2	4464000	4466000	chr2	4474000	4476000	4694	4699	0	0	0.3065079665	0.0000064192	0.0000065034
chr2	4518000	4520000	chr2	4544000	4546000	4721	4734	0	0	0.5880606408	0.0000000000	0.0000000000
chr2	4544000	4546000	chr2	4572000	4574000	4734	4748	0	0	0.5498371894	0.0000000000	0.0000000000
chr2	4572000	4574000	chr2	4592000	4594000	4748	4758	0	0	0.4971258328	0.0000000000	0.0000000000
chr2	4606000	4608000	chr2	4628000	4630000	4765	4776	0	0	0.5373719412	0.0000000000	0.0000000000
chr2	4636000	4638000	chr2	4660000	4662000	4780	4792	0	0	0.4047662467	0.0000000000	0.0000000000
chr2	4660000	4662000	chr2	4676000	4678000	4792	4800	0	0	0.3674442555	0.0000000011	0.0000000015
chr2	4700000	4702000	chr2	4714000	4716000	4812	4819	0	0	0.3266417876	0.0000001412	0.0000001547
chr2	4730000	4732000	chr2	4756000	4758000	4827	4840	0	0	0.5018709817	0.0000000000	0.0000000000
chr2	4766000	4768000	chr2	4810000	4812000	4845	4867	0	0	0.4058983246	0.0000000000	0.0000000000
chr2	4764000	4766000	chr2	4788000	4790000	4844	4856	0	0	0.3042879349	0.0000001784	0.0000001935
chr2	4788000	4790000	chr2	4808000	4810000	4856	4866	0	0	0.4449396581	0.0000000000	0.0000000000
chr2	4808000	4810000	chr2	4838000	4840000	4866	4881	0	0	0.5233205536	0.0000000000	0.0000000000
chr2	4838000	4840000	chr2	4850000	4852000	4881	4887	0	0	0.3532236448	0.0000000202	0.0000000243
chr2	4854000	4856000	chr2	4888000	4890000	4889	4906	0	0	0.6659733235	0.0000000000	0.0000000000
chr2	4888000	4890000	chr2	4912000	4914000	4906	4918	0	0	0.4891704802	0.0000000000	0.0000000000
chr2	4928000	4930000	chr2	4956000	4958000	4926	4940	0	0	0.5202610690	0.0000000000	0.0000000000
chr2	4998000	5000000	chr2	5014000	5016000	4961	4969	0	0	0.4313197136	0.0000000000	0.0000000000
chr2	5058000	5060000	chr2	5068000	5070000	4991	4996	0	0	0.5038718571	0.0000000000	0.0000000000
chr2	5064000	5066000	chr2	5094000	5096000	4994	5009	0	0	0.6332057620	0.0000000000	0.0000000000
chr2	5096000	5098000	chr2	5118000	5120000	5010	5021	0	0	0.6038807678	0.0000000000	0.0000000000
chr2	5118000	5120000	chr2	5136000	5138000	5021	5030	0	0	0.4550285370	0.0000000001	0.0000000001
chr2	5138000	5140000	chr2	5164000	5166000	5031	5044	0	0	0.4864481661	0.0000000000	0.0000000000
chr2	5210000	5212000	chr2	5242000	5244000	5067	5083	0	0	0.3864110813	0.0000000000	0.0000000000
chr2	5258000	5260000	chr2	5274000	5276000	5091	5099	0	0	0.3270226723	0.0000000797	0.0000000889
chr2	5290000	5292000	chr2	5310000	5312000	5107	5117	0	0	0.5641923978	0.0000000000	0.0000000000
chr2	5330000	5332000	chr2	5354000	5356000	5127	5139	0	0	0.3299957951	0.0000000344	0.0000000405
chr2	5368000	5370000	chr2	5392000	5394000	5146	5158	0	0	0.3920441315	0.0000000000	0.0000000000
chr2	5466000	5468000	chr2	5484000	5486000	5195	5204	0	0	0.3639647621	0.0000000207	0.0000000248
chr2	5540000	5542000	chr2	5566000	5568000	5232	5245	0	0	0.3294836414	0.0000000102	0.0000000127
chr2	5568000	5570000	chr2	5586000	5588000	5246	5255	0	0	0.4800794699	0.0000000000	0.0000000000
chr2	5586000	5588000	chr2	5608000	5610000	5255	5266	0	0	0.4210114747	0.0000000000	0.0000000000
chr2	5606000	5608000	chr2	5628000	5630000	5265	5276	0	0	0.3365027508	0.0000000082	0.0000000102
chr2	5626000	5628000	chr2	5652000	5654000	5275	5288	0	0	0.5172692164	0.0000000000	0.0000000000
chr2	5652000	5654000	chr2	5672000	5674000	5288	5298	0	0	0.5045418021	0.0000000000	0.0000000000
chr2	5672000	5674000	chr2	5690000	5692000	5298	5307	0	0	0.5868995967	0.0000000000	0.0000000000
chr2	5692000	5694000	chr2	5726000	5728000	5308	5325	0	0	0.4322719086	0.0000000000	0.0000000000
chr2	5724000	5726000	chr2	5744000	5746000	5324	5334	0	0	0.4270787088	0.0000000000	0.0000000000
chr2	5746000	5748000	chr2	5782000	5784000	5335	5353	0	0	0.4356981545	0.0000000000	0.0000000000
chr2	5748000	5750000	chr2	5756000	5758000	5336	5340	0	0	0.3991833418	0.0000001297	0.0000001427
chr2	5780000	5782000	chr2	5794000	5796000	5352	5359	0	0	0.4918221149	0.0000000000	0.0000000000
chr2	5794000	5796000	chr2	5818000	5820000	5359	5371	0	0	0.5015716375	0.0000000000	0.0000000000
chr2	5816000	5818000	chr2	5842000	5844000	5370	5383	0	0	0.5376601160	0.0000000000	0.0000000000
chr2	5858000	5860000	chr2	5872000	5874000	5391	5398	0	0	0.4370753790	0.0000000000	0.0000000000
chr2	5878000	5880000	chr2	5890000	5892000	5401	5407	0	0	0.3553993168	0.0000000162	0.0000000197
chr2	5906000	5908000	chr2	5928000	5930000	5415	5426	0	0	0.5078094888	0.0000000000	0.0000000000
chr2	5936000	5938000	chr2	5966000	5968000	5430	5445	0	0	0.4733967264	0.0000000000	0.0000000000
chr2	6038000	6040000	chr2	6050000	6052000	5481	5487	0	0	0.3691371326	0.0000000145	0.0000000177
chr2	6048000	6050000	chr2	6068000	6070000	5486	5496	0	0	0.3819293211	0.0000000002	0.0000000003
chr2	6068000	6070000	chr2	6080000	6082000	5496	5502	0	0	0.4413525940	0.0000000000	0.0000000000
